"SECTION","COURSE_CODE","SCHOOL","SESSION","MIN_UNITS","MAX_UNITS","COURSE_TITLE","MODE","Link","PUBLISH","START_TIME","END_TIME","DAYS","TOTAL_ENR","MODALITY","INSTRUCTOR_NAME","ASSIGNED_ROOM","TOTAL_ENR1","COURSE_DESCRIPTION","DEPTOWNERNAME","DEPARTMENT","origin"
18571,"CTPR-465","CNTV",60,2,2,"Practicum in Production Design","C","","Y","19:00","22:00","T",16,"A","Provart, Michael, M.","ONLINE",16,"Practical instruction in script breakdown, location surveys, traditional and computer-aided working drawings, model making, set decoration, construction and scenic departments.","School of Cinematic Arts","CTPR","20211"
18572,"CTPR-470","CNTV",60,4,4,"Practicum in On-Screen Direction of Actors","C","","Y","18:30","21:30","M",5,"A","Desalvo, Anne","ONLINE",5,"Concentration on the basic skills in working with actors from a director's point of view.","School of Cinematic Arts","CTPR","20211"
18575,"CTPR-473","CNTV",60,2,2,"Spotting Music for Cinema","C","","Y","18:00","21:00","H",44,"A","Badami, Robert;Bernstein, William","ONLINE",44,"A real world approach to spotting music for film: why film music exists and the many ways it is used in storytelling.  For filmmakers as well as composers.","School of Cinematic Arts","CTPR","20211"
18578,"CTPR-474","CNTV",60,4,4,"Documentary Production","C","","Y","9:00","12:50","W",6,"A","Yahraus, Bill","ONLINE",6,"Pairs produce, direct, shoot, and edit a short documentary on a subject of their choice. Finished projects will be suitable for broadcast/festivals.","School of Cinematic Arts","CTPR","20211"
18580,"CTPR-478","CNTV",60,2,2,"Practicum in Directing","C","","Y","10:00","12:50","W",12,"A","Head, Helaine","ONLINE",12,"Concepts of directing for motion pictures, emphasizing the working relationship of actors and directors. Scenes will be staged in class and filmed for class presentation.","School of Cinematic Arts","CTPR","20211"
18581,"CTPR-477","CNTV",60,2,2,"Collaborative Directing for Film and Television","C","","Y","10:00","12:50","F",14,"A","Watson, John, K.","ONLINE",14,"Directing individual episodes of a composite feature-length film, in collaboration with other student directors.","School of Cinematic Arts","CTPR","20211"
18582,"CTPR-476","CNTV",60,2,2,"Directing The Comedic Scene","C","","Y","18:00","21:50","W",11,"A","Cadiff, Andrew, D","ONLINE",11,"Directing comedy: casting, rehearsing, directing actors, scene analysis, staging, shooting, and editing, leading to the filming of a two-person comic scene","School of Cinematic Arts","CTPR","20211"
18583,"CTPR-478","CNTV",60,2,2,"Practicum in Directing","C","","Y","18:00","21:00","W",15,"A","Albrezzi, Steven, D.","ONLINE",15,"Concepts of directing for motion pictures, emphasizing the working relationship of actors and directors. Scenes will be staged in class and filmed for class presentation.","School of Cinematic Arts","CTPR","20211"
18584,"CTPR-478","CNTV",60,2,2,"Practicum in Directing","C","","Y","19:00","22:00","T",14,"A","Townsend, Robert","ONLINE",14,"Concepts of directing for motion pictures, emphasizing the working relationship of actors and directors. Scenes will be staged in class and filmed for class presentation.","School of Cinematic Arts","CTPR","20211"
18587,"CTPR-480","CNTV",60,4,4,"Advanced Production Workshop","C","","Y","9:00","11:50","T",25,"A","Goodman, Brenda","ONLINE",25,"Directors, producers, cinematographers, editors and sound designers collaborate to produce, shoot, edit and deliver fictional, documentary or experimental projects.","School of Cinematic Arts","CTPR","20211"
18590,"CTPR-480","CNTV",60,0,0,"Advanced Production Workshop","L","","Y","13:00","16:50","T",6,"A","Kafity, Suhail, F.","ONLINE",6,"Directors, producers, cinematographers, editors and sound designers collaborate to produce, shoot, edit and deliver fictional, documentary or experimental projects.","School of Cinematic Arts","CTPR","20211"
18591,"CTPR-480","CNTV",60,0,0,"Advanced Production Workshop","L","","Y","13:00","16:50","T",7,"A","Goodman, Brenda","ONLINE",7,"Directors, producers, cinematographers, editors and sound designers collaborate to produce, shoot, edit and deliver fictional, documentary or experimental projects.","School of Cinematic Arts","CTPR","20211"
18592,"CTPR-480","CNTV",60,0,0,"Advanced Production Workshop","L","","Y","13:00","16:50","T",3,"A","Gramatky, Mimi","ONLINE",3,"Directors, producers, cinematographers, editors and sound designers collaborate to produce, shoot, edit and deliver fictional, documentary or experimental projects.","School of Cinematic Arts","CTPR","20211"
18593,"CTPR-480","CNTV",60,0,0,"Advanced Production Workshop","L","","Y","13:00","16:50","T",3,"A","Chomyn, Christopher, E.","ONLINE",3,"Directors, producers, cinematographers, editors and sound designers collaborate to produce, shoot, edit and deliver fictional, documentary or experimental projects.","School of Cinematic Arts","CTPR","20211"
18594,"CTPR-480","CNTV",60,0,0,"Advanced Production Workshop","L","","Y","13:00","16:50","T",3,"A","Head, Helaine","ONLINE",3,"Directors, producers, cinematographers, editors and sound designers collaborate to produce, shoot, edit and deliver fictional, documentary or experimental projects.","School of Cinematic Arts","CTPR","20211"
18595,"CTPR-480","CNTV",60,0,0,"Advanced Production Workshop","L","","Y","13:00 9:00","16:50 11:50","T H",3,"A","Miller, Tom;Glick, Avi","ONLINE ONLINE",3,"Directors, producers, cinematographers, editors and sound designers collaborate to produce, shoot, edit and deliver fictional, documentary or experimental projects.","School of Cinematic Arts","CTPR","20211"
18596,"CTPR-481","CNTV",60,4,4,"Contemporary Directing Practice","C","","Y","18:00","22:00","H",5,"A","Cunis, Benjamin","ONLINE",5,"Directing seven short projects ranging from short exercises to a scripted and polished final project. Focus will be upon development as a director.","School of Cinematic Arts","CTPR","20211"
18598,"CTPR-486","CNTV",60,4,4,"Straight to Series: Production of Episodic TV Drama","C","","Y","9:00","11:50","W",19,"A","Katz, Gail","ONLINE",19,"Collaborative production and postproduction of an original episodic drama, shot on original sets on stage and on location.","School of Cinematic Arts","CTPR","20211"
18600,"CTPR-486","CNTV",60,0,0,"Straight to Series: Production of Episodic TV Drama","L","","Y","13:00","16:50","W",9,"A","Katz, Gail","ONLINE",9,"Collaborative production and postproduction of an original episodic drama, shot on original sets on stage and on location.","School of Cinematic Arts","CTPR","20211"
18601,"CTPR-486","CNTV",60,0,0,"Straight to Series: Production of Episodic TV Drama","L","","Y","13:00","16:50","W",3,"A","Schiller, Robert, L.","ONLINE",3,"Collaborative production and postproduction of an original episodic drama, shot on original sets on stage and on location.","School of Cinematic Arts","CTPR","20211"
18602,"CTPR-486","CNTV",60,0,0,"Straight to Series: Production of Episodic TV Drama","L","","Y","13:00","16:50","W",3,"A","Schner, Charles","ONLINE",3,"Collaborative production and postproduction of an original episodic drama, shot on original sets on stage and on location.","School of Cinematic Arts","CTPR","20211"
18603,"CTPR-486","CNTV",60,0,0,"Straight to Series: Production of Episodic TV Drama","L","","Y","13:00","16:50","W",1,"A","Provart, Michael, M.","ONLINE",1,"Collaborative production and postproduction of an original episodic drama, shot on original sets on stage and on location.","School of Cinematic Arts","CTPR","20211"
18604,"CTPR-486","CNTV",60,0,0,"Straight to Series: Production of Episodic TV Drama","L","","Y","13:00","16:50","W",3,"A","Forner, Nancy;Deneau, Jeremy, C.","ONLINE",3,"Collaborative production and postproduction of an original episodic drama, shot on original sets on stage and on location.","School of Cinematic Arts","CTPR","20211"
18605,"CTPR-486","CNTV",60,0,0,"Straight to Series: Production of Episodic TV Drama","L","","Y","13:00","16:50","W",0,"A","Macmillan, David","ONLINE",0,"Collaborative production and postproduction of an original episodic drama, shot on original sets on stage and on location.","School of Cinematic Arts","CTPR","20211"
18606,"CTPR-502","CNTV",37,1,1,"Collaboration and Creativity","C","","Y","11:30 13:00","13:20 16:50","M F",60,"B","Kirkman, Tim;Taylor, Ronald","TBA ONLINE",60,"Foundations for fruitful collaborative experiences via readings, presentations, in-class exercises and real-life challenges and advice from professionals.","School of Cinematic Arts","CTPR","20211"
18610,"CTPR-508","CNTV",37,6,6,"Production II","CL","","Y","9:00 13:00","11:50 16:50","MW MW",15,"A","Arnold, Susan;Savoca, James;Farrington, Dianne;Rosenfield, Jason;Morocco, Chris, A.","ONLINE ONLINE",15,"Practicum in group production, emphasizing the collaborative process and the expressive use of sound and image.","School of Cinematic Arts","CTPR","20211"
18612,"CTPR-497","CNTV",60,2,2,"Music Video and Commercial Production","C","","Y","19:00","22:00","W",15,"A","Kestermann, Rolf, R;Walker-Kestermann, Paula, J.","ONLINE",15,"Writing, budgeting, shooting, editing and directing a music video and commercial. Getting the job, dealing with the band, working with the record and advertising companies.","School of Cinematic Arts","CTPR","20211"
18615,"CTPR-506","CNTV",37,2,2,"Visual Expression","C","","Y","13:30","16:20","M",26,"A","Block, Bruce, A","ONLINE",26,"Exploring the relationship between story structure and visual structure, discussion of aesthetics and technical controls, in-class examples and screenings, photographic assignments.","School of Cinematic Arts","CTPR","20211"
18617,"CTPR-506","CNTV",37,2,2,"Visual Expression","C","","Y","13:30","16:20","T",32,"A","Block, Bruce, A","ONLINE",32,"Exploring the relationship between story structure and visual structure, discussion of aesthetics and technical controls, in-class examples and screenings, photographic assignments.","School of Cinematic Arts","CTPR","20211"
18619,"CTPR-508","CNTV",37,6,6,"Production II","CL","","Y","9:00 13:00","11:50 16:50","MW MW",14,"A","Kroopf, Scott;Akinfemi, Bayo;Zunder, Kenneth;Dousarkissian, Reine-Claire;Coke, Simon","ONLINE ONLINE",14,"Practicum in group production, emphasizing the collaborative process and the expressive use of sound and image.","School of Cinematic Arts","CTPR","20211"
18620,"CTPR-508","CNTV",37,6,6,"Production II","CL","","Y","9:00 13:00","11:50 16:50","TH TH",14,"A","Taylor, Michael, J.;Kagan, Jeremy, Paul;Maibaum, Paul;Lovejoy, Stephen;Flick, Stephen","ONLINE ONLINE",14,"Practicum in group production, emphasizing the collaborative process and the expressive use of sound and image.","School of Cinematic Arts","CTPR","20211"
18621,"CTPR-508","CNTV",37,6,6,"Production II","CL","","Y","9:00 13:00","11:50 16:45","TH TH",14,"A","Roth, Donna;Townsend, Robert;Schwartz, Philip, D.;Shaine, Frederick;Latimer, Clifford","ONLINE ONLINE",14,"Practicum in group production, emphasizing the collaborative process and the expressive use of sound and image.","School of Cinematic Arts","CTPR","20211"
18623,"CTPR-523","CNTV",37,2,2,"Introduction to Multiple-Camera Production","C","","Y","13:00","16:50","T",5,"A","Schiller, Robert, L.","ONLINE",5,"How to direct comedy or dramatic scenes, using multiple camera techniques.  Students also serve as crew members, learning lighting, mixing, studio controls, and stage management.","School of Cinematic Arts","CTPR","20211"
18624,"CTPR-531","CNTV",37,2,2,"Planning the Documentary Production","CD","","Y","9:00","11:50","H",8,"A","Pope, Amanda, C.","ONLINE",8,"A preproduction workshop for the research and planning of a documentary project to be executed in CTPR 547 or an advanced production workshop class. Prerequisite: CTPR 508.","School of Cinematic Arts","CTPR","20211"
18626,"CTPR-522","CNTV",37,2,2,"Reality Television Survey","C","","Y","18:00","20:50","T",10,"A","Stone, Scott","ONLINE",10,"A comprehensive overview of the world of reality television; each student will develop and pitch an original reality-based program.","School of Cinematic Arts","CTPR","20211"
18627,"CTPR-532","CNTV",37,2,2,"Intermediate Directing","C","","Y","14:00","17:50","H",15,"A","Kellman, Barnet","ONLINE",15,"Practical experience in staging dramatic narrative scenes, emphasizing directing actors, rehearsal techniques and camera blocking.","School of Cinematic Arts","CTPR","20211"
18628,"CTPR-532","CNTV",37,2,2,"Intermediate Directing","C","","Y","19:00","22:30","T",12,"A","Warren, Jennifer","ONLINE",12,"Practical experience in staging dramatic narrative scenes, emphasizing directing actors, rehearsal techniques and camera blocking.","School of Cinematic Arts","CTPR","20211"
18629,"CTPR-532","CNTV",37,2,2,"Intermediate Directing","C","","Y","19:00","22:30","H",16,"A","Kagan, Jeremy, Paul","ONLINE",16,"Practical experience in staging dramatic narrative scenes, emphasizing directing actors, rehearsal techniques and camera blocking.","School of Cinematic Arts","CTPR","20211"
18632,"CTPR-533","CNTV",37,2,2,"Directing Techniques","C","","Y","19:00","22:30","T",10,"A","Uno, Michael, Toshiyuki","ONLINE",10,"Practicum in more complex directing issues concentrating both on performance and exploration of shaping scenes visually through blocking of action and placement of camera.","School of Cinematic Arts","CTPR","20211"
18633,"CTPR-533","CNTV",37,2,2,"Directing Techniques","C","","Y","19:00","22:30","W",8,"A","Garretson, Katy","ONLINE",8,"Practicum in more complex directing issues concentrating both on performance and exploration of shaping scenes visually through blocking of action and placement of camera.","School of Cinematic Arts","CTPR","20211"
18635,"CTPR-535","CNTV",37,2,2,"Intermediate Editing","C","","N","19:00","22:00","M",0,"A","","ONLINE",0,"Editorial construction of sequences to analyze the interrelationships of the various film elements, both visual and aural.","School of Cinematic Arts","CTPR","20211"
18636,"CTPR-535","CNTV",37,2,2,"Intermediate Editing","C","","Y","19:00","22:00","T",10,"A","Blush, Doug","ONLINE",10,"Editorial construction of sequences to analyze the interrelationships of the various film elements, both visual and aural.","School of Cinematic Arts","CTPR","20211"
18645,"CTPR-537","CNTV",37,2,2,"Intermediate Cinematography","CL","","Y","13:00","16:50","H",16,"A","Brown, Linda, J.","ONLINE",16,"Close study through practical in class exercises of the technical and aesthetic principles of cinematography. Introduction to 16mm film and advanced digital cameras.","School of Cinematic Arts","CTPR","20211"
18650,"CTPR-538","CNTV",37,2,2,"Intermediate Producing","C","","Y","19:00","22:00","M",17,"A","Marx, Tim","ONLINE",17,"Definition, examination and practical experience in the role of the line producer as it relates to preproduction, production and post production.","School of Cinematic Arts","CTPR","20211"
18659,"CTPR-546","CNTV",37,6,6,"Production III, Fiction","C","","Y","8:00","11:50","W",26,"A","Watson, John, K.","ONLINE",26,"An intensive workshop experience in which students, crewing in their area of specialization, complete the shooting and postproduction of projects up to thirty minutes in length. Qualifying courses: for directors, CTPR 532, and for cinematographers, CTPR 537.","School of Cinematic Arts","CTPR","20211"
18665,"CTPR-546","CNTV",37,0,0,"Production III, Fiction","L","","Y","13:00","16:50","W",3,"A","Whitman, Tristan","ONLINE",3,"An intensive workshop experience in which students, crewing in their area of specialization, complete the shooting and postproduction of projects up to thirty minutes in length. Qualifying courses: for directors, CTPR 532, and for cinematographers, CTPR 537.","School of Cinematic Arts","CTPR","20211"
18667,"CTPR-546","CNTV",37,0,0,"Production III, Fiction","L","","Y","13:00","16:50","W",5,"A","Costin, Midge;Macmillan, David;Reed, Amy","ONLINE",5,"An intensive workshop experience in which students, crewing in their area of specialization, complete the shooting and postproduction of projects up to thirty minutes in length. Qualifying courses: for directors, CTPR 532, and for cinematographers, CTPR 537.","School of Cinematic Arts","CTPR","20211"
18669,"CTPR-546","CNTV",37,0,0,"Production III, Fiction","L","","Y","13:00 9:00","16:50 11:50","W H",6,"A","Miller, Tom;Glick, Avi","ONLINE ONLINE",6,"An intensive workshop experience in which students, crewing in their area of specialization, complete the shooting and postproduction of projects up to thirty minutes in length. Qualifying courses: for directors, CTPR 532, and for cinematographers, CTPR 537.","School of Cinematic Arts","CTPR","20211"
18670,"CTPR-546","CNTV",37,0,0,"Production III, Fiction","L","","Y","13:00","16:50","W",1,"A","Holland, Richard, John","ONLINE",1,"An intensive workshop experience in which students, crewing in their area of specialization, complete the shooting and postproduction of projects up to thirty minutes in length. Qualifying courses: for directors, CTPR 532, and for cinematographers, CTPR 537.","School of Cinematic Arts","CTPR","20211"
18671,"CTPR-546","CNTV",37,0,0,"Production III, Fiction","L","","Y","13:00","16:50","W",8,"A","Watson, John, K.","ONLINE",8,"An intensive workshop experience in which students, crewing in their area of specialization, complete the shooting and postproduction of projects up to thirty minutes in length. Qualifying courses: for directors, CTPR 532, and for cinematographers, CTPR 537.","School of Cinematic Arts","CTPR","20211"
18672,"CTPR-546","CNTV",37,0,0,"Production III, Fiction","L","","Y","13:00","16:50","W",3,"A","McKendry, Rebekah, W","ONLINE",3,"An intensive workshop experience in which students, crewing in their area of specialization, complete the shooting and postproduction of projects up to thirty minutes in length. Qualifying courses: for directors, CTPR 532, and for cinematographers, CTPR 537.","School of Cinematic Arts","CTPR","20211"
18673,"CTPR-507","CNTV",37,0,0,"Production I","L","B","N","15:00","17:50","MW",0,"A","Blake, Bonnie, S.;Green, Bruce;Sweeney, Elizabeth, Bernadette;Kafity, Suhail, F.;Arnold, Susan;Kirkman, Tim","ONLINE",0,"The effective communication of ideas through the language of cinema; one directing exercise; two short HD projects; introductions to producing, directing, editing, cinematography, and sound.","School of Cinematic Arts","CTPR","20211"
18679,"CTPR-554","CNTV",37,2,2,"Advanced Sound","CL","","Y","19:00","22:00","M",8,"A","Burton, Richard;Flick, Stephen","ONLINE",8,"Study of the technical and aesthetic elements of sound design at the professional level. Intended for those contemplating a career in the field of audio. Prerequisite: CTPR 540 or CTPR 546 or CTPR 547.","School of Cinematic Arts","CTPR","20211"
18681,"CTPR-551","CNTV",37,2,2,"Directing in a Virtual World","C","","Y","13:00","16:50","F",10,"A","Fink, Michael, Lewis;Kowalski, Paul","ONLINE",10,"Telling cinematic stories using visual effects and virtual backgrounds, environments, and characters. Hands-on exercises emphasizing directing. Prerequisite: CTAN 462. Recommended preparation: CTAN 555 or CTPR 532 or CTPR 537. Open only to Cinematic Arts students.","School of Cinematic Arts","CTPR","20211"
18682,"CTPR-556","CNTV",37,2,2,"Advanced Professional Editing Tools and Software","C","","Y","9:00","11:50","T",14,"A","Deneau, Jeremy, C.","ONLINE",14,"Advanced editing tools for picture editors, picture editing assistants, DIT, post supervisors and VFX editors, including AVID, After Effects, Photoshop, Scriptsync, Davinci Resolve and more.","School of Cinematic Arts","CTPR","20211"
18687,"CTPR-558","CNTV",37,2,2,"Advanced Producing","C","","Y","18:00","21:00","H",15,"A","Jacobson, Tom","ONLINE",15,"Defines and examines the role of the Executive/Feature Producer through the preproduction, production and post production phases. Prerequisites: CTPR-538 or one of the following in equivalent crew position: CTPR 486, CTPR 546, CTPR 547.","School of Cinematic Arts","CTPR","20211"
18688,"CTPR-547","CNTV",37,6,6,"Production III, Documentary","C","","Y","10:00 9:00","12:50 11:50","M W",18,"A","Harris, Mark, J","ONLINE ONLINE",18,"Intensive workshop; students shoot and finish documentary projects up to about 25 minutes. Qualifying courses: for directors, CTPR 431 or CTPR 531; for cinematographers, CTPR 424 or CTPR 537.","School of Cinematic Arts","CTPR","20211"
18689,"CTPR-557","CNTV",37,2,2,"Advanced Cinematography","CL","","Y","13:00","16:50","M",8,"A","Chomyn, Christopher, E.","ONLINE",8,"Advanced camera and lighting techniques for those considering a professional career in cinematography.","School of Cinematic Arts","CTPR","20211"
18690,"CTPR-547","CNTV",37,0,0,"Production III, Documentary","L","","Y","17:30 13:00","20:30 15:50","M W",6,"A","Rosenfield, Jason;Deneau, Jeremy, C.","ONLINE ONLINE",6,"Intensive workshop; students shoot and finish documentary projects up to about 25 minutes. Qualifying courses: for directors, CTPR 431 or CTPR 531; for cinematographers, CTPR 424 or CTPR 537.","School of Cinematic Arts","CTPR","20211"
18691,"CTPR-547","CNTV",37,0,0,"Production III, Documentary","L","","Y","13:00","15:50","W",3,"A","Okeeffe, James","ONLINE",3,"Intensive workshop; students shoot and finish documentary projects up to about 25 minutes. Qualifying courses: for directors, CTPR 431 or CTPR 531; for cinematographers, CTPR 424 or CTPR 537.","School of Cinematic Arts","CTPR","20211"
18692,"CTPR-547","CNTV",37,0,0,"Production III, Documentary","L","","Y","13:00","15:50","W",1,"A","Burton, Richard","ONLINE",1,"Intensive workshop; students shoot and finish documentary projects up to about 25 minutes. Qualifying courses: for directors, CTPR 431 or CTPR 531; for cinematographers, CTPR 424 or CTPR 537.","School of Cinematic Arts","CTPR","20211"
18693,"CTPR-547","CNTV",37,0,0,"Production III, Documentary","L","","Y","13:00","15:50","W",3,"A","Harris, Mark, J","ONLINE",3,"Intensive workshop; students shoot and finish documentary projects up to about 25 minutes. Qualifying courses: for directors, CTPR 431 or CTPR 531; for cinematographers, CTPR 424 or CTPR 537.","School of Cinematic Arts","CTPR","20211"
18694,"CTPR-547","CNTV",37,0,0,"Production III, Documentary","L","","Y","13:00","15:50","W",5,"A","Leeman, Lisa, M","ONLINE",5,"Intensive workshop; students shoot and finish documentary projects up to about 25 minutes. Qualifying courses: for directors, CTPR 431 or CTPR 531; for cinematographers, CTPR 424 or CTPR 537.","School of Cinematic Arts","CTPR","20211"
18695,"CTPR-566","CNTV",37,2,2,"The Pitch Class: Film and TV","C","","Y","18:30","21:30","M",17,"A","Katz, Gail;Freiser, Eric","ONLINE",17,"Developing, pitching and selling your feature motion picture and TV projects.","School of Cinematic Arts","CTPR","20211"
18696,"CTPR-573","CNTV",37,2,2,"Developing and Producing the Advanced Project","C","","Y","13:00","15:50","M",12,"A","Goodman, Brenda;Freiser, Eric;Munson, Trevor, O.","ONLINE",12,"An advanced preproduction workshop in which students complete the development and production planning of an advanced project to be executed in CTPR 581 or CTPR 582.","School of Cinematic Arts","CTPR","20211"
18697,"CTPR-572","CNTV",37,2,2,"The World of Television: From Concept to Air and Everything in Between","C","","Y","19:00","22:00","H",17,"A","Jonas, Anthony, Russell","ONLINE",17,"Takes projects from conception to sale, including development, production, post-production, and marketing.  Students will develop original projects.","School of Cinematic Arts","CTPR","20211"
18698,"CTPR-581A","CNTV",37,4,4,"Individual Production Workshop","C","","Y","TBA","TBA","",0,"B","Fink, Michael, Lewis","OFFICE",0,"Individual experimental projects involving the creative use of visuals (live action or animated) and sound. Qualifying courses: CTPR 532 (for directors); CTPR 558 (for producers). Graded IP/Letter.","School of Cinematic Arts","CTPR","20211"
18699,"CTPR-581A","CNTV",37,4,4,"Individual Production Workshop","C","","Y","TBA","TBA","",2,"B","Goodman, Brenda","OFFICE",2,"Individual experimental projects involving the creative use of visuals (live action or animated) and sound. Qualifying courses: CTPR 532 (for directors); CTPR 558 (for producers). Graded IP/Letter.","School of Cinematic Arts","CTPR","20211"
18700,"CTPR-581A","CNTV",37,4,4,"Individual Production Workshop","C","","Y","TBA","TBA","",0,"B","","OFFICE",0,"Individual experimental projects involving the creative use of visuals (live action or animated) and sound. Qualifying courses: CTPR 532 (for directors); CTPR 558 (for producers). Graded IP/Letter.","School of Cinematic Arts","CTPR","20211"
18701,"CTPR-581A","CNTV",37,4,4,"Individual Production Workshop","C","","Y","TBA","TBA","",0,"B","","OFFICE",0,"Individual experimental projects involving the creative use of visuals (live action or animated) and sound. Qualifying courses: CTPR 532 (for directors); CTPR 558 (for producers). Graded IP/Letter.","School of Cinematic Arts","CTPR","20211"
18702,"CTPR-581A","CNTV",37,4,4,"Individual Production Workshop","C","","Y","TBA","TBA","",0,"B","","OFFICE",0,"Individual experimental projects involving the creative use of visuals (live action or animated) and sound. Qualifying courses: CTPR 532 (for directors); CTPR 558 (for producers). Graded IP/Letter.","School of Cinematic Arts","CTPR","20211"
18703,"CTPR-581A","CNTV",37,4,4,"Individual Production Workshop","C","","Y","TBA","TBA","",0,"B","","OFFICE",0,"Individual experimental projects involving the creative use of visuals (live action or animated) and sound. Qualifying courses: CTPR 532 (for directors); CTPR 558 (for producers). Graded IP/Letter.","School of Cinematic Arts","CTPR","20211"
18704,"CTPR-581A","CNTV",37,4,4,"Individual Production Workshop","C","","Y","TBA","TBA","",0,"B","","OFFICE",0,"Individual experimental projects involving the creative use of visuals (live action or animated) and sound. Qualifying courses: CTPR 532 (for directors); CTPR 558 (for producers). Graded IP/Letter.","School of Cinematic Arts","CTPR","20211"
18705,"CTPR-581B","CNTV",37,2,2,"Individual Production Workshop","C","","Y","TBA","TBA","",3,"B","Goodman, Brenda","OFFICE",3,"Individual experimental projects involving the creative use of visuals (live action or animated) and sound. Graded IP/Letter.","School of Cinematic Arts","CTPR","20211"
18706,"CTPR-581B","CNTV",37,2,2,"Individual Production Workshop","C","","Y","TBA","TBA","",1,"B","Harris, Mark, J","OFFICE",1,"Individual experimental projects involving the creative use of visuals (live action or animated) and sound. Graded IP/Letter.","School of Cinematic Arts","CTPR","20211"
18707,"CTPR-581B","CNTV",37,2,2,"Individual Production Workshop","C","","Y","TBA","TBA","",1,"B","Miller, Tom","OFFICE",1,"Individual experimental projects involving the creative use of visuals (live action or animated) and sound. Graded IP/Letter.","School of Cinematic Arts","CTPR","20211"
18708,"CTPR-581B","CNTV",37,2,2,"Individual Production Workshop","C","","Y","TBA","TBA","",0,"B","","OFFICE",0,"Individual experimental projects involving the creative use of visuals (live action or animated) and sound. Graded IP/Letter.","School of Cinematic Arts","CTPR","20211"
18709,"CTPR-581B","CNTV",37,2,2,"Individual Production Workshop","C","","N","TBA","TBA","",0,"B","","OFFICE",0,"Individual experimental projects involving the creative use of visuals (live action or animated) and sound. Graded IP/Letter.","School of Cinematic Arts","CTPR","20211"
18711,"CTPR-581C","CNTV",37,2,2,"Individual Production Workshop","C","","Y","TBA","TBA","",0,"B","","OFFICE",0,"Individual experimental projects involving the creative use of visuals (live action or animated) and sound. Graded IP/Letter.","School of Cinematic Arts","CTPR","20211"
18712,"CTPR-581C","CNTV",37,2,2,"Individual Production Workshop","C","","Y","TBA","TBA","",0,"B","","OFFICE",0,"Individual experimental projects involving the creative use of visuals (live action or animated) and sound. Graded IP/Letter.","School of Cinematic Arts","CTPR","20211"
18713,"CTPR-581C","CNTV",37,2,2,"Individual Production Workshop","C","","Y","TBA","TBA","",0,"B","","OFFICE",0,"Individual experimental projects involving the creative use of visuals (live action or animated) and sound. Graded IP/Letter.","School of Cinematic Arts","CTPR","20211"
18714,"CTPR-581C","CNTV",37,2,2,"Individual Production Workshop","C","","Y","TBA","TBA","",0,"B","","OFFICE",0,"Individual experimental projects involving the creative use of visuals (live action or animated) and sound. Graded IP/Letter.","School of Cinematic Arts","CTPR","20211"
18717,"CTPR-581Z","CNTV",37,0,0,"Individual Production Workshop","C","","Y","TBA","TBA","",3,"","Harris, Mark, J","OFFICE",3,"Individual experimental projects involving the creative use of visuals (live action or animated) and sound. Graded IP/Letter.","School of Cinematic Arts","CTPR","20211"
18718,"CTPR-581Z","CNTV",37,0,0,"Individual Production Workshop","C","","Y","TBA","TBA","",1,"B","Townsend, Robert","OFFICE",1,"Individual experimental projects involving the creative use of visuals (live action or animated) and sound. Graded IP/Letter.","School of Cinematic Arts","CTPR","20211"
18719,"CTPR-581Z","CNTV",37,0,0,"Individual Production Workshop","C","","Y","TBA","TBA","",0,"B","","OFFICE",0,"Individual experimental projects involving the creative use of visuals (live action or animated) and sound. Graded IP/Letter.","School of Cinematic Arts","CTPR","20211"
18720,"CTPR-581Z","CNTV",37,0,0,"Individual Production Workshop","C","","Y","TBA","TBA","",0,"B","","OFFICE",0,"Individual experimental projects involving the creative use of visuals (live action or animated) and sound. Graded IP/Letter.","School of Cinematic Arts","CTPR","20211"
18721,"CTPR-581Z","CNTV",37,0,0,"Individual Production Workshop","C","","Y","TBA","TBA","",0,"B","","OFFICE",0,"Individual experimental projects involving the creative use of visuals (live action or animated) and sound. Graded IP/Letter.","School of Cinematic Arts","CTPR","20211"
18722,"CTPR-581Z","CNTV",37,0,0,"Individual Production Workshop","C","","Y","TBA","TBA","",0,"B","","OFFICE",0,"Individual experimental projects involving the creative use of visuals (live action or animated) and sound. Graded IP/Letter.","School of Cinematic Arts","CTPR","20211"
18723,"CTPR-581Z","CNTV",37,0,0,"Individual Production Workshop","C","","N","TBA","TBA","",0,"B","","OFFICE",0,"Individual experimental projects involving the creative use of visuals (live action or animated) and sound. Graded IP/Letter.","School of Cinematic Arts","CTPR","20211"
18724,"CTPR-581Z","CNTV",37,0,0,"Individual Production Workshop","C","","N","TBA","TBA","",0,"B","","OFFICE",0,"Individual experimental projects involving the creative use of visuals (live action or animated) and sound. Graded IP/Letter.","School of Cinematic Arts","CTPR","20211"
18730,"CTPR-582A","CNTV",37,2,2,"Advanced Production Seminar","C","","Y","TBA","TBA","",1,"B","Goodman, Brenda","OFFICE",1,"Advanced individual film or video projects under the guidance of a faculty mentor, without benefit of university equipment or resources. Qualifying courses: CTPR 532 (for directors); CTPR 558 (for producers). Graded IP/Letter.","School of Cinematic Arts","CTPR","20211"
