"SECTION","COURSE_CODE","SCHOOL","SESSION","MIN_UNITS","MAX_UNITS","COURSE_TITLE","MODE","Link","PUBLISH","START_TIME","END_TIME","DAYS","TOTAL_ENR","MODALITY","INSTRUCTOR_NAME","ASSIGNED_ROOM","TOTAL_ENR1","COURSE_DESCRIPTION","DEPTOWNERNAME","DEPARTMENT","origin"
14683,"BUAD-302","BUAD",1,4,4,"Communication Strategy in Business","C","","Y","14:00","15:50","TH",32,"","Kennedy, Kidogo, Aisha","JFF331",32,"Theory, practices, and techniques of business communication strategy essential to external and organizational communication; group and interpersonal communication; development of skill in oral and written communication. Duplicates credit in the former BUAD 302T.","Gordon S. Marshall School of Business","BUAD","20213"
14685,"BUAD-302","BUAD",1,4,4,"Communication Strategy in Business","C","","Y","14:00","15:50","TH",34,"","Lind, Stephen","JFF327",34,"Theory, practices, and techniques of business communication strategy essential to external and organizational communication; group and interpersonal communication; development of skill in oral and written communication. Duplicates credit in the former BUAD 302T.","Gordon S. Marshall School of Business","BUAD","20213"
14687,"BUAD-302","BUAD",1,4,4,"Communication Strategy in Business","C","","Y","16:00","17:50","TH",36,"","Lind, Stephen","JFF327",36,"Theory, practices, and techniques of business communication strategy essential to external and organizational communication; group and interpersonal communication; development of skill in oral and written communication. Duplicates credit in the former BUAD 302T.","Gordon S. Marshall School of Business","BUAD","20213"
14689,"BUAD-302","BUAD",1,4,4,"Communication Strategy in Business","C","","Y","16:00","17:50","TH",36,"","Gaynor, Madge","JFF331",36,"Theory, practices, and techniques of business communication strategy essential to external and organizational communication; group and interpersonal communication; development of skill in oral and written communication. Duplicates credit in the former BUAD 302T.","Gordon S. Marshall School of Business","BUAD","20213"
14691,"BUAD-302","BUAD",1,4,4,"Communication Strategy in Business","C","","Y","18:00","19:50","TH",36,"","Armendariz, Cesar","JFF327",36,"Theory, practices, and techniques of business communication strategy essential to external and organizational communication; group and interpersonal communication; development of skill in oral and written communication. Duplicates credit in the former BUAD 302T.","Gordon S. Marshall School of Business","BUAD","20213"
14693,"BUAD-302","BUAD",1,4,4,"Communication Strategy in Business","C","","Y","18:00","19:50","TH",33,"","Gaynor, Madge","JFF331",33,"Theory, practices, and techniques of business communication strategy essential to external and organizational communication; group and interpersonal communication; development of skill in oral and written communication. Duplicates credit in the former BUAD 302T.","Gordon S. Marshall School of Business","BUAD","20213"
14720,"BUAD-304","BUAD",1,4,4,"Organizational Behavior and Leadership","C","","Y","8:00","9:50","MW",47,"","Cates, Patrick","JFF LL102",47,"The role of leadership in business organizations; concepts and skills for managing oneself and others.","Gordon S. Marshall School of Business","BUAD","20213"
14721,"BUAD-304","BUAD",1,4,4,"Organizational Behavior and Leadership","C","","Y","10:00","11:50","MW",48,"","Frey, Erin, Lynn","JFF LL101",48,"The role of leadership in business organizations; concepts and skills for managing oneself and others.","Gordon S. Marshall School of Business","BUAD","20213"
14722,"BUAD-304","BUAD",1,4,4,"Organizational Behavior and Leadership","C","","Y","12:00","13:50","MW",48,"","McGrath, Michael","JFF LL101",48,"The role of leadership in business organizations; concepts and skills for managing oneself and others.","Gordon S. Marshall School of Business","BUAD","20213"
14723,"BUAD-304","BUAD",1,4,4,"Organizational Behavior and Leadership","C","","Y","14:00","15:50","MW",48,"","McGrath, Michael","JFF LL101",48,"The role of leadership in business organizations; concepts and skills for managing oneself and others.","Gordon S. Marshall School of Business","BUAD","20213"
14724,"BUAD-304","BUAD",1,4,4,"Organizational Behavior and Leadership","C","","Y","16:00","17:50","MW",48,"","Tolan, Johanna, Brockelman","JFF LL102",48,"The role of leadership in business organizations; concepts and skills for managing oneself and others.","Gordon S. Marshall School of Business","BUAD","20213"
14725,"BUAD-304","BUAD",1,4,4,"Organizational Behavior and Leadership","C","","Y","18:00","19:50","MW",48,"","Nelson, Alan, Everett","JFF LL101",48,"The role of leadership in business organizations; concepts and skills for managing oneself and others.","Gordon S. Marshall School of Business","BUAD","20213"
14726,"BUAD-304","BUAD",1,4,4,"Organizational Behavior and Leadership","C","","Y","16:00","17:50","MW",48,"","Nelson, Alan, Everett","JFF LL101",48,"The role of leadership in business organizations; concepts and skills for managing oneself and others.","Gordon S. Marshall School of Business","BUAD","20213"
14727,"BUAD-304","BUAD",1,4,4,"Organizational Behavior and Leadership","C","","Y","8:00","9:50","TH",46,"","Larson, Lanore","JFF LL102",46,"The role of leadership in business organizations; concepts and skills for managing oneself and others.","Gordon S. Marshall School of Business","BUAD","20213"
14728,"BUAD-304","BUAD",1,4,4,"Organizational Behavior and Leadership","C","","Y","10:00","11:50","TH",48,"","Heino, Rebecca","JFF LL101",48,"The role of leadership in business organizations; concepts and skills for managing oneself and others.","Gordon S. Marshall School of Business","BUAD","20213"
14729,"BUAD-304","BUAD",1,4,4,"Organizational Behavior and Leadership","C","","Y","12:00","13:50","TH",48,"","Bresnahan, Chris","JFF LL101",48,"The role of leadership in business organizations; concepts and skills for managing oneself and others.","Gordon S. Marshall School of Business","BUAD","20213"
14730,"BUAD-304","BUAD",1,4,4,"Organizational Behavior and Leadership","C","","Y","14:00","15:50","TH",46,"","Lee, Michelle Silver","JFF LL101",46,"The role of leadership in business organizations; concepts and skills for managing oneself and others.","Gordon S. Marshall School of Business","BUAD","20213"
14731,"BUAD-304","BUAD",1,4,4,"Organizational Behavior and Leadership","C","","Y","16:00","17:50","TH",48,"","Lee, Michelle Silver","JFF LL101",48,"The role of leadership in business organizations; concepts and skills for managing oneself and others.","Gordon S. Marshall School of Business","BUAD","20213"
14732,"BUAD-304","BUAD",1,4,4,"Organizational Behavior and Leadership","C","","Y","18:00","19:50","TH",48,"","Bresnahan, Amy","JFF LL101",48,"The role of leadership in business organizations; concepts and skills for managing oneself and others.","Gordon S. Marshall School of Business","BUAD","20213"
14733,"BUAD-304","BUAD",1,4,4,"Organizational Behavior and Leadership","C","","Y","10:00","11:50","TH",46,"","Tolan, Johanna, Brockelman","JFF LL102",46,"The role of leadership in business organizations; concepts and skills for managing oneself and others.","Gordon S. Marshall School of Business","BUAD","20213"
14734,"BUAD-304","BUAD",1,4,4,"Organizational Behavior and Leadership","C","","Y","8:00","9:50","TH",48,"","Heino, Rebecca","JFF LL101",48,"The role of leadership in business organizations; concepts and skills for managing oneself and others.","Gordon S. Marshall School of Business","BUAD","20213"
14735,"BUAD-304","BUAD",1,4,4,"Organizational Behavior and Leadership","C","","Y","8:00","9:50","MW",47,"","Frey, Erin, Lynn","JFF LL101",47,"The role of leadership in business organizations; concepts and skills for managing oneself and others.","Gordon S. Marshall School of Business","BUAD","20213"
14736,"BUAD-304","BUAD",1,4,4,"Organizational Behavior and Leadership","C","","Y","12:00","13:50","MW",48,"","Tolan, Johanna, Brockelman","JFF LL102",48,"The role of leadership in business organizations; concepts and skills for managing oneself and others.","Gordon S. Marshall School of Business","BUAD","20213"
14737,"BUAD-304","BUAD",1,4,4,"Organizational Behavior and Leadership","C","","Y","14:00","15:50","MW",48,"","Alt, Cynthia","JFF LL102",48,"The role of leadership in business organizations; concepts and skills for managing oneself and others.","Gordon S. Marshall School of Business","BUAD","20213"
14738,"BUAD-304","BUAD",1,4,4,"Organizational Behavior and Leadership","C","","Y","18:00","19:50","TH",48,"","Kaddi, Keven Brahim","JFF LL102",48,"The role of leadership in business organizations; concepts and skills for managing oneself and others.","Gordon S. Marshall School of Business","BUAD","20213"
14739,"BUAD-304","BUAD",1,4,4,"Organizational Behavior and Leadership","C","","Y","16:00","17:50","TH",48,"","Faris, Shannon","JFF LL102",48,"The role of leadership in business organizations; concepts and skills for managing oneself and others.","Gordon S. Marshall School of Business","BUAD","20213"
14766,"BUAD-305","BUAD",1,4,4,"Abridged Core Concepts of Accounting Information","C","","Y","8:00","9:50","MW",30,"","Davila, Ruben, Allen","ACC236",30,"Uses of accounting information in decision-making; accounting issues concerning income and cash flows, economic resources and capital. Duplicates credit in BUAD 280 and BUAD 281.","Gordon S. Marshall School of Business","BUAD","20213"
14770,"BUAD-305","BUAD",1,4,4,"Abridged Core Concepts of Accounting Information","C","","Y","10:00","11:50","MW",33,"","Davila, Ruben, Allen","ACC236",33,"Uses of accounting information in decision-making; accounting issues concerning income and cash flows, economic resources and capital. Duplicates credit in BUAD 280 and BUAD 281.","Gordon S. Marshall School of Business","BUAD","20213"
14772,"BUAD-305","BUAD",1,4,4,"Abridged Core Concepts of Accounting Information","C","","Y","12:00","13:50","MW",37,"","Davila, Ruben, Allen","ACC236",37,"Uses of accounting information in decision-making; accounting issues concerning income and cash flows, economic resources and capital. Duplicates credit in BUAD 280 and BUAD 281.","Gordon S. Marshall School of Business","BUAD","20213"
14782,"BUAD-306","BUAD",1,4,4,"Business Finance","C","","Y","8:00","9:50","M",69,"","Callahan, Tyrone, W.","HOH1",69,"Financial problems of business enterprise; function of financial manager; sources of funds; instruments, institutions, and practices of finance; problems of financial management using case studies. Duplicates credit in BUAD 215x.","Gordon S. Marshall School of Business","BUAD","20213"
14783,"BUAD-306","BUAD",1,4,4,"Business Finance","C","","Y","10:00","11:50","M",72,"","Callahan, Tyrone, W.","HOH1",72,"Financial problems of business enterprise; function of financial manager; sources of funds; instruments, institutions, and practices of finance; problems of financial management using case studies. Duplicates credit in BUAD 215x.","Gordon S. Marshall School of Business","BUAD","20213"
14784,"BUAD-306","BUAD",1,4,4,"Business Finance","C","","Y","8:00","9:50","W",72,"","Callahan, Tyrone, W.","HOH1",72,"Financial problems of business enterprise; function of financial manager; sources of funds; instruments, institutions, and practices of finance; problems of financial management using case studies. Duplicates credit in BUAD 215x.","Gordon S. Marshall School of Business","BUAD","20213"
14785,"BUAD-306","BUAD",1,4,4,"Business Finance","C","","Y","10:00","11:50","W",71,"","Callahan, Tyrone, W.","HOH1",71,"Financial problems of business enterprise; function of financial manager; sources of funds; instruments, institutions, and practices of finance; problems of financial management using case studies. Duplicates credit in BUAD 215x.","Gordon S. Marshall School of Business","BUAD","20213"
14786,"BUAD-306","BUAD",1,4,4,"Business Finance","C","","Y","16:00","17:50","M",69,"","Neretina, Ekaterina;De la O, Ricardo","HOH1",69,"Financial problems of business enterprise; function of financial manager; sources of funds; instruments, institutions, and practices of finance; problems of financial management using case studies. Duplicates credit in BUAD 215x.","Gordon S. Marshall School of Business","BUAD","20213"
14787,"BUAD-306","BUAD",1,4,4,"Business Finance","C","","Y","16:00","17:50","T",69,"","De la O, Ricardo;Neretina, Ekaterina","HOH1",69,"Financial problems of business enterprise; function of financial manager; sources of funds; instruments, institutions, and practices of finance; problems of financial management using case studies. Duplicates credit in BUAD 215x.","Gordon S. Marshall School of Business","BUAD","20213"
14788,"BUAD-306","BUAD",1,4,4,"Business Finance","C","","Y","16:00","17:50","W",69,"","Neretina, Ekaterina;De la O, Ricardo","HOH1",69,"Financial problems of business enterprise; function of financial manager; sources of funds; instruments, institutions, and practices of finance; problems of financial management using case studies. Duplicates credit in BUAD 215x.","Gordon S. Marshall School of Business","BUAD","20213"
14789,"BUAD-306","BUAD",1,4,4,"Business Finance","C","","Y","16:00","17:50","H",69,"","De la O, Ricardo;Neretina, Ekaterina","HOH1",69,"Financial problems of business enterprise; function of financial manager; sources of funds; instruments, institutions, and practices of finance; problems of financial management using case studies. Duplicates credit in BUAD 215x.","Gordon S. Marshall School of Business","BUAD","20213"
14790,"BUAD-306","BUAD",1,4,4,"Business Finance","C","","Y","18:00","19:50","M",67,"","Neretina, Ekaterina;De la O, Ricardo","HOH1",67,"Financial problems of business enterprise; function of financial manager; sources of funds; instruments, institutions, and practices of finance; problems of financial management using case studies. Duplicates credit in BUAD 215x.","Gordon S. Marshall School of Business","BUAD","20213"
14791,"BUAD-306","BUAD",1,4,4,"Business Finance","C","","Y","14:00","15:50","T",71,"","De la O, Ricardo;Neretina, Ekaterina","HOH1",71,"Financial problems of business enterprise; function of financial manager; sources of funds; instruments, institutions, and practices of finance; problems of financial management using case studies. Duplicates credit in BUAD 215x.","Gordon S. Marshall School of Business","BUAD","20213"
14792,"BUAD-306","BUAD",1,4,4,"Business Finance","C","","Y","18:00","19:50","W",69,"","Neretina, Ekaterina;De la O, Ricardo","HOH1",69,"Financial problems of business enterprise; function of financial manager; sources of funds; instruments, institutions, and practices of finance; problems of financial management using case studies. Duplicates credit in BUAD 215x.","Gordon S. Marshall School of Business","BUAD","20213"
14793,"BUAD-306","BUAD",1,4,4,"Business Finance","C","","Y","14:00","15:50","H",70,"","De la O, Ricardo;Neretina, Ekaterina","HOH1",70,"Financial problems of business enterprise; function of financial manager; sources of funds; instruments, institutions, and practices of finance; problems of financial management using case studies. Duplicates credit in BUAD 215x.","Gordon S. Marshall School of Business","BUAD","20213"
14800,"BUAD-307","BUAD",1,4,4,"Marketing Fundamentals","C","I","Y","12:00","13:50","M",223,"","Kovacevich, Rex, Alan","HOH EDI",223,"Develops a managerial viewpoint in planning and evaluating marketing decisions of the firm: products, pricing, channels, promotion, information processing, legal implications, and marketing in contemporary society. Duplicates credit in MKT-385.","Gordon S. Marshall School of Business","BUAD","20213"
14802,"BUAD-307","BUAD",1,0,0,"Marketing Fundamentals","D","I","Y","16:00","17:50","M",45,"","Kovacevich, Rex, Alan","JFF322",45,"Develops a managerial viewpoint in planning and evaluating marketing decisions of the firm: products, pricing, channels, promotion, information processing, legal implications, and marketing in contemporary society. Duplicates credit in MKT-385.","Gordon S. Marshall School of Business","BUAD","20213"
14804,"BUAD-307","BUAD",1,0,0,"Marketing Fundamentals","D","I","Y","16:00","17:50","T",45,"","Kovacevich, Rex, Alan","JFF322",45,"Develops a managerial viewpoint in planning and evaluating marketing decisions of the firm: products, pricing, channels, promotion, information processing, legal implications, and marketing in contemporary society. Duplicates credit in MKT-385.","Gordon S. Marshall School of Business","BUAD","20213"
14806,"BUAD-307","BUAD",1,0,0,"Marketing Fundamentals","D","I","Y","14:00","15:50","T",45,"","Kovacevich, Rex, Alan","JFF316",45,"Develops a managerial viewpoint in planning and evaluating marketing decisions of the firm: products, pricing, channels, promotion, information processing, legal implications, and marketing in contemporary society. Duplicates credit in MKT-385.","Gordon S. Marshall School of Business","BUAD","20213"
14808,"BUAD-307","BUAD",1,0,0,"Marketing Fundamentals","D","I","Y","18:00","19:50","M",44,"","Kovacevich, Rex, Alan","JFF322",44,"Develops a managerial viewpoint in planning and evaluating marketing decisions of the firm: products, pricing, channels, promotion, information processing, legal implications, and marketing in contemporary society. Duplicates credit in MKT-385.","Gordon S. Marshall School of Business","BUAD","20213"
14810,"BUAD-307","BUAD",1,0,0,"Marketing Fundamentals","D","I","Y","18:00","19:50","T",45,"","Kovacevich, Rex, Alan","JFF241",45,"Develops a managerial viewpoint in planning and evaluating marketing decisions of the firm: products, pricing, channels, promotion, information processing, legal implications, and marketing in contemporary society. Duplicates credit in MKT-385.","Gordon S. Marshall School of Business","BUAD","20213"
14812,"BUAD-307","BUAD",1,4,4,"Marketing Fundamentals","C","J","Y","12:00","13:50","W",223,"","Perner, Lars, Erik","HOH EDI",223,"Develops a managerial viewpoint in planning and evaluating marketing decisions of the firm: products, pricing, channels, promotion, information processing, legal implications, and marketing in contemporary society. Duplicates credit in MKT-385.","Gordon S. Marshall School of Business","BUAD","20213"
14814,"BUAD-307","BUAD",1,0,0,"Marketing Fundamentals","D","J","Y","10:00","11:50","F",45,"","Perner, Lars, Erik","JFF316",45,"Develops a managerial viewpoint in planning and evaluating marketing decisions of the firm: products, pricing, channels, promotion, information processing, legal implications, and marketing in contemporary society. Duplicates credit in MKT-385.","Gordon S. Marshall School of Business","BUAD","20213"
14816,"BUAD-307","BUAD",1,0,0,"Marketing Fundamentals","D","J","Y","14:00","15:50","H",45,"","Perner, Lars, Erik","JFF316",45,"Develops a managerial viewpoint in planning and evaluating marketing decisions of the firm: products, pricing, channels, promotion, information processing, legal implications, and marketing in contemporary society. Duplicates credit in MKT-385.","Gordon S. Marshall School of Business","BUAD","20213"
14818,"BUAD-307","BUAD",1,0,0,"Marketing Fundamentals","D","J","Y","16:00","17:50","H",44,"","Perner, Lars, Erik","ACC201",44,"Develops a managerial viewpoint in planning and evaluating marketing decisions of the firm: products, pricing, channels, promotion, information processing, legal implications, and marketing in contemporary society. Duplicates credit in MKT-385.","Gordon S. Marshall School of Business","BUAD","20213"
14820,"BUAD-307","BUAD",1,0,0,"Marketing Fundamentals","D","J","Y","12:00","13:50","F",45,"","Perner, Lars, Erik","JFF316",45,"Develops a managerial viewpoint in planning and evaluating marketing decisions of the firm: products, pricing, channels, promotion, information processing, legal implications, and marketing in contemporary society. Duplicates credit in MKT-385.","Gordon S. Marshall School of Business","BUAD","20213"
14822,"BUAD-307","BUAD",1,0,0,"Marketing Fundamentals","D","J","Y","14:00","15:50","F",44,"","Perner, Lars, Erik","JFF316",44,"Develops a managerial viewpoint in planning and evaluating marketing decisions of the firm: products, pricing, channels, promotion, information processing, legal implications, and marketing in contemporary society. Duplicates credit in MKT-385.","Gordon S. Marshall School of Business","BUAD","20213"
14824,"BUAD-307","BUAD",1,4,4,"Marketing Fundamentals","C","K","Y","14:00","15:50","T",220,"","Wasiak, Hank","HOH EDI",220,"Develops a managerial viewpoint in planning and evaluating marketing decisions of the firm: products, pricing, channels, promotion, information processing, legal implications, and marketing in contemporary society. Duplicates credit in MKT-385.","Gordon S. Marshall School of Business","BUAD","20213"
14826,"BUAD-307","BUAD",1,0,0,"Marketing Fundamentals","D","K","Y","18:00","19:50","T",44,"","Wasiak, Hank","JFF322",44,"Develops a managerial viewpoint in planning and evaluating marketing decisions of the firm: products, pricing, channels, promotion, information processing, legal implications, and marketing in contemporary society. Duplicates credit in MKT-385.","Gordon S. Marshall School of Business","BUAD","20213"
14828,"BUAD-307","BUAD",1,0,0,"Marketing Fundamentals","D","K","Y","16:00","17:50","W",48,"","Wasiak, Hank","JFF322",48,"Develops a managerial viewpoint in planning and evaluating marketing decisions of the firm: products, pricing, channels, promotion, information processing, legal implications, and marketing in contemporary society. Duplicates credit in MKT-385.","Gordon S. Marshall School of Business","BUAD","20213"
14830,"BUAD-307","BUAD",1,0,0,"Marketing Fundamentals","D","K","Y","18:00","19:50","W",39,"","Wasiak, Hank","JFF322",39,"Develops a managerial viewpoint in planning and evaluating marketing decisions of the firm: products, pricing, channels, promotion, information processing, legal implications, and marketing in contemporary society. Duplicates credit in MKT-385.","Gordon S. Marshall School of Business","BUAD","20213"
14832,"BUAD-307","BUAD",1,0,0,"Marketing Fundamentals","D","K","Y","16:00","17:50","H",47,"","Wasiak, Hank","JFF322",47,"Develops a managerial viewpoint in planning and evaluating marketing decisions of the firm: products, pricing, channels, promotion, information processing, legal implications, and marketing in contemporary society. Duplicates credit in MKT-385.","Gordon S. Marshall School of Business","BUAD","20213"
14834,"BUAD-307","BUAD",1,0,0,"Marketing Fundamentals","D","K","Y","18:00","19:50","H",42,"","Wasiak, Hank","JFF322",42,"Develops a managerial viewpoint in planning and evaluating marketing decisions of the firm: products, pricing, channels, promotion, information processing, legal implications, and marketing in contemporary society. Duplicates credit in MKT-385.","Gordon S. Marshall School of Business","BUAD","20213"
14836,"BUAD-307","BUAD",1,4,4,"Marketing Fundamentals","C","L","Y","14:00","15:50","H",129,"","Proserpio, Davide","HOH EDI",129,"Develops a managerial viewpoint in planning and evaluating marketing decisions of the firm: products, pricing, channels, promotion, information processing, legal implications, and marketing in contemporary society. Duplicates credit in MKT-385.","Gordon S. Marshall School of Business","BUAD","20213"
14842,"BUAD-307","BUAD",1,0,0,"Marketing Fundamentals","D","L","Y","10:00","11:50","F",39,"","Proserpio, Davide","JFF322",39,"Develops a managerial viewpoint in planning and evaluating marketing decisions of the firm: products, pricing, channels, promotion, information processing, legal implications, and marketing in contemporary society. Duplicates credit in MKT-385.","Gordon S. Marshall School of Business","BUAD","20213"
14843,"BUAD-307","BUAD",1,0,0,"Marketing Fundamentals","D","L","Y","12:00","13:50","F",45,"","Proserpio, Davide","JFF322",45,"Develops a managerial viewpoint in planning and evaluating marketing decisions of the firm: products, pricing, channels, promotion, information processing, legal implications, and marketing in contemporary society. Duplicates credit in MKT-385.","Gordon S. Marshall School of Business","BUAD","20213"
14844,"BUAD-307","BUAD",1,0,0,"Marketing Fundamentals","D","L","Y","14:00","15:50","F",45,"","Proserpio, Davide","JFF322",45,"Develops a managerial viewpoint in planning and evaluating marketing decisions of the firm: products, pricing, channels, promotion, information processing, legal implications, and marketing in contemporary society. Duplicates credit in MKT-385.","Gordon S. Marshall School of Business","BUAD","20213"
14849,"BUAD-307","BUAD",1,4,4,"Marketing Fundamentals","CD","","Y","18:00","19:50","TH",46,"","Perner, Lars, Erik","JFF414",46,"Develops a managerial viewpoint in planning and evaluating marketing decisions of the firm: products, pricing, channels, promotion, information processing, legal implications, and marketing in contemporary society. Duplicates credit in MKT-385.","Gordon S. Marshall School of Business","BUAD","20213"
14882,"BUAD-310","BUAD",1,4,4,"Applied Business Statistics","C","A","Y","8:00","9:10","MW",135,"A","Lv, Jinchi","ONLINE",135,"Statistical methods for business analysis; data exploration and description; sampling distributions; estimation; hypothesis testing, simple and multiple regression; model building. Extensive computer applications. (Duplicates credit in BUAD 312 and the former ITP 251.)","Gordon S. Marshall School of Business","BUAD","20213"
14883,"BUAD-310","BUAD",1,0,0,"Applied Business Statistics","D","A","Y","9:20","10:30","M",35,"A","Lv, Jinchi","ONLINE",35,"Statistical methods for business analysis; data exploration and description; sampling distributions; estimation; hypothesis testing, simple and multiple regression; model building. Extensive computer applications. (Duplicates credit in BUAD 312 and the former ITP 251.)","Gordon S. Marshall School of Business","BUAD","20213"
14884,"BUAD-310","BUAD",1,0,0,"Applied Business Statistics","D","A","Y","10:40","11:50","M",31,"A","Lv, Jinchi","ONLINE",31,"Statistical methods for business analysis; data exploration and description; sampling distributions; estimation; hypothesis testing, simple and multiple regression; model building. Extensive computer applications. (Duplicates credit in BUAD 312 and the former ITP 251.)","Gordon S. Marshall School of Business","BUAD","20213"
14885,"BUAD-310","BUAD",1,0,0,"Applied Business Statistics","D","A","Y","9:20","10:30","W",36,"A","Lv, Jinchi","ONLINE",36,"Statistical methods for business analysis; data exploration and description; sampling distributions; estimation; hypothesis testing, simple and multiple regression; model building. Extensive computer applications. (Duplicates credit in BUAD 312 and the former ITP 251.)","Gordon S. Marshall School of Business","BUAD","20213"
14886,"BUAD-310","BUAD",1,0,0,"Applied Business Statistics","D","A","Y","10:40","11:50","W",33,"A","Lv, Jinchi","ONLINE",33,"Statistical methods for business analysis; data exploration and description; sampling distributions; estimation; hypothesis testing, simple and multiple regression; model building. Extensive computer applications. (Duplicates credit in BUAD 312 and the former ITP 251.)","Gordon S. Marshall School of Business","BUAD","20213"
14892,"BUAD-310","BUAD",1,0,0,"Applied Business Statistics","D","C","Y","12:00","13:10","T",35,"","Maslova, Inga","JFF328",35,"Statistical methods for business analysis; data exploration and description; sampling distributions; estimation; hypothesis testing, simple and multiple regression; model building. Extensive computer applications. (Duplicates credit in BUAD 312 and the former ITP 251.)","Gordon S. Marshall School of Business","BUAD","20213"
14893,"BUAD-310","BUAD",1,0,0,"Applied Business Statistics","D","C","Y","13:30","14:40","T",35,"","Maslova, Inga","JFF328",35,"Statistical methods for business analysis; data exploration and description; sampling distributions; estimation; hypothesis testing, simple and multiple regression; model building. Extensive computer applications. (Duplicates credit in BUAD 312 and the former ITP 251.)","Gordon S. Marshall School of Business","BUAD","20213"
14894,"BUAD-310","BUAD",1,0,0,"Applied Business Statistics","D","C","Y","12:00","13:10","H",35,"","Maslova, Inga","JFF328",35,"Statistical methods for business analysis; data exploration and description; sampling distributions; estimation; hypothesis testing, simple and multiple regression; model building. Extensive computer applications. (Duplicates credit in BUAD 312 and the former ITP 251.)","Gordon S. Marshall School of Business","BUAD","20213"
14895,"BUAD-310","BUAD",1,0,0,"Applied Business Statistics","D","C","Y","13:30","14:40","H",34,"","Maslova, Inga","JFF328",34,"Statistical methods for business analysis; data exploration and description; sampling distributions; estimation; hypothesis testing, simple and multiple regression; model building. Extensive computer applications. (Duplicates credit in BUAD 312 and the former ITP 251.)","Gordon S. Marshall School of Business","BUAD","20213"
14896,"BUAD-310","BUAD",1,4,4,"Applied Business Statistics","C","C","Y","10:00","11:10","TH",139,"","Maslova, Inga","JFF LL105",139,"Statistical methods for business analysis; data exploration and description; sampling distributions; estimation; hypothesis testing, simple and multiple regression; model building. Extensive computer applications. (Duplicates credit in BUAD 312 and the former ITP 251.)","Gordon S. Marshall School of Business","BUAD","20213"
14897,"BUAD-310","BUAD",1,0,0,"Applied Business Statistics","D","D","Y","16:00","17:10","M",34,"","Sesia, Matteo","ACC205",34,"Statistical methods for business analysis; data exploration and description; sampling distributions; estimation; hypothesis testing, simple and multiple regression; model building. Extensive computer applications. (Duplicates credit in BUAD 312 and the former ITP 251.)","Gordon S. Marshall School of Business","BUAD","20213"
14898,"BUAD-310","BUAD",1,0,0,"Applied Business Statistics","D","D","Y","17:20","18:30","M",35,"","Sesia, Matteo","ACC205",35,"Statistical methods for business analysis; data exploration and description; sampling distributions; estimation; hypothesis testing, simple and multiple regression; model building. Extensive computer applications. (Duplicates credit in BUAD 312 and the former ITP 251.)","Gordon S. Marshall School of Business","BUAD","20213"
14899,"BUAD-310","BUAD",1,0,0,"Applied Business Statistics","D","D","Y","16:00","17:10","W",36,"","Sesia, Matteo","ACC205",36,"Statistical methods for business analysis; data exploration and description; sampling distributions; estimation; hypothesis testing, simple and multiple regression; model building. Extensive computer applications. (Duplicates credit in BUAD 312 and the former ITP 251.)","Gordon S. Marshall School of Business","BUAD","20213"
14900,"BUAD-311","BUAD",1,4,4,"Operations Management","C","","Y","8:00","9:50","MW",66,"","Singhvi, Somya","HOH2",66,"Fundamentals of operations management. Skills needed to analyze, manage, and improve business processes. Topics include: process, capacity, service, and inventory management and optimization. (Duplicates credit in BUAD 311T and BUAD 315x.)","Gordon S. Marshall School of Business","BUAD","20213"
14901,"BUAD-311","BUAD",1,4,4,"Operations Management","C","","Y","8:00","9:50","TH",21,"","Takayama, Kathy","HOH2",21,"Fundamentals of operations management. Skills needed to analyze, manage, and improve business processes. Topics include: process, capacity, service, and inventory management and optimization. (Duplicates credit in BUAD 311T and BUAD 315x.)","Gordon S. Marshall School of Business","BUAD","20213"
14902,"BUAD-311","BUAD",1,4,4,"Operations Management","C","","Y","10:00","11:50","TH",70,"","Daw, Andrew;Gupta, Vishal","HOH2",70,"Fundamentals of operations management. Skills needed to analyze, manage, and improve business processes. Topics include: process, capacity, service, and inventory management and optimization. (Duplicates credit in BUAD 311T and BUAD 315x.)","Gordon S. Marshall School of Business","BUAD","20213"
14903,"BUAD-311","BUAD",1,4,4,"Operations Management","C","","Y","12:00","13:50","TH",70,"","Daw, Andrew;Gupta, Vishal","HOH2",70,"Fundamentals of operations management. Skills needed to analyze, manage, and improve business processes. Topics include: process, capacity, service, and inventory management and optimization. (Duplicates credit in BUAD 311T and BUAD 315x.)","Gordon S. Marshall School of Business","BUAD","20213"
14904,"BUAD-311","BUAD",1,4,4,"Operations Management","C","","Y","14:00","15:50","TH",66,"","Takayama, Kathy","HOH2",66,"Fundamentals of operations management. Skills needed to analyze, manage, and improve business processes. Topics include: process, capacity, service, and inventory management and optimization. (Duplicates credit in BUAD 311T and BUAD 315x.)","Gordon S. Marshall School of Business","BUAD","20213"
14905,"BUAD-311","BUAD",1,4,4,"Operations Management","C","","Y","12:00","13:50","MW",68,"","Daw, Andrew;Gupta, Vishal","HOH2",68,"Fundamentals of operations management. Skills needed to analyze, manage, and improve business processes. Topics include: process, capacity, service, and inventory management and optimization. (Duplicates credit in BUAD 311T and BUAD 315x.)","Gordon S. Marshall School of Business","BUAD","20213"
