"SECTION","COURSE_CODE","SCHOOL","SESSION","MIN_UNITS","MAX_UNITS","COURSE_TITLE","MODE","Link","PUBLISH","START_TIME","END_TIME","DAYS","TOTAL_ENR","MODALITY","INSTRUCTOR_NAME","ASSIGNED_ROOM","TOTAL_ENR1","COURSE_DESCRIPTION","DEPTOWNERNAME","DEPARTMENT","origin"
20738,"COMM-494","ANSC",51,2,4,"Research Practicum","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Students gain research experience in the design, implementation, analysis, and reporting of communication research.  Students serve as research assistants to faculty members.  Not available for graduate credit.","Annenberg School for Communication and Journalism","COMM","20202"
20739,"COMM-494","ANSC",51,2,4,"Research Practicum","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Students gain research experience in the design, implementation, analysis, and reporting of communication research.  Students serve as research assistants to faculty members.  Not available for graduate credit.","Annenberg School for Communication and Journalism","COMM","20202"
20740,"COMM-494","ANSC",59,2,4,"Research Practicum","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Students gain research experience in the design, implementation, analysis, and reporting of communication research.  Students serve as research assistants to faculty members.  Not available for graduate credit.","Annenberg School for Communication and Journalism","COMM","20202"
20741,"COMM-494","ANSC",59,2,4,"Research Practicum","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Students gain research experience in the design, implementation, analysis, and reporting of communication research.  Students serve as research assistants to faculty members.  Not available for graduate credit.","Annenberg School for Communication and Journalism","COMM","20202"
20864,"COMM-590","ANSC",51,1,12,"Directed Research","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Research leading to the master's degree. Maximum units which may be applied to the degree to be determined by the school. Graded CR/NC.","Annenberg School for Communication and Journalism","COMM","20202"
20865,"COMM-590","ANSC",51,1,12,"Directed Research","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Research leading to the master's degree. Maximum units which may be applied to the degree to be determined by the school. Graded CR/NC.","Annenberg School for Communication and Journalism","COMM","20202"
20866,"COMM-590","ANSC",59,1,12,"Directed Research","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Research leading to the master's degree. Maximum units which may be applied to the degree to be determined by the school. Graded CR/NC.","Annenberg School for Communication and Journalism","COMM","20202"
20867,"COMM-590","ANSC",59,1,12,"Directed Research","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Research leading to the master's degree. Maximum units which may be applied to the degree to be determined by the school. Graded CR/NC.","Annenberg School for Communication and Journalism","COMM","20202"
20960,"COMM-675","ANSC",59,1,4,"Independent Study","C","","Y","TBA","TBA","",2,"","Gross, Larry, P.","OFFICE",2,"A supervised course tailored to specific student interests. The professor and student develop a syllabus that permits exploration of advanced or specialized topics. Graded CR/NC.","Annenberg School for Communication and Journalism","COMM","20202"
20961,"COMM-675","ANSC",59,1,4,"Independent Study","C","","Y","TBA","TBA","",1,"","Bar, Francois","OFFICE",1,"A supervised course tailored to specific student interests. The professor and student develop a syllabus that permits exploration of advanced or specialized topics. Graded CR/NC.","Annenberg School for Communication and Journalism","COMM","20202"
20962,"COMM-675","ANSC",59,1,4,"Independent Study","C","","Y","TBA","TBA","",1,"","Jenkins, Henry","OFFICE",1,"A supervised course tailored to specific student interests. The professor and student develop a syllabus that permits exploration of advanced or specialized topics. Graded CR/NC.","Annenberg School for Communication and Journalism","COMM","20202"
20966,"COMM-790","ANSC",59,1,12,"Research","C","","Y","TBA","TBA","",1,"","Hollihan, Tom","OFFICE",1,"Research leading to the doctorate. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.","Annenberg School for Communication and Journalism","COMM","20202"
20967,"COMM-790","ANSC",59,1,12,"Research","C","","Y","TBA","TBA","",1,"","Ferrara, Emilio","OFFICE",1,"Research leading to the doctorate. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.","Annenberg School for Communication and Journalism","COMM","20202"
20968,"COMM-790","ANSC",51,1,12,"Research","C","","Y","TBA","TBA","",1,"","Trope, Alison, P.","OFFICE",1,"Research leading to the doctorate. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.","Annenberg School for Communication and Journalism","COMM","20202"
20969,"COMM-790","ANSC",51,1,12,"Research","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Research leading to the doctorate. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.","Annenberg School for Communication and Journalism","COMM","20202"
20970,"COMM-790","ANSC",51,1,12,"Research","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Research leading to the doctorate. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.","Annenberg School for Communication and Journalism","COMM","20202"
20971,"COMM-790","ANSC",51,1,12,"Research","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Research leading to the doctorate. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.","Annenberg School for Communication and Journalism","COMM","20202"
20972,"COMM-790","ANSC",51,1,12,"Research","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Research leading to the doctorate. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.","Annenberg School for Communication and Journalism","COMM","20202"
20973,"COMM-790","ANSC",59,1,12,"Research","C","","Y","TBA","TBA","",1,"","Miller, Lynn, Carol","OFFICE",1,"Research leading to the doctorate. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.","Annenberg School for Communication and Journalism","COMM","20202"
20974,"COMM-790","ANSC",59,1,12,"Research","C","","Y","TBA","TBA","",2,"","Gross, Larry, P.","OFFICE",2,"Research leading to the doctorate. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.","Annenberg School for Communication and Journalism","COMM","20202"
20975,"COMM-790","ANSC",59,1,12,"Research","C","","Y","TBA","TBA","",1,"","Riley, Patricia","OFFICE",1,"Research leading to the doctorate. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.","Annenberg School for Communication and Journalism","COMM","20202"
20976,"COMM-790","ANSC",59,1,12,"Research","C","","Y","TBA","TBA","",1,"","Carrington, Ben","OFFICE",1,"Research leading to the doctorate. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.","Annenberg School for Communication and Journalism","COMM","20202"
20977,"COMM-790","ANSC",59,1,12,"Research","C","","Y","TBA","TBA","",2,"","Murphy, Sheila, Teresa","OFFICE",2,"Research leading to the doctorate. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.","Annenberg School for Communication and Journalism","COMM","20202"
20978,"COMM-794A","ANSC",51,2,2,"Doctoral Dissertation","C","","Y","TBA","TBA","",0,"","Amaya, Hector","OFFICE",0,"Credit on acceptance of dissertation. Graded IP/CR/NC.","Annenberg School for Communication and Journalism","COMM","20202"
20979,"COMM-794A","ANSC",59,2,2,"Doctoral Dissertation","C","","Y","TBA","TBA","",0,"","Amaya, Hector","OFFICE",0,"Credit on acceptance of dissertation. Graded IP/CR/NC.","Annenberg School for Communication and Journalism","COMM","20202"
20980,"COMM-794B","ANSC",51,2,2,"Doctoral Dissertation","C","","Y","TBA","TBA","",0,"","Amaya, Hector","OFFICE",0,"Credit on acceptance of Dissertation. Graded IP/CR/NC.","Annenberg School for Communication and Journalism","COMM","20202"
20981,"COMM-794B","ANSC",59,2,2,"Doctoral Dissertation","C","","Y","TBA","TBA","",1,"","Amaya, Hector","OFFICE",1,"Credit on acceptance of Dissertation. Graded IP/CR/NC.","Annenberg School for Communication and Journalism","COMM","20202"
20982,"COMM-794C","ANSC",51,2,2,"Doctoral Dissertation","C","","Y","TBA","TBA","",0,"","Amaya, Hector","OFFICE",0,"Credit on acceptance of Dissertation. Graded IP/CR/NC.","Annenberg School for Communication and Journalism","COMM","20202"
20983,"COMM-794C","ANSC",59,2,2,"Doctoral Dissertation","C","","Y","TBA","TBA","",1,"","Amaya, Hector","OFFICE",1,"Credit on acceptance of Dissertation. Graded IP/CR/NC.","Annenberg School for Communication and Journalism","COMM","20202"
20984,"COMM-794D","ANSC",51,2,2,"Doctoral Dissertation","C","","Y","TBA","TBA","",0,"","Amaya, Hector","OFFICE",0,"Credit on acceptance of Dissertation. Graded IP/CR/NC.","Annenberg School for Communication and Journalism","COMM","20202"
20985,"COMM-794D","ANSC",59,2,2,"Doctoral Dissertation","C","","Y","TBA","TBA","",0,"","Amaya, Hector","OFFICE",0,"Credit on acceptance of Dissertation. Graded IP/CR/NC.","Annenberg School for Communication and Journalism","COMM","20202"
20986,"COMM-794Z","ANSC",51,0,0,"Doctoral Dissertation","C","","Y","TBA","TBA","",0,"","Amaya, Hector","OFFICE",0,"Credit on acceptance of Dissertation. Graded IP/CR/NC.","Annenberg School for Communication and Journalism","COMM","20202"
20987,"COMM-794Z","ANSC",59,0,0,"Doctoral Dissertation","C","","Y","TBA","TBA","",1,"","Amaya, Hector","OFFICE",1,"Credit on acceptance of Dissertation. Graded IP/CR/NC.","Annenberg School for Communication and Journalism","COMM","20202"
21004,"JOUR-205","ANSC",50,1,2,"Journalism Practicum","C","","Y","TBA","TBA","",1,"","Cohn, Gary","OFFICE",1,"Field experience in journalism, public relations, or related field.","Annenberg School for Communication and Journalism","JOUR","20202"
21005,"JOUR-205","ANSC",51,1,2,"Journalism Practicum","C","","Y","TBA","TBA","",11,"","Cohn, Gary","OFFICE",11,"Field experience in journalism, public relations, or related field.","Annenberg School for Communication and Journalism","JOUR","20202"
21009,"JOUR-205","ANSC",59,1,2,"Journalism Practicum","C","","Y","TBA","TBA","",5,"","Cohn, Gary","OFFICE",5,"Field experience in journalism, public relations, or related field.","Annenberg School for Communication and Journalism","JOUR","20202"
21025,"JOUR-546","ANSC",955,2,2,"News, Numbers and Introduction to Data Journalism","C","","Y","18:00","21:20","MWF",13,"","Whitney, Kelly, Goff","ONLINE",13,"An overview of the basic quantitative analysis tools and techniques essential to give perspective to a journalistic story or to put it in context.","Annenberg School for Communication and Journalism","JOUR","20202"
21038,"JOUR-560","ANSC",955,2,2,"Seminar in Mass Communication Law","C","","Y","10:00","13:20","THF",11,"","Kotler, Jonathan","ONLINE",11,"Analysis of major elements of mass communication law, legal issues in contemporary mass communication, and the impact of legal trends on professional journalists.","Annenberg School for Communication and Journalism","JOUR","20202"
21040,"JOUR-560","ANSC",955,2,2,"Seminar in Mass Communication Law","C","","Y","10:00","13:20","MWF",9,"","Kotler, Jonathan","ONLINE",9,"Analysis of major elements of mass communication law, legal issues in contemporary mass communication, and the impact of legal trends on professional journalists.","Annenberg School for Communication and Journalism","JOUR","20202"
21045,"PR-490","ANSC",714,1,8,"Directed Research","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Individual research and readings. Not available for graduate credit.","Annenberg School for Communication and Journalism","PR","20202"
21046,"PR-490","ANSC",50,1,8,"Directed Research","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Individual research and readings. Not available for graduate credit.","Annenberg School for Communication and Journalism","PR","20202"
21047,"PR-490","ANSC",51,1,8,"Directed Research","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Individual research and readings. Not available for graduate credit.","Annenberg School for Communication and Journalism","PR","20202"
21048,"JOUR-490","ANSC",51,1,8,"Directed Research","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Individual research and readings. Not available for graduate credit.","Annenberg School for Communication and Journalism","JOUR","20202"
21049,"JOUR-490","ANSC",50,1,8,"Directed Research","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Individual research and readings. Not available for graduate credit.","Annenberg School for Communication and Journalism","JOUR","20202"
21055,"JOUR-528","ANSC",757,3,3,"Summer Digital Journalism Immersion","C","","Y","09:00","13:00","MWF",12,"","Cohn, Gary;Lee, May, H.;Bustamante, Peggy","ONLINE",12,"A journalism immersion experience that orients and familiarizes students with the best practices and standards of cutting-edge multimedia, multi-platform fact gathering, reporting and storytelling.","Annenberg School for Communication and Journalism","JOUR","20202"
21056,"JOUR-528","ANSC",757,3,3,"Summer Digital Journalism Immersion","C","","Y","09:00","13:00","MWF",11,"","Richardson, Allissa;Pierce, Barbara, Hyde;Pape, Eric;Joseph, Channing","ONLINE",11,"A journalism immersion experience that orients and familiarizes students with the best practices and standards of cutting-edge multimedia, multi-platform fact gathering, reporting and storytelling.","Annenberg School for Communication and Journalism","JOUR","20202"
21061,"PR-539","ANSC",57,3,3,"Lifestyle Public Relations Audience Engagement","C","","Y","18:00","21:45","H",14,"","Lynch, Brenda, Eileen","ONLINE",14,"Examines engagement/activation as well as the nuances of lifestyle practitioner. Dissects segments such as towns and neighborhoods; race/ethnicity by cultural practices/nuances.","Annenberg School for Communication and Journalism","PR","20202"
21062,"PR-536","ANSC",57,3,3,"Digital, Social and Mass Media Public Relations Strategies","C","","Y","18:00","21:45","M",23,"","Leveque, Matthew, K","ONLINE",23,"Analysis of shifting media environment; development and execution of multi-platform campaigns based on organizational goals and audience characteristics.","Annenberg School for Communication and Journalism","PR","20202"
21130,"JOUR-579","ANSC",59,1,1,"Journalism Internship","C","","Y","TBA","TBA","",2,"","Pape, Eric","OFFICE",2,"Field experience in journalism, public relations, or related field.","Annenberg School for Communication and Journalism","JOUR","20202"
21131,"JOUR-579","ANSC",51,1,1,"Journalism Internship","C","","Y","TBA","TBA","",3,"","Pape, Eric","OFFICE",3,"Field experience in journalism, public relations, or related field.","Annenberg School for Communication and Journalism","JOUR","20202"
21139,"JOUR-590","ANSC",57,1,12,"Directed Research","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Research leading to the Master's degree. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.","Annenberg School for Communication and Journalism","JOUR","20202"
21141,"JOUR-590","ANSC",50,1,12,"Directed Research","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Research leading to the Master's degree. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.","Annenberg School for Communication and Journalism","JOUR","20202"
21142,"JOUR-590","ANSC",51,1,12,"Directed Research","C","","Y","TBA","TBA","",1,"","Pecot-Hebert, Lisa","OFFICE",1,"Research leading to the Master's degree. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.","Annenberg School for Communication and Journalism","JOUR","20202"
21143,"JOUR-590","ANSC",59,1,12,"Directed Research","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Research leading to the Master's degree. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.","Annenberg School for Communication and Journalism","JOUR","20202"
21144,"PR-590","ANSC",714,1,12,"Directed Research","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Research leading to the master's degree. Maximum units which may be applied to the degree to be determined by the department.","Annenberg School for Communication and Journalism","PR","20202"
21145,"PR-590","ANSC",59,1,12,"Directed Research","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Research leading to the master's degree. Maximum units which may be applied to the degree to be determined by the department.","Annenberg School for Communication and Journalism","PR","20202"
21146,"PR-590","ANSC",50,1,12,"Directed Research","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Research leading to the master's degree. Maximum units which may be applied to the degree to be determined by the department.","Annenberg School for Communication and Journalism","PR","20202"
21147,"PR-590","ANSC",51,1,12,"Directed Research","C","","Y","TBA","TBA","",1,"","Kozinets, Robert","OFFICE",1,"Research leading to the master's degree. Maximum units which may be applied to the degree to be determined by the department.","Annenberg School for Communication and Journalism","PR","20202"
21148,"PR-590","ANSC",57,1,12,"Directed Research","C","","Y","TBA","TBA","",2,"","Floto, Jennifer, Dayle","OFFICE",2,"Research leading to the master's degree. Maximum units which may be applied to the degree to be determined by the department.","Annenberg School for Communication and Journalism","PR","20202"
21149,"PR-590","ANSC",57,1,12,"Directed Research","C","","Y","TBA","TBA","",1,"","Leveque, Matthew, K","OFFICE",1,"Research leading to the master's degree. Maximum units which may be applied to the degree to be determined by the department.","Annenberg School for Communication and Journalism","PR","20202"
21150,"PR-590","ANSC",420,1,12,"Directed Research","C","","Y","TBA","TBA","",1,"","Floto, Jennifer, Dayle","OFFICE",1,"Research leading to the master's degree. Maximum units which may be applied to the degree to be determined by the department.","Annenberg School for Communication and Journalism","PR","20202"
21173,"JOUR-594A","ANSC",59,2,2,"Master's Thesis","C","","Y","TBA","TBA","",0,"","Anawalt, Sasha","OFFICE",0,"Credit on acceptance of thesis.","Annenberg School for Communication and Journalism","JOUR","20202"
21174,"JOUR-594A","ANSC",59,2,2,"Master's Thesis","C","","Y","TBA","TBA","",0,"","Tolan, Sandy","OFFICE",0,"Credit on acceptance of thesis.","Annenberg School for Communication and Journalism","JOUR","20202"
21175,"PR-594A","ANSC",59,2,2,"Master's Thesis","C","","Y","TBA","TBA","",2,"","Floto, Jennifer, Dayle","OFFICE",2,"Credit on acceptance of thesis.","Annenberg School for Communication and Journalism","PR","20202"
21177,"JOUR-594B","ANSC",59,2,2,"Master's Thesis","C","","Y","TBA","TBA","",0,"","Anawalt, Sasha","OFFICE",0,"Credit on acceptance of thesis.","Annenberg School for Communication and Journalism","JOUR","20202"
21178,"JOUR-594B","ANSC",59,2,2,"Master's Thesis","C","","Y","TBA","TBA","",0,"","Tolan, Sandy","OFFICE",0,"Credit on acceptance of thesis.","Annenberg School for Communication and Journalism","JOUR","20202"
21179,"PR-594B","ANSC",59,2,2,"Master's Thesis","C","","Y","TBA","TBA","",0,"","Floto, Jennifer, Dayle","OFFICE",0,"Credit on acceptance of thesis.","Annenberg School for Communication and Journalism","PR","20202"
21180,"JOUR-594Z","ANSC",59,0,0,"Master's Thesis","C","","Y","TBA","TBA","",0,"","Anawalt, Sasha","OFFICE",0,"Credit on acceptance of thesis. Graded IP/CR/NC.","Annenberg School for Communication and Journalism","JOUR","20202"
21181,"JOUR-594Z","ANSC",59,0,0,"Master's Thesis","C","","Y","TBA","TBA","",1,"","Tolan, Sandy","OFFICE",1,"Credit on acceptance of thesis. Graded IP/CR/NC.","Annenberg School for Communication and Journalism","JOUR","20202"
21182,"PR-594Z","ANSC",59,0,0,"Master's Thesis","C","","Y","TBA","TBA","",0,"","Floto, Jennifer, Dayle","OFFICE",0,"Credit on acceptance of thesis.","Annenberg School for Communication and Journalism","PR","20202"
21193,"PR-562","ANSC",169,4,4,"Foundations of Effective PR Writing","C","","Y","TBA","TBA","",22,"A","Floto, Jennifer, Dayle","ONLINE",22,"Specialized writing for persuasive and strategic communication contexts. Intensive focus on public relations writing for print, online, broadcast, and social media.","Annenberg School for Communication and Journalism","PR","20202"
21444,"JOUR-590","ANSC",773,1,12,"Directed Research","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Research leading to the Master's degree. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.","Annenberg School for Communication and Journalism","JOUR","20202"
21701,"CMGT-500","ANSC",169,4,4,"Managing Communication","C","","Y","TBA","TBA","",28,"A","Martinez, Cynthia, A.;Neff, Jessica, Janine;Kirschner, Julianna, Jeanine","ONLINE",28,"Production and distribution of information within large organizations; information networks, organization structure, control and decision-making functions. Resources necessary for effective organizational communication systems.","Annenberg School for Communication and Journalism","CMGT","20202"
21707,"CMGT-502","ANSC",169,4,4,"Strategic Corporate Communication","C","","Y","TBA","TBA","",49,"A","Weintraub, Rebecca;Felt, Laurel, J.;Noyes, Allison, Leigh;Gregorian, Tamar, Grace","ONLINE",49,"Roles, responsibilities and requirements of communication functions within corporations; design and implementation of communication plans; strategic message production for internal and external audiences.","Annenberg School for Communication and Journalism","CMGT","20202"
21753,"CMGT-540","ANSC",169,4,4,"Uses of Communication Research","C","","Y","TBA","TBA","",32,"A","Curtis, Mathew, Henry;Elsayed, Yomna, Mostafa Mahmoud;Muthuswamy, Nithya","ONLINE",32,"Applications of both data and interpretation in communications management. Topics include: audience ratings, surveys, experimental tests of programs and campaigns, formative evaluation, secondary data sources.","Annenberg School for Communication and Journalism","CMGT","20202"
21754,"CMGT-541","ANSC",59,4,4,"Integrated Communication Strategies","C","","Y","18:00","22:10","T",21,"","Hirsch, Jeffrey","ONLINE",21,"Communication strategies for product marketing and advertising; communication's role in developing domestic and international marketplaces; practical applications of persuasion theory.","Annenberg School for Communication and Journalism","CMGT","20202"
21772,"CMGT-555","ANSC",169,4,4,"Online Marketing Communication Development and Analysis","C","","Y","TBA","TBA","",68,"A","Framroze, Mayanna;Pade, Courtney;Schrock, Andrew, Richard","ONLINE",68,"Analysis and development of online communication and marketing campaigns; exploration of current Internet best practices in social media, SEM, privacy, location-based marketing, and online measurement.","Annenberg School for Communication and Journalism","CMGT","20202"
21774,"CMGT-556","ANSC",169,4,4,"Global Marketing Communication","C","","Y","TBA","TBA","",34,"A","Sigismondi, Paolo;Akira, Styles, Infinite","ONLINE",34,"Communication strategies in a global marketing environment; analysis of global – local challenges and opportunities; effective global integrated communication to create and sustain competitive advantage                                                                                                    An","nenberg School for Communication and Journalism","CMGT","20202"
21775,"CMGT-556","ANSC",951,4,4,"Global Marketing Communication","C","","Y","TBA","TBA","",19,"","Muthuswamy, Nithya","ONLINE",19,"Communication strategies in a global marketing environment; analysis of global – local challenges and opportunities; effective global integrated communication to create and sustain competitive advantage                                                                                                    An","nenberg School for Communication and Journalism","CMGT","20202"
21786,"CMGT-568","ANSC",59,4,4,"Influencer Strategies","C","","Y","18:00","22:10","W",23,"","Nager, Freddy, Tran","ONLINE",23,"Students master skills and strategies to distinguish the truly influential from the merely popular, manage international influencer campaigns and develop successful influencers.","Annenberg School for Communication and Journalism","CMGT","20202"
21802,"CMGT-584","ANSC",59,4,4,"Communication and the Multicultural Marketplace","C","","Y","18:00","22:10","M",21,"","Turndorf, Ariela, Nerubay","ONLINE",21,"Popular culture and marketing communication; race, gender, sexual orientation and consumer culture; consumption patterns and identity, loyalty and self-actualization; cultural marketing campaigns and socio-political conflict.","Annenberg School for Communication and Journalism","CMGT","20202"
21809,"CMGT-590","ANSC",51,1,12,"Directed Research","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Research leading to the master's degree. Maximum units which may be applied to the degree to be determined by the school. Graded CR/NC.","Annenberg School for Communication and Journalism","CMGT","20202"
21810,"CMGT-590","ANSC",51,1,12,"Directed Research","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Research leading to the master's degree. Maximum units which may be applied to the degree to be determined by the school. Graded CR/NC.","Annenberg School for Communication and Journalism","CMGT","20202"
21812,"CMGT-590","ANSC",59,1,12,"Directed Research","C","","Y","TBA","TBA","",0,"","Baroffio, Daniela","OFFICE",0,"Research leading to the master's degree. Maximum units which may be applied to the degree to be determined by the school. Graded CR/NC.","Annenberg School for Communication and Journalism","CMGT","20202"
21813,"CMGT-590","ANSC",59,1,12,"Directed Research","C","","Y","TBA","TBA","",1,"","Lee, Ben","OFFICE",1,"Research leading to the master's degree. Maximum units which may be applied to the degree to be determined by the school. Graded CR/NC.","Annenberg School for Communication and Journalism","CMGT","20202"
21821,"CMGT-591","ANSC",51,1,1,"Communication Internship","C","","Y","TBA","TBA","",2,"","Lee, Ben","OFFICE",2,"Field experience in applying communication principles to settings in organizations, campaigns, or other contexts; analysis and assessment of issues and problems. Graded CR/NC.","Annenberg School for Communication and Journalism","CMGT","20202"
21822,"CMGT-591","ANSC",51,1,1,"Communication Internship","C","","Y","TBA","TBA","",0,"","Baroffio, Daniela","OFFICE",0,"Field experience in applying communication principles to settings in organizations, campaigns, or other contexts; analysis and assessment of issues and problems. Graded CR/NC.","Annenberg School for Communication and Journalism","CMGT","20202"
21823,"CMGT-591","ANSC",59,1,1,"Communication Internship","C","","Y","TBA","TBA","",3,"","Baroffio, Daniela","OFFICE",3,"Field experience in applying communication principles to settings in organizations, campaigns, or other contexts; analysis and assessment of issues and problems. Graded CR/NC.","Annenberg School for Communication and Journalism","CMGT","20202"
21824,"CMGT-591","ANSC",59,1,1,"Communication Internship","C","","Y","TBA","TBA","",5,"","Riley, Patricia","OFFICE",5,"Field experience in applying communication principles to settings in organizations, campaigns, or other contexts; analysis and assessment of issues and problems. Graded CR/NC.","Annenberg School for Communication and Journalism","CMGT","20202"
21825,"CMGT-591","ANSC",59,1,1,"Communication Internship","C","","Y","TBA","TBA","",3,"","Lee, Ben","OFFICE",3,"Field experience in applying communication principles to settings in organizations, campaigns, or other contexts; analysis and assessment of issues and problems. Graded CR/NC.","Annenberg School for Communication and Journalism","CMGT","20202"
21826,"CMGT-591","ANSC",59,1,1,"Communication Internship","C","","Y","TBA","TBA","",1,"","Ananny, Mike","OFFICE",1,"Field experience in applying communication principles to settings in organizations, campaigns, or other contexts; analysis and assessment of issues and problems. Graded CR/NC.","Annenberg School for Communication and Journalism","CMGT","20202"
21837,"CMGT-597A","ANSC",169,2,2,"Communication Research Practicum","C","","Y","TBA","TBA","",2,"A","Neff, Jessica, Janine","ONLINE",2,"Students design and produce an original project appropriate for their emphasis area within the Master of Communication degree. Open to Master of Communication Management students only. Prerequisites: CMGT 501 and CMGT 540. Duplicates credit in former CMGT 597.","Annenberg School for Communication and Journalism","CMGT","20202"
21842,"CMGT-597B","ANSC",169,2,2,"Communication Research Practicum","C","","Y","TBA","TBA","",4,"A","Neff, Jessica, Janine","ONLINE",4,"Students design and produce an original project appropriate for their emphasis area within the Master of Communication degree. Open to Master of Communication Management students only. (Duplicates credit in former CMGT 597).","Annenberg School for Communication and Journalism","CMGT","20202"
21890,"DSM-596","ANSC",59,4,4,"Final Project Capstone","C","","Y","18:00","22:10","T",4,"","Baroffio, Daniela","ONLINE",4,"Students produce a working site, app, or embedded social platform project with digital/multimedia elements. Development includes pitching, conceptualization, and launching of the final project.","Annenberg School for Communication and Journalism","DSM","20202"
22300,"CBY-578","DENT",59,3,3,"Pathological Conditions of the Craniofacial Complex","C","","Y","TBA","TBA","",0,"","Paine, Michael, Lansdell","OFFICE",0,"Acquired and inherited, systemic and local disease resulting in clinical craniofacial morbidity: cellular and molecular expression as related to etiology, diagnosis, treatment, and prognosis.","Ostrow School of Dentistry","CBY","20202"
22302,"CBY-585","DENT",58,3,3,"Systematic Research Writing","C","","Y","TBA","TBA","",8,"","Schneir, Michael, Lewis","OFFICE",8,"Enhancement of critical research thinking by fulfilling anticipated conceptual components of the journal article; perfection of writing skills by correcting inter- and intrasentence flaws.","Ostrow School of Dentistry","CBY","20202"
22304,"CBY-590","DENT",59,1,12,"Directed Research","C","","Y","TBA","TBA","",8,"","Paine, Michael, Lansdell","OFFICE",8,"Research leading to the master's degree. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.","Ostrow School of Dentistry","CBY","20202"
22307,"CBY-594Z","DENT",59,0,0,"Master's Thesis","C","","Y","TBA","TBA","",3,"","Paine, Michael, Lansdell","OFFICE",3,"Credit on acceptance of Thesis. Graded IP/CR/NC.","Ostrow School of Dentistry","CBY","20202"
22308,"CBY-671","DENT",59,2,2,"Epistemology and Ethos of Bioscience","C","","Y","TBA","TBA","",0,"","Paine, Michael, Lansdell","OFFICE",0,"Classical and contemporary thought on knowledge acquisition, truth, and method as applied to bioscience; characteristic spirit, beliefs, and moral assumptions of bioscientists in modern history.","Ostrow School of Dentistry","CBY","20202"
22309,"CBY-673","DENT",59,2,2,"Biomineralization","C","","Y","TBA","TBA","",0,"","Paine, Michael, Lansdell","OFFICE",0,"Fundamental principles and mechanisms of matrix mediated biomineralization in model systems from bacteria to humans.","Ostrow School of Dentistry","CBY","20202"
22310,"CBY-790","DENT",59,1,12,"Research","C","","Y","TBA","TBA","",14,"","Paine, Michael, Lansdell","OFFICE",14,"Research leading to the doctorate. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.","Ostrow School of Dentistry","CBY","20202"
22312,"CBY-794B","DENT",59,2,2,"Doctoral Dissertation","C","","Y","TBA","TBA","",1,"","Paine, Michael, Lansdell","OFFICE",1,"Credit on acceptance of Dissertation. Graded CR/NC.","Ostrow School of Dentistry","CBY","20202"
22313,"CBY-794C","DENT",59,2,2,"Doctoral Dissertation","C","","Y","TBA","TBA","",2,"","Paine, Michael, Lansdell","OFFICE",2,"Credit on acceptance of Dissertation. Graded CR/NC.","Ostrow School of Dentistry","CBY","20202"
