"SECTION","COURSE_CODE","SCHOOL","SESSION","MIN_UNITS","MAX_UNITS","COURSE_TITLE","MODE","Link","PUBLISH","START_TIME","END_TIME","DAYS","TOTAL_ENR","MODALITY","INSTRUCTOR_NAME","ASSIGNED_ROOM","TOTAL_ENR1","COURSE_DESCRIPTION","DEPTOWNERNAME","DEPARTMENT","origin"
18669,"CTPR-546","CNTV",37,0,0,"Production III, Fiction","L","","Y","13:00 9:00","16:50 11:50","W H",6,"","Rosenfield, Jason;Glick, Avi","SCA B149 SCA B148",6,"An intensive workshop experience in which students, crewing in their area of specialization, complete the shooting and postproduction of projects up to thirty minutes in length. Qualifying courses: for directors, CTPR 532, and for cinematographers, CTPR 537.","School of Cinematic Arts","CTPR","20223"
18670,"CTPR-546","CNTV",37,0,0,"Production III, Fiction","L","","Y","13:00","16:50","W",2,"","Provart, Michael, M.","SCA245",2,"An intensive workshop experience in which students, crewing in their area of specialization, complete the shooting and postproduction of projects up to thirty minutes in length. Qualifying courses: for directors, CTPR 532, and for cinematographers, CTPR 537.","School of Cinematic Arts","CTPR","20223"
18672,"CTPR-546","CNTV",37,0,0,"Production III, Fiction","L","","Y","13:30","17:30","W",3,"","Whitman, Tristan","SCC STG 3",3,"An intensive workshop experience in which students, crewing in their area of specialization, complete the shooting and postproduction of projects up to thirty minutes in length. Qualifying courses: for directors, CTPR 532, and for cinematographers, CTPR 537.","School of Cinematic Arts","CTPR","20223"
18679,"CTPR-551","CNTV",37,2,2,"Directing in a Virtual World","C","","Y","13:00","16:50","F",9,"","Beck, Mat;Kowalski, Paul","RZC STG D",9,"Telling cinematic stories using visual effects and virtual backgrounds, environments, and characters. Hands-on exercises emphasizing directing. Prerequisite: CTAN 462. Recommended preparation: CTAN 555 or CTPR 532 or CTPR 537. Open only to Cinematic Arts students.","School of Cinematic Arts","CTPR","20223"
18681,"CTPR-552","CNTV",37,2,2,"Advanced Directing","CD","","Y","19:00","22:00","H",11,"","Lewis, Everett, D","SCI207",11,"An advanced production class in directing. Encounters with experienced directors; and individual student production of a short. Recommended Preparation: CTPR 533.","School of Cinematic Arts","CTPR","20223"
18686,"CTPR-557","CNTV",37,2,2,"Advanced Cinematography","CL","","Y","13:00","16:50","M",10,"","Chomyn, Christopher, E.","SCC STG 3",10,"Advanced camera and lighting techniques for those considering a professional career in cinematography.","School of Cinematic Arts","CTPR","20223"
18687,"CTPR-558","CNTV",37,2,2,"Advanced Producing","C","","Y","18:00","21:00","T",9,"","Jacobson, Tom","SCA204",9,"Defines and examines the role of the Executive/Feature Producer through the preproduction, production and post production phases. Prerequisites: CTPR-538 or one of the following in equivalent crew position: CTPR 486, CTPR 546, CTPR 547.","School of Cinematic Arts","CTPR","20223"
18688,"CTPR-565","CNTV",37,2,2,"Making Media for Social Change","C","","Y","15:00","17:50","T",9,"","Taylor, Michael, J.;Kagan, Jeremy, Paul","SCA214",9,"Each student will produce and direct a film incorporating a social issue of his/her choice into the narrative of the film. Prerequisites: CTPR 310 or CTPR 508.","School of Cinematic Arts","CTPR","20223"
18689,"CTPR-566","CNTV",37,2,2,"The Pitch Class: Film and TV","C","","Y","18:30","21:30","M",20,"","Freiser, Eric","SCB104",20,"Developing, pitching and selling your feature motion picture and TV projects.","School of Cinematic Arts","CTPR","20223"
18690,"CTPR-572","CNTV",37,2,2,"The World of Television: From Concept to Air and Everything in Between","C","","Y","19:00","22:00","H",13,"","Jonas, Anthony, Russell","SCA209",13,"Takes projects from conception to sale, including development, production, post-production, and marketing.  Students will develop original projects.","School of Cinematic Arts","CTPR","20223"
18692,"CTPR-573","CNTV",37,2,2,"Developing and Producing the Advanced Project","C","","Y","13:00","15:50","M",13,"","Goodman, Brenda;Munson, Trevor, O.;Coyne, James","SCA356",13,"An advanced preproduction workshop in which students complete the development and production planning of an advanced project to be executed in CTPR 581 or CTPR 582.","School of Cinematic Arts","CTPR","20223"
18695,"CTPR-599","CNTV",37,2,2,"Special Topics","C","","Y","19:00","21:50","H",3,"","Lewis, Everett, D","SCI207",3,"Detailed investigation of new or emerging aspects of cinema; special subjects offered by visiting faculty; experimental subjects.","School of Cinematic Arts","CTPR","20223"
18696,"CTPR-581A","CNTV",37,4,4,"Individual Production Workshop","C","","Y","TBA","TBA","",7,"","Warren, Jennifer","OFFICE",7,"Individual experimental projects involving the creative use of visuals (live action or animated) and sound. Qualifying courses: CTPR 532 (for directors); CTPR 558 (for producers). Graded IP/Letter.","School of Cinematic Arts","CTPR","20223"
18697,"CTPR-581A","CNTV",37,4,4,"Individual Production Workshop","C","","Y","TBA","TBA","",4,"","Sollett, Peter","OFFICE",4,"Individual experimental projects involving the creative use of visuals (live action or animated) and sound. Qualifying courses: CTPR 532 (for directors); CTPR 558 (for producers). Graded IP/Letter.","School of Cinematic Arts","CTPR","20223"
18698,"CTPR-581A","CNTV",37,4,4,"Individual Production Workshop","C","","Y","TBA","TBA","",4,"","Goodman, Brenda","OFFICE",4,"Individual experimental projects involving the creative use of visuals (live action or animated) and sound. Qualifying courses: CTPR 532 (for directors); CTPR 558 (for producers). Graded IP/Letter.","School of Cinematic Arts","CTPR","20223"
18699,"CTPR-581A","CNTV",37,4,4,"Individual Production Workshop","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Individual experimental projects involving the creative use of visuals (live action or animated) and sound. Qualifying courses: CTPR 532 (for directors); CTPR 558 (for producers). Graded IP/Letter.","School of Cinematic Arts","CTPR","20223"
18706,"CTPR-581B","CNTV",37,2,2,"Individual Production Workshop","C","","Y","TBA","TBA","",9,"","Goodman, Brenda","OFFICE",9,"Individual experimental projects involving the creative use of visuals (live action or animated) and sound. Graded IP/Letter.","School of Cinematic Arts","CTPR","20223"
18707,"CTPR-581B","CNTV",37,2,2,"Individual Production Workshop","C","","Y","TBA","TBA","",5,"","Frasconi, Pablo","OFFICE",5,"Individual experimental projects involving the creative use of visuals (live action or animated) and sound. Graded IP/Letter.","School of Cinematic Arts","CTPR","20223"
18708,"CTPR-581B","CNTV",37,2,2,"Individual Production Workshop","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Individual experimental projects involving the creative use of visuals (live action or animated) and sound. Graded IP/Letter.","School of Cinematic Arts","CTPR","20223"
18709,"CTPR-581B","CNTV",37,2,2,"Individual Production Workshop","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Individual experimental projects involving the creative use of visuals (live action or animated) and sound. Graded IP/Letter.","School of Cinematic Arts","CTPR","20223"
18713,"CTPR-581C","CNTV",37,2,2,"Individual Production Workshop","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Individual experimental projects involving the creative use of visuals (live action or animated) and sound. Graded IP/Letter.","School of Cinematic Arts","CTPR","20223"
18714,"CTPR-581C","CNTV",37,2,2,"Individual Production Workshop","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Individual experimental projects involving the creative use of visuals (live action or animated) and sound. Graded IP/Letter.","School of Cinematic Arts","CTPR","20223"
18715,"CTPR-581C","CNTV",37,2,2,"Individual Production Workshop","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Individual experimental projects involving the creative use of visuals (live action or animated) and sound. Graded IP/Letter.","School of Cinematic Arts","CTPR","20223"
18716,"CTPR-581C","CNTV",37,2,2,"Individual Production Workshop","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Individual experimental projects involving the creative use of visuals (live action or animated) and sound. Graded IP/Letter.","School of Cinematic Arts","CTPR","20223"
18719,"CTPR-581Z","CNTV",37,0,0,"Individual Production Workshop","C","","Y","TBA","TBA","",1,"","Goodman, Brenda","OFFICE",1,"Individual experimental projects involving the creative use of visuals (live action or animated) and sound. Graded IP/Letter.","School of Cinematic Arts","CTPR","20223"
18731,"CTPR-582A","CNTV",37,2,2,"Advanced Production Seminar","C","","Y","TBA","TBA","",1,"","Rosenberg, John","OFFICE",1,"Advanced individual film or video projects under the guidance of a faculty mentor, without benefit of university equipment or resources. Qualifying courses: CTPR 532 (for directors); CTPR 558 (for producers). Graded IP/Letter.","School of Cinematic Arts","CTPR","20223"
18732,"CTPR-582A","CNTV",37,2,2,"Advanced Production Seminar","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Advanced individual film or video projects under the guidance of a faculty mentor, without benefit of university equipment or resources. Qualifying courses: CTPR 532 (for directors); CTPR 558 (for producers). Graded IP/Letter.","School of Cinematic Arts","CTPR","20223"
18733,"CTPR-582A","CNTV",37,2,2,"Advanced Production Seminar","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Advanced individual film or video projects under the guidance of a faculty mentor, without benefit of university equipment or resources. Qualifying courses: CTPR 532 (for directors); CTPR 558 (for producers). Graded IP/Letter.","School of Cinematic Arts","CTPR","20223"
18734,"CTPR-582A","CNTV",37,2,2,"Advanced Production Seminar","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Advanced individual film or video projects under the guidance of a faculty mentor, without benefit of university equipment or resources. Qualifying courses: CTPR 532 (for directors); CTPR 558 (for producers). Graded IP/Letter.","School of Cinematic Arts","CTPR","20223"
18735,"CTPR-582A","CNTV",37,2,2,"Advanced Production Seminar","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Advanced individual film or video projects under the guidance of a faculty mentor, without benefit of university equipment or resources. Qualifying courses: CTPR 532 (for directors); CTPR 558 (for producers). Graded IP/Letter.","School of Cinematic Arts","CTPR","20223"
18736,"CTPR-582A","CNTV",37,2,2,"Advanced Production Seminar","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Advanced individual film or video projects under the guidance of a faculty mentor, without benefit of university equipment or resources. Qualifying courses: CTPR 532 (for directors); CTPR 558 (for producers). Graded IP/Letter.","School of Cinematic Arts","CTPR","20223"
18737,"CTPR-582A","CNTV",37,2,2,"Advanced Production Seminar","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Advanced individual film or video projects under the guidance of a faculty mentor, without benefit of university equipment or resources. Qualifying courses: CTPR 532 (for directors); CTPR 558 (for producers). Graded IP/Letter.","School of Cinematic Arts","CTPR","20223"
18739,"CTPR-582B","CNTV",37,2,2,"Advanced Production Seminar","C","","Y","TBA","TBA","",2,"","Harris, Mark, J","OFFICE",2,"Advanced individual film or video projects under the guidance of a faculty mentor, without benefit of university equipment or resources. Graded IP/Letter.","School of Cinematic Arts","CTPR","20223"
18740,"CTPR-582B","CNTV",37,2,2,"Advanced Production Seminar","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Advanced individual film or video projects under the guidance of a faculty mentor, without benefit of university equipment or resources. Graded IP/Letter.","School of Cinematic Arts","CTPR","20223"
18741,"CTPR-582B","CNTV",37,2,2,"Advanced Production Seminar","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Advanced individual film or video projects under the guidance of a faculty mentor, without benefit of university equipment or resources. Graded IP/Letter.","School of Cinematic Arts","CTPR","20223"
18742,"CTPR-582B","CNTV",37,2,2,"Advanced Production Seminar","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Advanced individual film or video projects under the guidance of a faculty mentor, without benefit of university equipment or resources. Graded IP/Letter.","School of Cinematic Arts","CTPR","20223"
18747,"CTPR-582Z","CNTV",37,0,0,"Advanced Production Seminar","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Advanced individual film or video projects under the guidance of a faculty mentor, without benefit of university equipment or resources.  Open to Production students only.","School of Cinematic Arts","CTPR","20223"
18762,"CTPR-585A","CNTV",37,2,2,"Advanced Producing Project","C","","Y","TBA","TBA","",1,"","Watson, John, K.","OFFICE",1,"Supervised, individual study leading to the creation of a producer's package. The package will include script, schedule, budget, finance and marketing plan. Graded IP/Letter.","School of Cinematic Arts","CTPR","20223"
18763,"CTPR-585A","CNTV",37,2,2,"Advanced Producing Project","C","","Y","TBA","TBA","",1,"","Marx, Tim","OFFICE",1,"Supervised, individual study leading to the creation of a producer's package. The package will include script, schedule, budget, finance and marketing plan. Graded IP/Letter.","School of Cinematic Arts","CTPR","20223"
18767,"CTPR-585A","CNTV",37,2,2,"Advanced Producing Project","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Supervised, individual study leading to the creation of a producer's package. The package will include script, schedule, budget, finance and marketing plan. Graded IP/Letter.","School of Cinematic Arts","CTPR","20223"
18784,"CTPR-547","CNTV",37,0,0,"Production III, Documentary","L","","Y","13:00","15:50","W",5,"","Leeman, Lisa, M","SCI209",5,"Intensive workshop; students shoot and finish documentary projects up to about 25 minutes. Qualifying courses: for directors, CTPR 431 or CTPR 531; for cinematographers, CTPR 424 or CTPR 537.","School of Cinematic Arts","CTPR","20223"
18785,"CTPR-547","CNTV",37,0,0,"Production III, Documentary","L","","Y","13:30","16:20","W",3,"","Okeeffe, James","RZC STG D",3,"Intensive workshop; students shoot and finish documentary projects up to about 25 minutes. Qualifying courses: for directors, CTPR 431 or CTPR 531; for cinematographers, CTPR 424 or CTPR 537.","School of Cinematic Arts","CTPR","20223"
18786,"CTPR-547","CNTV",37,0,0,"Production III, Documentary","L","","Y","19:00 13:00","21:50 15:50","M W",6,"","Amend, Kathryn, N;Deneau, Jeremy, C.","SCA363 SCA B148",6,"Intensive workshop; students shoot and finish documentary projects up to about 25 minutes. Qualifying courses: for directors, CTPR 431 or CTPR 531; for cinematographers, CTPR 424 or CTPR 537.","School of Cinematic Arts","CTPR","20223"
18788,"CTPR-547","CNTV",37,0,0,"Production III, Documentary","L","","Y","13:00","15:50","W",6,"","Burton, Richard","SCA B130",6,"Intensive workshop; students shoot and finish documentary projects up to about 25 minutes. Qualifying courses: for directors, CTPR 431 or CTPR 531; for cinematographers, CTPR 424 or CTPR 537.","School of Cinematic Arts","CTPR","20223"
18789,"CTPR-547","CNTV",37,0,0,"Production III, Documentary","L","","Y","13:00","15:50","W",3,"","Harris, Mark, J","SCA361",3,"Intensive workshop; students shoot and finish documentary projects up to about 25 minutes. Qualifying courses: for directors, CTPR 431 or CTPR 531; for cinematographers, CTPR 424 or CTPR 537.","School of Cinematic Arts","CTPR","20223"
18790,"CTPR-547","CNTV",37,6,6,"Production III, Documentary","C","","Y","10:00 9:00","12:50 11:50","M W",23,"","Harris, Mark, J","SCA112 SCB B115",23,"Intensive workshop; students shoot and finish documentary projects up to about 25 minutes. Qualifying courses: for directors, CTPR 431 or CTPR 531; for cinematographers, CTPR 424 or CTPR 537.","School of Cinematic Arts","CTPR","20223"
18793,"CTPR-585B","CNTV",37,2,2,"Advanced Producing Project","C","","Y","TBA","TBA","",1,"","Kroopf, Scott","OFFICE",1,"Supervised, individual study leading to the creation of a producer's package. The package will include script, schedule, budget, finance and marketing plan. Graded IP/Letter.","School of Cinematic Arts","CTPR","20223"
18796,"CTPR-585B","CNTV",37,2,2,"Advanced Producing Project","C","","Y","TBA","TBA","",3,"","Watson, John, K.","",3,"Supervised, individual study leading to the creation of a producer's package. The package will include script, schedule, budget, finance and marketing plan. Graded IP/Letter.","School of Cinematic Arts","CTPR","20223"
18797,"CTPR-585B","CNTV",37,2,2,"Advanced Producing Project","C","","Y","TBA","TBA","",1,"","Taylor, Michael, J.","OFFICE",1,"Supervised, individual study leading to the creation of a producer's package. The package will include script, schedule, budget, finance and marketing plan. Graded IP/Letter.","School of Cinematic Arts","CTPR","20223"
18800,"CTPR-585Z","CNTV",37,0,0,"Advanced Producing Project","C","","Y","TBA","TBA","",0,"","","",0,"Supervised, individual study leading to the creation of a producer's package. The package will include script, schedule, budget, finance and marketing plan. Graded IP/Letter.","School of Cinematic Arts","CTPR","20223"
18803,"CTPR-585A","CNTV",37,2,2,"Advanced Producing Project","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Supervised, individual study leading to the creation of a producer's package. The package will include script, schedule, budget, finance and marketing plan. Graded IP/Letter.","School of Cinematic Arts","CTPR","20223"
19112,"CTPR-409","CNTV",1,2,2,"Practicum in Television Production","C","","Y","9:00","11:20","T",17,"","Hoffman, Jared;Dowdey, Kathleen","RZC STG C",17,"Television production laboratory course covers operating cameras, creating graphics, technical operations, controlling audio and floor-managing live productions. Students plan and produce actual Trojan Vision programs.","School of Cinematic Arts","CTPR","20223"
19113,"CTPR-409","CNTV",1,2,2,"Practicum in Television Production","C","","Y","16:00","18:20","T",16,"","Pawneshing, Melissa;Dowdey, Kathleen","RZC STG B",16,"Television production laboratory course covers operating cameras, creating graphics, technical operations, controlling audio and floor-managing live productions. Students plan and produce actual Trojan Vision programs.","School of Cinematic Arts","CTPR","20223"
19114,"CTPR-409","CNTV",1,2,2,"Practicum in Television Production","C","","Y","9:00","11:20","H",14,"","Hoffman, Jared;Dowdey, Kathleen","RZC STG C",14,"Television production laboratory course covers operating cameras, creating graphics, technical operations, controlling audio and floor-managing live productions. Students plan and produce actual Trojan Vision programs.","School of Cinematic Arts","CTPR","20223"
19115,"CTPR-409","CNTV",1,2,2,"Practicum in Television Production","C","","Y","12:30","14:50","H",18,"","Roth, Jd;Dowdey, Kathleen","RZC STG B",18,"Television production laboratory course covers operating cameras, creating graphics, technical operations, controlling audio and floor-managing live productions. Students plan and produce actual Trojan Vision programs.","School of Cinematic Arts","CTPR","20223"
19116,"CTPR-409","CNTV",1,2,2,"Practicum in Television Production","C","","Y","9:00","11:20","F",15,"","Martinez, Steven;Dowdey, Kathleen","RZC STG B",15,"Television production laboratory course covers operating cameras, creating graphics, technical operations, controlling audio and floor-managing live productions. Students plan and produce actual Trojan Vision programs.","School of Cinematic Arts","CTPR","20223"
19117,"CTPR-409","CNTV",1,4,4,"Practicum in Television Production","C","","Y","9:00","11:20","TH",1,"","Dowdey, Kathleen","RZC STG B",1,"Television production laboratory course covers operating cameras, creating graphics, technical operations, controlling audio and floor-managing live productions. Students plan and produce actual Trojan Vision programs.","School of Cinematic Arts","CTPR","20223"
19118,"CTPR-409","CNTV",1,2,2,"Practicum in Television Production","C","","Y","16:00","18:20","H",18,"","Pawneshing, Melissa;Dowdey, Kathleen","RZC STG B",18,"Television production laboratory course covers operating cameras, creating graphics, technical operations, controlling audio and floor-managing live productions. Students plan and produce actual Trojan Vision programs.","School of Cinematic Arts","CTPR","20223"
19129,"CTPR-410","CNTV",1,2,2,"The Movie Business: From Story Concept to Exhibition","C","","Y","18:30","21:30","W",40,"","Sussman, Daniel, A.","SCA110",40,"Examination of the industry from story ideas, through script development, production and exhibition; evaluation of roles played by writers, agents, studio executives, marketing and publicity.","School of Cinematic Arts","CTPR","20223"
19139,"CTPR-460","CNTV",1,2,2,"Film Business Procedures and Distribution","C","","N","18:30","21:30","M",0,"","","",0,"Financing, budgeting, management as applied to films; problems of distribution, including merchandising, cataloging, evaluation, and film library management.","School of Cinematic Arts","CTPR","20223"
19151,"CTWR-439","CNTV",1,4,4,"Writing the Original Dramatic Series Pilot","C","","Y","19:00","22:00","T",10,"","Peracchio, Joe","SCB304",10,"An advanced workshop in which students create an original dramatic series, including a first script and a summary of characters and story lines. Prerequisite: CTWR-421 or CTWR-434.","School of Cinematic Arts","CTWR","20223"
19156,"CTWR-206A","CNTV",1,4,4,"Writing the Screenplay","C","","Y","13:00","15:50","F",7,"","Nwodim, Chinyere","SCA363",7,"Development of synopsis and treatment for a theatrical or documentary screenplay: theme, plot, character, mise-en-scene and utilization of cinematic elements.  Filmic Writing students only.","School of Cinematic Arts","CTWR","20223"
19157,"CTWR-206A","CNTV",1,4,4,"Writing the Screenplay","C","","Y","13:00","15:50","F",7,"","Neufeld, Beverly","SCA362",7,"Development of synopsis and treatment for a theatrical or documentary screenplay: theme, plot, character, mise-en-scene and utilization of cinematic elements.  Filmic Writing students only.","School of Cinematic Arts","CTWR","20223"
19158,"CTWR-415B","CNTV",1,4,4,"Advanced Writing","C","","Y","13:00","15:50","T",10,"","Stidham, Lindsay","SCI209",10,"Creation of script with extensive workshopping of scenes in class leading to a first draft and revision as a final assignment.","School of Cinematic Arts","CTWR","20223"
19159,"CTWR-415A","CNTV",1,2,2,"Advanced Writing","C","","Y","16:00","18:50","M",12,"","Whitley, Richard","SCA342",12,"Principles of the feature film; creating theme, character and structure that combine into a feature-length story treatment.","School of Cinematic Arts","CTWR","20223"
19160,"CTWR-305","CNTV",1,4,4,"Advanced Screenwriting: The Relationship Screenplay","C","","Y","16:00","18:50","W",8,"","Belateche, Irving","SCA259",8,"An inquiry into the complex nature of human relationships by writing an original feature length screenplay that examines the multi-dimensional world of characters ant the ties that bind them together. Open only to Writing for Screen and Television majors.","School of Cinematic Arts","CTWR","20223"
19161,"CTWR-305","CNTV",1,4,4,"Advanced Screenwriting: The Relationship Screenplay","C","","Y","16:00","18:50","W",8,"","Epps, Jack","SCB304",8,"An inquiry into the complex nature of human relationships by writing an original feature length screenplay that examines the multi-dimensional world of characters ant the ties that bind them together. Open only to Writing for Screen and Television majors.","School of Cinematic Arts","CTWR","20223"
19162,"CTWR-305","CNTV",1,4,4,"Advanced Screenwriting: The Relationship Screenplay","C","","Y","13:00","15:50","M",7,"","Apter, Harold","SCB304",7,"An inquiry into the complex nature of human relationships by writing an original feature length screenplay that examines the multi-dimensional world of characters ant the ties that bind them together. Open only to Writing for Screen and Television majors.","School of Cinematic Arts","CTWR","20223"
19163,"CTWR-321","CNTV",1,2,2,"Introduction to Hour-Long Television Writing","C","","Y","10:00","12:50","F",11,"","Goldsmith, Jill","SCA342",11,"The fundamentals of writing for dramatic episodic television. Writing scenes from popular television shows and examination of television story structure.","School of Cinematic Arts","CTWR","20223"
19165,"CTWR-410","CNTV",1,4,4,"Character Development and Storytelling for Games","C","","Y","19:00","22:00","H",53,"","Bilson, Danny","SCI108",53,"An exploration of characters and story worlds as they relate to gaming with an emphasis on emotionally rich environments in interactive enetertainment. Recommended preparation: CTIN 488","School of Cinematic Arts","CTWR","20223"
19166,"CTWR-410","CNTV",1,0,0,"Character Development and Storytelling for Games","L","","Y","10:00","11:50","T",9,"","Renshaw, Lyz","SCA245",9,"An exploration of characters and story worlds as they relate to gaming with an emphasis on emotionally rich environments in interactive enetertainment. Recommended preparation: CTIN 488","School of Cinematic Arts","CTWR","20223"
19167,"CTWR-410","CNTV",1,0,0,"Character Development and Storytelling for Games","L","","Y","10:00","11:50","T",10,"","Apter, Harold","SCA203",10,"An exploration of characters and story worlds as they relate to gaming with an emphasis on emotionally rich environments in interactive enetertainment. Recommended preparation: CTIN 488","School of Cinematic Arts","CTWR","20223"
19168,"CTWR-410","CNTV",1,0,0,"Character Development and Storytelling for Games","L","","Y","10:00","11:50","T",9,"","Kelly, Collin","SCA363",9,"An exploration of characters and story worlds as they relate to gaming with an emphasis on emotionally rich environments in interactive enetertainment. Recommended preparation: CTIN 488","School of Cinematic Arts","CTWR","20223"
19169,"CTWR-410","CNTV",1,0,0,"Character Development and Storytelling for Games","L","","Y","10:00","11:50","T",9,"","Krawczyk, Marianne","SCI L104",9,"An exploration of characters and story worlds as they relate to gaming with an emphasis on emotionally rich environments in interactive enetertainment. Recommended preparation: CTIN 488","School of Cinematic Arts","CTWR","20223"
19170,"CTWR-410","CNTV",1,0,0,"Character Development and Storytelling for Games","L","","Y","10:00","11:50","H",9,"","Bilson, Danny","SCI209",9,"An exploration of characters and story worlds as they relate to gaming with an emphasis on emotionally rich environments in interactive enetertainment. Recommended preparation: CTIN 488","School of Cinematic Arts","CTWR","20223"
19172,"CTWR-410","CNTV",1,0,0,"Character Development and Storytelling for Games","L","","Y","10:00","11:50","H",7,"","Berger, Ross","SCA342",7,"An exploration of characters and story worlds as they relate to gaming with an emphasis on emotionally rich environments in interactive enetertainment. Recommended preparation: CTIN 488","School of Cinematic Arts","CTWR","20223"
19176,"CTWR-420A","CNTV",1,4,4,"Senior Thesis in Half-Hour Television Comedy","C","","N","10:00","12:50","W",0,"","","SCA216",0,"Intense study in developing an original half-hour television comedy pilot including special attention to development of multiple seasons and character evolution. Prerequisite: CTWR 437 or CTWR 439. Recommended preparation: CTWR 404. Open only to Writing for Television and Screen majors.","School of Cinematic Arts","CTWR","20223"
19177,"CTWR-413","CNTV",1,2,2,"Writing the Short Script I","C","","Y","10:00","12:50","M",10,"","Sabin, Robert","SCA342",10,"Preparation of scripts for short films: form, structure, planning. Open only to Cinematic Arts Film and Television Production majors.","School of Cinematic Arts","CTWR","20223"
19178,"CTWR-420A","CNTV",1,4,4,"Senior Thesis in Half-Hour Television Comedy","C","","Y","13:00","15:50","T",8,"","Straus, Amy","SCA342",8,"Intense study in developing an original half-hour television comedy pilot including special attention to development of multiple seasons and character evolution. Prerequisite: CTWR 437 or CTWR 439. Recommended preparation: CTWR 404. Open only to Writing for Television and Screen majors.","School of Cinematic Arts","CTWR","20223"
19179,"CTWR-413","CNTV",1,2,2,"Writing the Short Script I","C","","Y","10:00","12:50","W",11,"","Weber, David, Bruce","SCB101",11,"Preparation of scripts for short films: form, structure, planning. Open only to Cinematic Arts Film and Television Production majors.","School of Cinematic Arts","CTWR","20223"
19180,"CTWR-413","CNTV",1,2,2,"Writing the Short Script I","C","","Y","10:00","12:50","W",11,"A","Robert, Vincent","ONLINE",11,"Preparation of scripts for short films: form, structure, planning. Open only to Cinematic Arts Film and Television Production majors.","School of Cinematic Arts","CTWR","20223"
19181,"CTWR-413","CNTV",1,2,2,"Writing the Short Script I","C","","Y","10:00","12:50","M",11,"","Hewitt, Donald, H.","SCA258",11,"Preparation of scripts for short films: form, structure, planning. Open only to Cinematic Arts Film and Television Production majors.","School of Cinematic Arts","CTWR","20223"
19182,"CTWR-100","CNTV",1,4,4,"Story: Character, Conflict, and Catharsis","C","","Y","10:00","11:20","W",30,"","Rodman, Howard, A.","SCA203",30,"Fundamentals course on the elements of scene writing, story structure, and character development.","School of Cinematic Arts","CTWR","20223"
19183,"CTWR-553","CNTV",37,4,4,"Advanced Rewriting Workshop","C","","Y","13:00","15:50","W",8,"","Foley, Paul, R.","SCA342",8,"Advanced feature screenwriting, emphasizing the rewrite of a first draft script.","School of Cinematic Arts","CTWR","20223"
19187,"CTWR-414","CNTV",1,2,2,"The Screenplay","C","","Y","13:00","15:50","H",14,"","Garvin, Benita","SCA342",14,"Students study story structure and develop several story outlines, write a short script for possible production, a feature film outline and first act. Recommended preparation: CTWR-416. Open only to Cinematic Arts Film and Television Production majors.","School of Cinematic Arts","CTWR","20223"
19188,"CTWR-414","CNTV",1,2,2,"The Screenplay","C","","N","10:00","12:50","M",0,"","","",0,"Students study story structure and develop several story outlines, write a short script for possible production, a feature film outline and first act. Recommended preparation: CTWR-416. Open only to Cinematic Arts Film and Television Production majors.","School of Cinematic Arts","CTWR","20223"
19189,"CTWR-414","CNTV",1,2,2,"The Screenplay","C","","Y","10:00","12:50","M",14,"","Daniel, Martin","SCB101",14,"Students study story structure and develop several story outlines, write a short script for possible production, a feature film outline and first act. Recommended preparation: CTWR-416. Open only to Cinematic Arts Film and Television Production majors.","School of Cinematic Arts","CTWR","20223"
19190,"CTWR-321","CNTV",1,2,2,"Introduction to Hour-Long Television Writing","C","","Y","13:00","15:50","M",12,"","Seibel, Deborah","SCI209",12,"The fundamentals of writing for dramatic episodic television. Writing scenes from popular television shows and examination of television story structure.","School of Cinematic Arts","CTWR","20223"
19191,"CTWR-414","CNTV",1,2,2,"The Screenplay","C","","Y","10:00","12:50","M",13,"A","Robert, Vincent","ONLINE",13,"Students study story structure and develop several story outlines, write a short script for possible production, a feature film outline and first act. Recommended preparation: CTWR-416. Open only to Cinematic Arts Film and Television Production majors.","School of Cinematic Arts","CTWR","20223"
19192,"CTWR-434","CNTV",1,2,2,"Writing the Half-Hour Comedy Series","C","","N","13:00","15:50","H",0,"","","",0,"Writing an episode of an existing half-hour comedy series, with emphasis on the anatomy of a joke, comedic structure and character.","School of Cinematic Arts","CTWR","20223"
