"SECTION","COURSE_CODE","SCHOOL","SESSION","MIN_UNITS","MAX_UNITS","COURSE_TITLE","MODE","Link","PUBLISH","START_TIME","END_TIME","DAYS","TOTAL_ENR","MODALITY","INSTRUCTOR_NAME","ASSIGNED_ROOM","TOTAL_ENR1","COURSE_DESCRIPTION","DEPARTMENT","origin"
"25682","EALC-333","LASH",1,0,0,"Introduction to Korean Film","D","","Y","10:00","10:50","H",25,"","Meklalit, Pauline","SOSB41",25,"Survey of Korean film, the film industry, and critical issues from the colonial period to the present.","EALC","20241"
"25695","EALC-103B","LAS",1,2,2,"Fundamental Chinese I","C","","Y","11:00","11:50","MW",5,"","Li, Shanshan","THH111",5,"The second half of EALC 104. The sound system of modern Chinese; aural comprehension, oral expression, basic patterns and writing system.","EALC","20241"
"25696","EALC-102","LASH",1,2,2,"Language, Art and Culture: Calligraphy","C","","Y","14:00","15:50","T",11,"","Kuo, Yu-Chi","THH115",11,"This course introduces students to the origin of the basic components of Chinese scripts and the basic principles and styles of calligraphy.","EALC","20241"
"25697","EALC-510","LAS",1,4,4,"Contemporary Japanese Cinema","C","","Y","13:00","16:50","M",21,"","Lippit, Akira Mizuta","SCA316",21,"Japanese cinema since the 1980s focusing on the works by filmmakers.","EALC","20241"
"25698","EALC-102","LASH",1,2,2,"Language, Art and Culture: Calligraphy","C","","Y","14:00","15:50","W",12,"","Liu, Yi-Hsien","WPH400",12,"This course introduces students to the origin of the basic components of Chinese scripts and the basic principles and styles of calligraphy.","EALC","20241"
"25699","EALC-102","LASH",1,2,2,"Language, Art and Culture: Calligraphy","C","","Y","14:00","15:50","H",9,"","Kuo, Yu-Chi","WPH200",9,"This course introduces students to the origin of the basic components of Chinese scripts and the basic principles and styles of calligraphy.","EALC","20241"
"25803","EASC-360","LAS",88,4,4,"Global East Asia","C","","Y","TBA","TBA","",16,"","Desjardins, Miya Elise","OFFICE",16,"Maymester Study Abroad Program to China or Japan with a focus on globalization.","EASC","20241"
"25809","EASC-360","LAS",88,4,4,"Global East Asia","C","","Y","TBA","TBA","",16,"","Webb, Jason, Paul","OFFICE",16,"Maymester Study Abroad Program to China or Japan with a focus on globalization.","EASC","20241"
"25822","EASC-595","LAS",1,2,2,"Research Methods and Prospectus Writing","C","","Y","TBA","TBA","",4,"","Desjardins, Miya Elise","OFFICE",4,"Research skills to launch a specific research project, usually a master's thesis.","EASC","20241"
"25828","EASC-490","LAS",1,1,8,"Directed Research","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Individual research and readings. Not available for graduate credit.","EASC","20241"
"25830","EASC-495","LAS",1,4,4,"Honors Thesis","C","","Y","TBA","TBA","",1,"","Yasar, Kerim","",1,"Writing the honors thesis: for East Asian Area Studies Honors majors.","EASC","20241"
"25832","EASC-596","LAS",1,1,3,"Internship for Curricular Practical Training","C","","Y","TBA","TBA","",0,"","","",0,"Part-time or full-time, practical work experience in the student's field of study. The internship must be located at an off-campus facility. Students are individually supervised by faculty. May not be taken until the student has completed at least one semester of enrollment in the graduate program w ith a cumulative 3.0 GPA.","EASC","20241"
"25833","EASC-160","LASS",1,4,4,"China and the World","C","A","Y","14:00","15:20","TH",200,"","Tsang, Kin tak raymond","THH101",200,"Advanced-level introduction to China and its relations with the wider world in historic and contemporary perspective.","EASC","20241"
"25834","EASC-160","LASS",1,0,0,"China and the World","D","A","Y","9:00","9:50","M",25,"","Xu, Yuanjing","THH121",25,"Advanced-level introduction to China and its relations with the wider world in historic and contemporary perspective.","EASC","20241"
"25835","EASC-160","LASS",1,0,0,"China and the World","D","A","Y","11:00","11:50","M",25,"","Xu, Yuanjing","DMC209",25,"Advanced-level introduction to China and its relations with the wider world in historic and contemporary perspective.","EASC","20241"
"25836","EASC-160","LASS",1,0,0,"China and the World","D","A","Y","9:00","9:50","T",25,"","Pan, Zerui","DMC155",25,"Advanced-level introduction to China and its relations with the wider world in historic and contemporary perspective.","EASC","20241"
"25837","EASC-160","LASS",1,0,0,"China and the World","D","A","Y","10:00","10:50","W",25,"","Rieussec, Asha, Gabriella","DMC200",25,"Advanced-level introduction to China and its relations with the wider world in historic and contemporary perspective.","EASC","20241"
"25839","EASC-596","LAS",1,1,3,"Internship for Curricular Practical Training","C","","N","TBA","TBA","",0,"","","",0,"Part-time or full-time, practical work experience in the student's field of study. The internship must be located at an off-campus facility. Students are individually supervised by faculty. May not be taken until the student has completed at least one semester of enrollment in the graduate program w ith a cumulative 3.0 GPA.","EASC","20241"
"25840","EASC-590","LASH",1,1,12,"Directed Research","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Research leading to the Master's degree. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.","EASC","20241"
"25843","EASC-594A","LASH",1,2,2,"Master's Thesis","C","","Y","TBA","TBA","",7,"","","OFFICE",7,"Credit on acceptance of thesis. Graded IP/CR/NC.","EASC","20241"
"25844","EASC-594B","LASH",1,2,2,"Master's Thesis","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Credit on acceptance of thesis. Graded IP/CR/NC.","EASC","20241"
"25845","EASC-594Z","LASH",1,0,0,"Master's Thesis","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Credit on acceptance of thesis. Graded IP/CR/NC.","EASC","20241"
"25846","EASC-160","LASS",1,0,0,"China and the World","D","A","Y","12:00","12:50","W",25,"","Rieussec, Asha, Gabriella","DMC154",25,"Advanced-level introduction to China and its relations with the wider world in historic and contemporary perspective.","EASC","20241"
"25847","EASC-160","LASS",1,0,0,"China and the World","D","A","Y","10:00","10:50","H",25,"","Pan, Zerui","WPH205",25,"Advanced-level introduction to China and its relations with the wider world in historic and contemporary perspective.","EASC","20241"
"25848","EASC-160","LASS",1,0,0,"China and the World","D","A","Y","11:00","11:50","F",25,"","Colvett, Nicole, Danielle","DMC158",25,"Advanced-level introduction to China and its relations with the wider world in historic and contemporary perspective.","EASC","20241"
"25849","EASC-160","LASS",1,0,0,"China and the World","D","A","Y","12:00","12:50","F",25,"","Colvett, Nicole, Danielle","DMC158",25,"Advanced-level introduction to China and its relations with the wider world in historic and contemporary perspective.","EASC","20241"
"26000","ECON-203","LASS",1,4,4,"Principles of Microeconomics","C","A","Y","15:30","16:45","TH",100,"","Pizzati, Lodovico","GFS106",100,"Behavior of firms and consumers, functions of the price system, competition and monopoly, labor markets, poverty, government regulation, international trade, and the environment.","ECON","20241"
"26001","ECON-203","LASS",1,4,4,"Principles of Microeconomics","C","B","Y","8:30","9:45","MW",99,"","Pinto, Brijesh","MRF340",99,"Behavior of firms and consumers, functions of the price system, competition and monopoly, labor markets, poverty, government regulation, international trade, and the environment.","ECON","20241"
"26002","ECON-203","LASS",1,0,0,"Principles of Microeconomics","D","A","Y","10:00","10:50","F",25,"","","KAP163",25,"Behavior of firms and consumers, functions of the price system, competition and monopoly, labor markets, poverty, government regulation, international trade, and the environment.","ECON","20241"
"26004","ECON-203","LASS",1,0,0,"Principles of Microeconomics","D","A","Y","11:00","11:50","F",25,"","","KAP163",25,"Behavior of firms and consumers, functions of the price system, competition and monopoly, labor markets, poverty, government regulation, international trade, and the environment.","ECON","20241"
"26006","ECON-203","LASS",1,0,0,"Principles of Microeconomics","D","A","Y","12:00","12:50","F",25,"","","KAP166",25,"Behavior of firms and consumers, functions of the price system, competition and monopoly, labor markets, poverty, government regulation, international trade, and the environment.","ECON","20241"
"26012","ECON-203","LASS",1,0,0,"Principles of Microeconomics","D","A","Y","18:00","18:50","W",25,"","","GFS108",25,"Behavior of firms and consumers, functions of the price system, competition and monopoly, labor markets, poverty, government regulation, international trade, and the environment.","ECON","20241"
"26014","ECON-203","LASS",1,0,0,"Principles of Microeconomics","D","B","Y","10:00","10:50","F",22,"","","KAP145",22,"Behavior of firms and consumers, functions of the price system, competition and monopoly, labor markets, poverty, government regulation, international trade, and the environment.","ECON","20241"
"26016","ECON-203","LASS",1,0,0,"Principles of Microeconomics","D","B","Y","11:00","11:50","F",27,"","","KAP145",27,"Behavior of firms and consumers, functions of the price system, competition and monopoly, labor markets, poverty, government regulation, international trade, and the environment.","ECON","20241"
"26018","ECON-203","LASS",1,0,0,"Principles of Microeconomics","D","B","N","12:00","12:50","F",0,"","","OFFICE",0,"Behavior of firms and consumers, functions of the price system, competition and monopoly, labor markets, poverty, government regulation, international trade, and the environment.","ECON","20241"
"26020","ECON-203","LASS",1,0,0,"Principles of Microeconomics","D","B","N","13:00","13:50","F",0,"","","OFFICE",0,"Behavior of firms and consumers, functions of the price system, competition and monopoly, labor markets, poverty, government regulation, international trade, and the environment.","ECON","20241"
"26024","ECON-203","LASS",1,0,0,"Principles of Microeconomics","D","B","Y","18:00","18:50","T",24,"","","GFS104",24,"Behavior of firms and consumers, functions of the price system, competition and monopoly, labor markets, poverty, government regulation, international trade, and the environment.","ECON","20241"
"26026","ECON-203","LASS",1,0,0,"Principles of Microeconomics","D","B","Y","18:00","18:50","H",26,"","","GFS223",26,"Behavior of firms and consumers, functions of the price system, competition and monopoly, labor markets, poverty, government regulation, international trade, and the environment.","ECON","20241"
"26044","ECON-205","LASS",1,4,4,"Principles of Macroeconomics","C","D","Y","14:00","15:15","MW",99,"","Pinto, Brijesh","SGM101",99,"Unemployment, inflation and output determination and links.Effects of government taxation and spending on growth, investment,saving, consumption, and trade.","ECON","20241"
"26050","ECON-205","LASS",1,0,0,"Principles of Macroeconomics","D","D","Y","12:00","12:50","F",24,"","","GFS109",24,"Unemployment, inflation and output determination and links.Effects of government taxation and spending on growth, investment,saving, consumption, and trade.","ECON","20241"
"26052","ECON-205","LASS",1,0,0,"Principles of Macroeconomics","D","D","N","13:00","13:50","F",0,"","","OFFICE",0,"Unemployment, inflation and output determination and links.Effects of government taxation and spending on growth, investment,saving, consumption, and trade.","ECON","20241"
"26054","ECON-205","LASS",1,0,0,"Principles of Macroeconomics","D","D","Y","18:00","18:50","M",25,"","","GFS105",25,"Unemployment, inflation and output determination and links.Effects of government taxation and spending on growth, investment,saving, consumption, and trade.","ECON","20241"
"26056","ECON-205","LASS",1,0,0,"Principles of Macroeconomics","D","D","Y","18:00","18:50","W",25,"","","GFS105",25,"Unemployment, inflation and output determination and links.Effects of government taxation and spending on growth, investment,saving, consumption, and trade.","ECON","20241"
"26058","ECON-205","LASS",1,0,0,"Principles of Macroeconomics","D","D","Y","11:00","11:50","F",25,"","","KAP158",25,"Unemployment, inflation and output determination and links.Effects of government taxation and spending on growth, investment,saving, consumption, and trade.","ECON","20241"
"26062","ECON-205","LASS",1,4,4,"Principles of Macroeconomics","C","F","Y","12:30","13:45","TH",101,"","Meza, Jaime","GFS106",101,"Unemployment, inflation and output determination and links.Effects of government taxation and spending on growth, investment,saving, consumption, and trade.","ECON","20241"
"2607","LAW-300","LAW",1,4,4,"Concepts in American Law","C","","Y","14:00","15:50","MW",85,"","Jimenez, Felipe","THH102",85,"The main concepts and topics in American law, in the historical, economic and cultural contexts in which they have developed.","LAW","20241"
"26072","ECON-205","LASS",1,0,0,"Principles of Macroeconomics","D","F","Y","10:00","10:50","F",28,"","","KAP148",28,"Unemployment, inflation and output determination and links.Effects of government taxation and spending on growth, investment,saving, consumption, and trade.","ECON","20241"
"26074","ECON-205","LASS",1,0,0,"Principles of Macroeconomics","D","F","Y","11:00","11:50","F",23,"","","KAP141",23,"Unemployment, inflation and output determination and links.Effects of government taxation and spending on growth, investment,saving, consumption, and trade.","ECON","20241"
"26076","ECON-205","LASS",1,0,0,"Principles of Macroeconomics","D","F","N","12:00","12:50","F",0,"","","OFFICE",0,"Unemployment, inflation and output determination and links.Effects of government taxation and spending on growth, investment,saving, consumption, and trade.","ECON","20241"
"26078","ECON-205","LASS",1,0,0,"Principles of Macroeconomics","D","F","N","13:00","13:50","F",0,"","","OFFICE",0,"Unemployment, inflation and output determination and links.Effects of government taxation and spending on growth, investment,saving, consumption, and trade.","ECON","20241"
"26080","ECON-205","LASS",1,0,0,"Principles of Macroeconomics","D","F","Y","18:00","18:50","T",29,"","","KAP147",29,"Unemployment, inflation and output determination and links.Effects of government taxation and spending on growth, investment,saving, consumption, and trade.","ECON","20241"
"26081","ECON-205","LASS",1,0,0,"Principles of Macroeconomics","D","F","Y","18:00","18:50","H",21,"","","GFS104",21,"Unemployment, inflation and output determination and links.Effects of government taxation and spending on growth, investment,saving, consumption, and trade.","ECON","20241"
"26082","ECON-303","LAS",1,4,4,"Intermediate Microeconomic Theory","C","","Y","12:00","13:20","MW",51,"","Bayrak, Ergin","GFS118",51,"Decision-making by business firms, consumer preferences and behavior, uncertainty, competition, monopoly, labor and resource markets, efficient resource allocation, externalities, and government policy.","ECON","20241"
"26083","ECON-303","LAS",1,4,4,"Intermediate Microeconomic Theory","C","","Y","10:00","11:20","TH",40,"","Bennett, Daniel","THH212",40,"Decision-making by business firms, consumer preferences and behavior, uncertainty, competition, monopoly, labor and resource markets, efficient resource allocation, externalities, and government policy.","ECON","20241"
"26085","ECON-303","LAS",1,4,4,"Intermediate Microeconomic Theory","C","","Y","16:00","17:20","TH",50,"","Bayrak, Ergin","ZHS163",50,"Decision-making by business firms, consumer preferences and behavior, uncertainty, competition, monopoly, labor and resource markets, efficient resource allocation, externalities, and government policy.","ECON","20241"
"26086","ECON-303","LAS",1,4,4,"Intermediate Microeconomic Theory","C","","Y","14:00","15:20","MW",49,"","Kocer, Yilmaz","THH116",49,"Decision-making by business firms, consumer preferences and behavior, uncertainty, competition, monopoly, labor and resource markets, efficient resource allocation, externalities, and government policy.","ECON","20241"
"26087","ECON-305","LASS",1,4,4,"Intermediate Macroeconomic Theory","C","","N","10:00","11:50","MW",0,"","","",0,"The determinants of aggregate income, employment, and inflation;economic fluctuations; fiscal and monetary policy; financialmarkets; the national debt.","ECON","20241"
"26088","ECON-305","LASS",1,4,4,"Intermediate Macroeconomic Theory","C","","Y","14:00","15:20","TH",49,"","Chaney, Thomas","KAP156",49,"The determinants of aggregate income, employment, and inflation;economic fluctuations; fiscal and monetary policy; financialmarkets; the national debt.","ECON","20241"
"26089","ECON-305","LASS",1,4,4,"Intermediate Macroeconomic Theory","C","","Y","12:00","13:20","TH",50,"","Dagher, Jad","SOSB46",50,"The determinants of aggregate income, employment, and inflation;economic fluctuations; fiscal and monetary policy; financialmarkets; the national debt.","ECON","20241"
"26090","ECON-305","LASS",1,4,4,"Intermediate Macroeconomic Theory","C","","Y","10:00","11:20","MW",50,"","Pizzati, Lodovico","SLH102",50,"The determinants of aggregate income, employment, and inflation;economic fluctuations; fiscal and monetary policy; financialmarkets; the national debt.","ECON","20241"
"26092","ECON-305","LASS",1,4,4,"Intermediate Macroeconomic Theory","C","","Y","14:00","15:20","MW",47,"","Moore, Mark","GFS118",47,"The determinants of aggregate income, employment, and inflation;economic fluctuations; fiscal and monetary policy; financialmarkets; the national debt.","ECON","20241"
"26093","ECON-317","LASS",1,4,4,"Introduction to Statistics for Economists","C","","Y","14:00","15:20","MW",54,"","Rashidian, Manochehr","SOSB4",54,"Introduction to statistical methods appropriate for analyzing economic data: probability theory, random variables and probability distributions, sampling, estimation, statistical inference.","ECON","20241"
"26094","ECON-317","LASS",1,4,4,"Introduction to Statistics for Economists","C","","Y","14:00","15:20","TH",56,"","Pizzati, Lodovico","THH116",56,"Introduction to statistical methods appropriate for analyzing economic data: probability theory, random variables and probability distributions, sampling, estimation, statistical inference.","ECON","20241"
"26096","ECON-317","LASS",1,4,4,"Introduction to Statistics for Economists","C","","Y","10:00","11:20","MW",51,"","Rashidian, Manochehr","VPD116",51,"Introduction to statistical methods appropriate for analyzing economic data: probability theory, random variables and probability distributions, sampling, estimation, statistical inference.","ECON","20241"
"26097","ECON-318","LAS",1,4,4,"Introduction to Econometrics","C","H","Y","10:00","11:20","MW",65,"","Weaver, Jeffrey, Broadman","THH212",65,"Application of statistical methods to economic data: estimating economic relationships using regression analysis, testing hypotheses involving economic behavior, forecasting economic variables.","ECON","20241"
"26099","ECON-318","LAS",1,0,0,"Introduction to Econometrics","D","H","Y","18:00","18:50","H",29,"","","WPHB36",29,"Application of statistical methods to economic data: estimating economic relationships using regression analysis, testing hypotheses involving economic behavior, forecasting economic variables.","ECON","20241"
"26101","ECON-318","LAS",1,4,4,"Introduction to Econometrics","C","G","Y","8:30","9:50","MW",46,"","Rashidian, Manochehr","VPD116",46,"Application of statistical methods to economic data: estimating economic relationships using regression analysis, testing hypotheses involving economic behavior, forecasting economic variables.","ECON","20241"
"26102","ECON-318","LAS",1,0,0,"Introduction to Econometrics","D","G","Y","18:00","18:50","M",25,"","","GFS107",25,"Application of statistical methods to economic data: estimating economic relationships using regression analysis, testing hypotheses involving economic behavior, forecasting economic variables.","ECON","20241"
"26103","ECON-318","LAS",1,4,4,"Introduction to Econometrics","C","J","N","8:00","9:50","MW",0,"","","",0,"Application of statistical methods to economic data: estimating economic relationships using regression analysis, testing hypotheses involving economic behavior, forecasting economic variables.","ECON","20241"
"26104","ECON-318","LAS",1,0,0,"Introduction to Econometrics","D","G","Y","18:00","18:50","W",21,"","","KAP137",21,"Application of statistical methods to economic data: estimating economic relationships using regression analysis, testing hypotheses involving economic behavior, forecasting economic variables.","ECON","20241"
"26105","ECON-318","LAS",1,4,4,"Introduction to Econometrics","C","I","Y","10:00","11:20","TH",57,"","Kaufman, Adam","DMC156",57,"Application of statistical methods to economic data: estimating economic relationships using regression analysis, testing hypotheses involving economic behavior, forecasting economic variables.","ECON","20241"
"26106","ECON-340","LASS",1,4,4,"Economics of Less Developed Countries","C","","Y","14:00","15:20","TH",60,"","Strauss, John, A.","THH212",60,"Causes of economic underdevelopment: historical, institutional, structural, ideological, technological, cultural. Patterns and theories of development. Role of government, international trade, and education in economic growth.","ECON","20241"
"26109","ECON-501","LAS",266,4,4,"Macroeconomic Analysis and Policy","C","","Y","12:00","13:20","TH",6,"","Masoudie, Ladan","SGM601",6,"Theories of aggregate economic activity; design and use of macroeconometric models; stabilization and control of inflation, unemployment, and growth.","ECON","20241"
"26118","ECON-357","LASS",1,4,4,"Money, Credit, and Banking","C","","N","14:00","15:20","MW",0,"","","",0,"The money, bond, stock, and other financial markets; portfolio choice; determinants of asset prices and interest rates; inflation; interactions between financial markets and government policies.","ECON","20241"
"26119","ECON-357","LASS",1,4,4,"Money, Credit, and Banking","C","","Y","16:00","17:20","TH",57,"","Masoudie, Ladan","SOSB44",57,"The money, bond, stock, and other financial markets; portfolio choice; determinants of asset prices and interest rates; inflation; interactions between financial markets and government policies.","ECON","20241"
"26122","ECON-369","LAS",88,4,4,"Economics of European Integration","C","","N","TBA","TBA","",0,"","","",0,"The challenges of policy coordination among independent political entities, starting from the aftermath of German unification (and the ramifications it had in a fixed exchange rate system) to the recent national debt crisis that followed the great recession.","ECON","20241"
"26124","ECON-369","LAS",613,4,4,"Economics of European Integration","C","","Y","TBA","TBA","",3,"","Grimes, Mark","OFFCAMPUS",3,"The challenges of policy coordination among independent political entities, starting from the aftermath of German unification (and the ramifications it had in a fixed exchange rate system) to the recent national debt crisis that followed the great recession.","ECON","20241"
"26128","ECON-395","LASS",1,4,4,"Economic Policy Issues","C","","Y","10:00","11:20","MW",55,"","Kocer, Yilmaz","SSL202",55,"Selected policy dilemmas, including welfare reform, urban renewal, government budget deficits, regulation and deregulation, environmental problems, immigration, and global development. Lectures by leading authorities and weekly discussion sessions.","ECON","20241"
"2613","LAW-210","LAW",1,4,4,"Fundamentals of the U.S. Legal System","C","","Y","14:00","15:40","TH",157,"","Scotten, Donald","LAW3",157,"Introduces the U.S. legal system and its relationship to basic principles of the rule of law. Examines lawmaking institutions, judicial processes and contemporary legal issues.","LAW","20241"
"26131","ECON-405","LAS",1,4,4,"Neuroeconomics","C","","N","10:00","11:20","MW",0,"","","OFFICE",0,"Introduction to the methodology used in experimental neuroeconomics and discussion of neural correlates of decision-making. Prerequisite: ECON 303.","ECON","20241"
"26132","ECON-404","LASS",1,4,4,"Games and Economics","C","","Y","10:00","11:20","MW",25,"","Libgober, Jonathan, Alan","DMC102",25,"Analysis of strategic economic interactions. Topics include bargaining, insurance, patents, voting, environment depletion, strategic trade, learning, reputation, strikes, corporate takeovers, and the provision of public goods.","ECON","20241"
"26133","ECON-410","LAS",1,4,4,"Economics of Health and Healthcare","C","","Y","14:00","15:20","MW",19,"","Barcellos, Silvia, H;Prados, Maria","VPD116",19,"Detailed discussion of economic models, including models of health, addiction, demand for healthcare and demand for insurance.","ECON","20241"
"26138","ECON-419","LAS",1,4,4,"Advanced Econometrics","C","","N","14:00","15:20","TH",0,"","","",0,"Analysis of binary dependent variable models, panel data analysis, program evaluations, IV analysis, basics of time series and forecasting.","ECON","20241"
"2614","LAW-205","LAW",1,4,4,"Introduction to Criminal Law","C","","Y","12:00","13:50","TH",85,"","Johnson, Peter","LAW7",85,"Provides a comprehensive analysis of the criminal justice system and an overview of the fundamentals of substantive criminal law.","LAW","20241"
"26143","ECON-433","LAS",1,4,4,"Empirical Economics Research","C","","N","16:00","17:50","MW",0,"","","",0,"Analysis of economic variables; investigation of empirical economics to estimate or test for relationships using various forms of data.","ECON","20241"
"26144","ECON-434","LASS",1,4,4,"Economic Analysis of Law","C","","Y","12:00","13:20","MW",16,"","Mc Caffery, Ed","DMC210",16,"Common law and property; rationing of justice; resource allocation between prevention and enforcement; division of decision making between public and private sectors.","ECON","20241"
"26145","ECON-438","LAS",1,4,4,"Values and Social Analysis","C","","Y","10:00","11:20","MW",26,"","Aizenman, Joshua","THH116",26,"Factors that make values an essential feature of human society; how values develop, change and are abandoned; role of values in economic development.","ECON","20241"
"26147","ECON-436","LAS",1,4,4,"Political Economy and Economic Development","C","","Y","10:00","11:20","TH",47,"","Bergeron, Augustin","WPHB28",47,"Key theoretical ideas for how politics and public policies affect economic development. Topics include democracies, dictatorships, the political economy of public policies (e.g., taxation and anti-poverty programs), corruption and the role of bureaucracies","ECON","20241"
"26148","ECON-450","LASS",1,4,4,"International Trade","C","","Y","10:00","11:20","MW",10,"","Morlacco, Monica","DMC203",10,"Determinants and economic consequences of international trade patterns; effects of trade restrictions and trading blocs; trade negotiations and arrangements.","ECON","20241"
"26152","ECON-452","LASS",1,4,4,"International Finance","C","","N","10:00","11:20","TH",0,"","","OFFICE",0,"Consequences of trade deficits; theories of capital and currency markets, exchange rate regimes, and international monetary coordination.","ECON","20241"
"26154","ECON-457","LASS",1,4,4,"Financial Markets","C","","Y","10:00","11:20","TH",55,"","Masoudie, Ladan","SSL202",55,"General equilibrium analysis of economics with financial markets; decision making under uncertainty; methods of risk reduction; portfolio theory and valuation of securities; efficiency of security markets.","ECON","20241"
"26155","ECON-457","LASS",1,4,4,"Financial Markets","C","","Y","12:00","13:20","MW",54,"","Sapra, Steven, G.","ZHS252",54,"General equilibrium analysis of economics with financial markets; decision making under uncertainty; methods of risk reduction; portfolio theory and valuation of securities; efficiency of security markets.","ECON","20241"
"26156","ECON-464","LAS",1,4,4,"The Principles of Market Design","C","","Y","14:00","15:20","MW",48,"","Nikzad, Afshin","KAP144",48,"Fundamental principles in designing successful market mechanisms to allocate resources.","ECON","20241"
"26160","ECON-474","LAS",1,4,4,"Economic Consulting and Applied Managerial Economics","C","","Y","10:00","11:20","MW",48,"","Dubin, Jeffrey","THH114",48,"Economic consulting and managerial economic methods applied in real world problems. Economic methods to analyze issues of intellectual property, environmental damage, trademark infringement, brand value, and consumer demand.","ECON","20241"
"26162","ECON-480","LASS",1,4,4,"Economics of Industrial Organization","C","","Y","9:30","10:50","TH",8,"","Qiu, Ziyi","GFS118",8,"Pricing and resource allocation in imperfectly competitive markets; monopoly regulation, collusion, cartels, mergers and antitrust; patents and development incentives; industry case studies.","ECON","20241"
"26165","ECON-487","LASS",1,4,4,"Resource and Environmental Economics","C","","N","14:00","15:20","TH",0,"","Yin, Hao","GFS118",0,"Management and extraction of renewable and non-renewable natural resources; environmental externalities and regulation of air, water, and land pollution; market incentives versus direct regulation.","ECON","20241"
"26166","ECON-487","LASS",1,4,4,"Resource and Environmental Economics","C","","N","10:00","11:20","MW",0,"","Oliva, Paulina","",0,"Management and extraction of renewable and non-renewable natural resources; environmental externalities and regulation of air, water, and land pollution; market incentives versus direct regulation.","ECON","20241"
"26168","ECON-490","LAS",1,1,8,"Directed Research","C","","Y","TBA","TBA","",1,"","","OFFICE",1,"Supervised individual research. Not available for graduate credit. Requires departmental approval.","ECON","20241"
"26169","ECON-513","LAS",266,4,4,"Practice of Econometrics","C","","Y","12:00","13:20","TH",5,"","Angrisani, Marco","THH212",5,"Application of econometric tools using standard econometric software packages for microcomputers; empirical applications to selected economic problems of estimation and inference.","ECON","20241"
"26170","ECON-495","LASS",1,4,4,"Honors Thesis","C","","Y","TBA","TBA","",2,"","","OFFICE",2,"Individual research supervised by a faculty advisor. Successful completion required for departmental honors degree.","ECON","20241"
"26173","ECON-500","LAS",1,4,4,"Microeconomic Analysis and Policy","C","","Y","16:00","17:20","MW",55,"","Bayrak, Ergin","THH114",55,"Theories of the household and the firm; product and factor markets; perfect and imperfect competition; welfare criteria.","ECON","20241"
"26174","ECON-500","LAS",1,4,4,"Microeconomic Analysis and Policy","C","","N","14:00","15:20","MW",0,"","","OFFICE",0,"Theories of the household and the firm; product and factor markets; perfect and imperfect competition; welfare criteria.","ECON","20241"
"26178","ECON-501","LAS",1,4,4,"Macroeconomic Analysis and Policy","C","","Y","14:00","15:20","TH",52,"","Meza, Jaime","ZHS352",52,"Theories of aggregate economic activity; design and use of macroeconometric models; stabilization and control of inflation, unemployment, and growth.","ECON","20241"
"26179","ECON-501","LAS",1,4,4,"Macroeconomic Analysis and Policy","C","","Y","12:00","13:20","TH",33,"","Masoudie, Ladan","SGM601",33,"Theories of aggregate economic activity; design and use of macroeconometric models; stabilization and control of inflation, unemployment, and growth.","ECON","20241"
"26181","ECON-504","LAS",1,4,4,"Game Theory with Economic and Financial Applications","C","","Y","12:00","13:20","MW",9,"","Kocer, Yilmaz","ZHS163",9,"Applying game theory to economic and financial markets and interactions in a diverse set of examples like reputation, herding, bubbles and crashes, auctions, strategic information revelation and information accumulation in markets. Witnessing the wide range of applications that is amenable to game t heoretical analysis.","ECON","20241"
"26183","ECON-506","LAS",1,4,4,"Field Experiments","C","","N","12:00","13:50","MW",0,"","","",0,"Learn to design, analyze and interpret field experiments and understand their practical significance to applied economics, business and policy.","ECON","20241"
"26184","ECON-609","LAS",1,4,4,"Econometric Methods","C","","Y","16:00","17:50","MW",17,"","Moon, Hyungsik Roger","KAP167",17,"Review of statistical methods of estimation and inference, linear regression with multicollinearity and serial correlation; multivariate regression and simultaneous equations. Prerequisite: ECON 611. Duplicates credit in former ECON 511.","ECON","20241"
"26185","ECON-504","LAS",266,4,4,"Game Theory with Economic and Financial Applications","C","","N","12:00","13:20","MW",0,"","Kocer, Yilmaz","ZHS163",0,"Applying game theory to economic and financial markets and interactions in a diverse set of examples like reputation, herding, bubbles and crashes, auctions, strategic information revelation and information accumulation in markets. Witnessing the wide range of applications that is amenable to game t heoretical analysis.","ECON","20241"
"26186","ECON-513","LAS",1,4,4,"Practice of Econometrics","C","","N","16:00","17:20","MW",0,"","","",0,"Application of econometric tools using standard econometric software packages for microcomputers; empirical applications to selected economic problems of estimation and inference.","ECON","20241"
"26187","ECON-513","LAS",1,4,4,"Practice of Econometrics","C","","Y","12:00","13:20","TH",67,"","Angrisani, Marco","THH212",67,"Application of econometric tools using standard econometric software packages for microcomputers; empirical applications to selected economic problems of estimation and inference.","ECON","20241"
"26188","ECON-514","LAS",1,4,4,"Empirical Finance","C","","N","12:00","13:20","TH",0,"","Narag, Ratika","OFFICE",0,"Foundational knowledge of empirical methods in finance on selected topics and econometric methods, including time-series, asset returns and pricing models.","ECON","20241"
