"SECTION","COURSE_CODE","SCHOOL","SESSION","MIN_UNITS","MAX_UNITS","COURSE_TITLE","MODE","Link","PUBLISH","START_TIME","END_TIME","DAYS","TOTAL_ENR","MODALITY","INSTRUCTOR_NAME","ASSIGNED_ROOM","TOTAL_ENR1","COURSE_DESCRIPTION","DEPARTMENT","origin"
"15696","GSBA-524","GSBA","745","3","3","Data Science for Business","C","","N","","","","65","","Mukherjee, Gourab;Bien, Jacob","OFFICE","65","Principles of probability theory and classical statistics applied to business decision problems; survey analysis, estimation and prediction methods, evaluation, and control techniques. Duplicates credit in GSBA 506ab, GSBA 516, GSBA 545.","GSBA","20233"
"15697","GSBA-524","GSBA","745","3","3","Data Science for Business","C","","N","","","","63","","Mukherjee, Gourab;Bien, Jacob","OFFICE","63","Principles of probability theory and classical statistics applied to business decision problems; survey analysis, estimation and prediction methods, evaluation, and control techniques. Duplicates credit in GSBA 506ab, GSBA 516, GSBA 545.","GSBA","20233"
"15698","GSBA-524","GSBA","745","3","3","Data Science for Business","C","","N","","","","64","","Mukherjee, Gourab;Bien, Jacob","OFFICE","64","Principles of probability theory and classical statistics applied to business decision problems; survey analysis, estimation and prediction methods, evaluation, and control techniques. Duplicates credit in GSBA 506ab, GSBA 516, GSBA 545.","GSBA","20233"
"15703","GSBA-525","GSBA","864","1","1","Introduction to Management and Strategy","C","","N","","","","118","","Voigt, Carl, W.","TBA","118","Introduction to the concepts, tools, and first principles of strategy formulation and competitive analysis.","GSBA","20233"
"15707","GSBA-519A","GSBA","813","1.5","1.5","Strategic Formulation for Competitive Advantage","C","","N","18:00:00","21:00:00","H","68","","Voigt, Carl, W.","JKP210","68","Analyses of environments and competition, the basis of competitive strategy, strategy models, and the achievement of sustainable competitive advantage. Duplicates credit in GSBA 540 and GSBA 529.","GSBA","20233"
"15708","GSBA-523","GSBA","778","2","2","Communication for Management","C","N","N","18:00:00","21:00:00","H","68","","Lind, Stephen","JKP210","68","Internal and external communication, research methods; reports for decision making; oral presentations and briefings; strategies to assure communication; field studies. Duplicates credit in GSBA-502, GSBA-542, and the former GSBA-502ab.","GSBA","20233"
"15722","GSBA-528","GSBA","33","3","3","Marketing Management","C","","Y","18:30:00","21:30:00","W","36","","","JKP204","36","Marketing is treated as a managerial decision-making process. Emphasis is given to understanding the concepts, tools, and techniques that comprise a comprehensive marketing strategy. Duplicates credit in GSBA 509, the former GSBA 509ab, and GSBA 546.","GSBA","20233"
"15723","GSBA-528","GSBA","640","3","3","Marketing Management","C","","N","14:00:00","16:20:00","TH","46","","Schorr, Dennis","JKP204","46","Marketing is treated as a managerial decision-making process. Emphasis is given to understanding the concepts, tools, and techniques that comprise a comprehensive marketing strategy. Duplicates credit in GSBA 509, the former GSBA 509ab, and GSBA 546.","GSBA","20233"
"15742","GSBA-532","GSBA","742","2","2","Leading People, Teams and Organizations","C","","N","","","","65","","Tost, Leigh","OFFICE","65","How to make sound decisions, build and leverage social capital, negotiate effectively and influence and motivate others without relying on formal authority. Duplicates credit in GSBA 507, GSBA 522ab, GSBA 533, and GSBA 543.","GSBA","20233"
"15743","GSBA-532","GSBA","742","2","2","Leading People, Teams and Organizations","C","","N","","","","63","","Tost, Leigh","OFFICE","63","How to make sound decisions, build and leverage social capital, negotiate effectively and influence and motivate others without relying on formal authority. Duplicates credit in GSBA 507, GSBA 522ab, GSBA 533, and GSBA 543.","GSBA","20233"
"15744","GSBA-532","GSBA","742","2","2","Leading People, Teams and Organizations","C","","N","","","","64","","Tost, Leigh","OFFICE","64","How to make sound decisions, build and leverage social capital, negotiate effectively and influence and motivate others without relying on formal authority. Duplicates credit in GSBA 507, GSBA 522ab, GSBA 533, and GSBA 543.","GSBA","20233"
"15752","GSBA-534","GSBA","372","3","3","Operations Management","C","","Y","18:30:00","21:20:00","T","28","A","Kabirian, Alireza","ONLINE","28","Formulation, modeling, analysis, and optimization of business decision problems; survey of concepts and techniques necessary to manage the operations function of the firm. Recommended preparation: GSBA 506b or GSBA 524 or GSBA 516 and GSBA 545. (Duplicates credit in GSBA-504ab)","GSBA","20233"
"15753","GSBA-534","GSBA","33","3","3","Operations Management","C","","Y","12:30:00","13:50:00","TH","0","","Kabirian, Alireza","BRI202","0","Formulation, modeling, analysis, and optimization of business decision problems; survey of concepts and techniques necessary to manage the operations function of the firm. Recommended preparation: GSBA 506b or GSBA 524 or GSBA 516 and GSBA 545. (Duplicates credit in GSBA-504ab)","GSBA","20233"
"15754","GSBA-534","GSBA","33","3","3","Operations Management","C","","Y","09:30:00","10:50:00","TH","0","","Kabirian, Alireza","BRI202","0","Formulation, modeling, analysis, and optimization of business decision problems; survey of concepts and techniques necessary to manage the operations function of the firm. Recommended preparation: GSBA 506b or GSBA 524 or GSBA 516 and GSBA 545. (Duplicates credit in GSBA-504ab)","GSBA","20233"
"15757","GSBA-534","GSBA","780","3","3","Operations Management","C","","N","08:00:00","10:20:00","TH","46","","Ochiumi, Hiroshi","JKP204","46","Formulation, modeling, analysis, and optimization of business decision problems; survey of concepts and techniques necessary to manage the operations function of the firm. Recommended preparation: GSBA 506b or GSBA 524 or GSBA 516 and GSBA 545. (Duplicates credit in GSBA-504ab)","GSBA","20233"
"15764","GSBA-537","GSBA","711","9.5","9.5","Managing Inside the Firm","C","","N","18:00:00","20:00:00","TH","56","A","Ansari, Arif;Fields, Kerry;Hannigan, Charlie;Jackson, Cecil, W.","ONLINE","56","Thematic exploration of managerial accounting, employment law, operations management and organizational behavior. Application of analytics and communication to optimize internal operations.","GSBA","20233"
"15769","GSBA-538","GSBA","711","9.5","9.5","Managing Outside the Firm","C","","N","18:00:00","20:00:00","TH","39","A","Mayzlin, Dina;Moyer, Stephen;Philadelphia, Marion, M.;Wasiak, Hank","ONLINE","39","Thematic exploration of operations management, corporate finance, marketing, and microeconomics. Coordinating production processes, marketing strategies, and corporate financial plans in order to maximize growth.","GSBA","20233"
"15788","GSBA-505","GSBA","736","10","10","Fundamentals of Business","C","","N","18:00:00","20:00:00","MW","60","A","Burgos, Miriam, T.;Heitzman, Shane;Murphy, Kevin, J.;Selby, Richard","ONLINE","60","Fundamentals of financial accounting, microeconomics, statistics, analytics and communication.","GSBA","20233"
"15789","GSBA-540","GSBA","743","1.5","1.5","Contemporary Issues in Competitive Strategy","C","","N","","","","65","","Teodoridis Leustean, Florenta","OFFICE","65","Introduces the role industry and competitive analysis serves in an organization. Topics covered include global competition, innovation, the use of standards, competence, and building organizational capabilities to sustain competitive advantage. Duplicates credit in GSBA 529.","GSBA","20233"
"15790","GSBA-540","GSBA","743","1.5","1.5","Contemporary Issues in Competitive Strategy","C","","N","","","","63","","Teodoridis Leustean, Florenta","OFFICE","63","Introduces the role industry and competitive analysis serves in an organization. Topics covered include global competition, innovation, the use of standards, competence, and building organizational capabilities to sustain competitive advantage. Duplicates credit in GSBA 529.","GSBA","20233"
"15791","GSBA-540","GSBA","743","1.5","1.5","Contemporary Issues in Competitive Strategy","C","","N","","","","64","","Teodoridis Leustean, Florenta","OFFICE","64","Introduces the role industry and competitive analysis serves in an organization. Topics covered include global competition, innovation, the use of standards, competence, and building organizational capabilities to sustain competitive advantage. Duplicates credit in GSBA 529.","GSBA","20233"
"15792","GSBA-542","BUS","33","1.5","1.5","Communication for Management","C","","Y","12:30:00","13:50:00","M","7","","Patton, Gregory, Hall","JKP112","7","Internal and external communication, research methods, reports for decision-making, oral presentations and briefing, strategies to assure communication; field studies. Duplicates credit in GSBA 502, GSBA 523, GSBA-523T, and the former GSBA-502ab.","GSBA","20233"
"15793","GSBA-542","BUS","33","1.5","1.5","Communication for Management","C","","Y","14:00:00","15:20:00","M","10","","Patton, Gregory, Hall","JKP212","10","Internal and external communication, research methods, reports for decision-making, oral presentations and briefing, strategies to assure communication; field studies. Duplicates credit in GSBA 502, GSBA 523, GSBA-523T, and the former GSBA-502ab.","GSBA","20233"
"15794","GSBA-541","GSBA","742","0.5","0.5","Foundations of Your Professional Value","C","","N","","","","65","","Snyder, Kirk, Dylan","OFFICE","65","Foundational knowledge to discover, identify and leverage the professional value each person brings to today's job market.","GSBA","20233"
"15795","GSBA-541","GSBA","742","0.5","0.5","Foundations of Your Professional Value","C","","N","","","","63","","Snyder, Kirk, Dylan","OFFICE","63","Foundational knowledge to discover, identify and leverage the professional value each person brings to today's job market.","GSBA","20233"
"15796","GSBA-541","GSBA","742","0.5","0.5","Foundations of Your Professional Value","C","","N","","","","64","","Snyder, Kirk, Dylan","OFFICE","64","Foundational knowledge to discover, identify and leverage the professional value each person brings to today's job market.","GSBA","20233"
"15797","GSBA-542","BUS","33","1.5","1.5","Communication for Management","C","","Y","12:30:00","13:50:00","W","9","","Patton, Gregory, Hall","JKP112","9","Internal and external communication, research methods, reports for decision-making, oral presentations and briefing, strategies to assure communication; field studies. Duplicates credit in GSBA 502, GSBA 523, GSBA-523T, and the former GSBA-502ab.","GSBA","20233"
"15798","GSBA-542","BUS","33","1.5","1.5","Communication for Management","C","","Y","14:00:00","15:20:00","W","3","","Patton, Gregory, Hall","JKP212","3","Internal and external communication, research methods, reports for decision-making, oral presentations and briefing, strategies to assure communication; field studies. Duplicates credit in GSBA 502, GSBA 523, GSBA-523T, and the former GSBA-502ab.","GSBA","20233"
"15799","GSBA-542","BUS","411","1.5","1.5","Communication for Management","C","","Y","11:00:00","12:20:00","TH","0","","Snyder, Kirk, Dylan","BRI5","0","Internal and external communication, research methods, reports for decision-making, oral presentations and briefing, strategies to assure communication; field studies. Duplicates credit in GSBA 502, GSBA 523, GSBA-523T, and the former GSBA-502ab.","GSBA","20233"
"15800","GSBA-542","BUS","411","1.5","1.5","Communication for Management","C","","Y","15:30:00","16:50:00","TH","0","","Snyder, Kirk, Dylan","BRI5","0","Internal and external communication, research methods, reports for decision-making, oral presentations and briefing, strategies to assure communication; field studies. Duplicates credit in GSBA 502, GSBA 523, GSBA-523T, and the former GSBA-502ab.","GSBA","20233"
"15801","GSBA-542","BUS","175","1.5","1.5","Communication for Management","C","","Y","17:00:00","18:20:00","TH","29","A","Snyder, Kirk, Dylan","ONLINE","29","Internal and external communication, research methods, reports for decision-making, oral presentations and briefing, strategies to assure communication; field studies. Duplicates credit in GSBA 502, GSBA 523, GSBA-523T, and the former GSBA-502ab.","GSBA","20233"
"15803","GSBA-523","GSBA","582","2","2","Communication for Management","C","N","N","13:00:00","16:00:00","S","50","","Ogilvie, Andrew, J","JKP210","50","Internal and external communication, research methods; reports for decision making; oral presentations and briefings; strategies to assure communication; field studies. Duplicates credit in GSBA-502, GSBA-542, and the former GSBA-502ab.","GSBA","20233"
"15805","GSBA-542","BUS","744","1.5","1.5","Communication for Management","C","","N","","","","65","","Cardon, Peter","OFFICE","65","Internal and external communication, research methods, reports for decision-making, oral presentations and briefing, strategies to assure communication; field studies. Duplicates credit in GSBA 502, GSBA 523, GSBA-523T, and the former GSBA-502ab.","GSBA","20233"
"15806","GSBA-542","BUS","744","1.5","1.5","Communication for Management","C","","N","","","","63","","Cardon, Peter","OFFICE","63","Internal and external communication, research methods, reports for decision-making, oral presentations and briefing, strategies to assure communication; field studies. Duplicates credit in GSBA 502, GSBA 523, GSBA-523T, and the former GSBA-502ab.","GSBA","20233"
"15807","GSBA-542","BUS","744","1.5","1.5","Communication for Management","C","","N","","","","64","","Cardon, Peter","OFFICE","64","Internal and external communication, research methods, reports for decision-making, oral presentations and briefing, strategies to assure communication; field studies. Duplicates credit in GSBA 502, GSBA 523, GSBA-523T, and the former GSBA-502ab.","GSBA","20233"
"15809","GSBA-542","BUS","33","1.5","1.5","Communication for Management","C","","Y","09:30:00","10:50:00","T","0","","Colman, Maria","BRI5","0","Internal and external communication, research methods, reports for decision-making, oral presentations and briefing, strategies to assure communication; field studies. Duplicates credit in GSBA 502, GSBA 523, GSBA-523T, and the former GSBA-502ab.","GSBA","20233"
"15810","GSBA-542","BUS","33","1.5","1.5","Communication for Management","C","","Y","14:00:00","15:20:00","T","0","","Colman, Maria","BRI5","0","Internal and external communication, research methods, reports for decision-making, oral presentations and briefing, strategies to assure communication; field studies. Duplicates credit in GSBA 502, GSBA 523, GSBA-523T, and the former GSBA-502ab.","GSBA","20233"
"15811","GSBA-542","BUS","33","1.5","1.5","Communication for Management","C","","Y","08:00:00","09:20:00","T","0","","Colman, Maria","BRI5","0","Internal and external communication, research methods, reports for decision-making, oral presentations and briefing, strategies to assure communication; field studies. Duplicates credit in GSBA 502, GSBA 523, GSBA-523T, and the former GSBA-502ab.","GSBA","20233"
"15815","GSBA-544","GSBA","415","1.5","1.5","The Firm in the Global Economy","C","","Y","18:30:00","21:30:00","W","40","","Nazarian, Fatemeh, Ibrahimi","TBA","40","The economic environment of business and the forces influencing the firm. Duplicates credit in GSBA 549.","GSBA","20233"
"15817","GSBA-544","GSBA","415","1.5","1.5","The Firm in the Global Economy","C","","Y","18:30:00","21:30:00","H","33","","Nazarian, Fatemeh, Ibrahimi","TBA","33","The economic environment of business and the forces influencing the firm. Duplicates credit in GSBA 549.","GSBA","20233"
"15818","GSBA-544","GSBA","415","1.5","1.5","The Firm in the Global Economy","C","","Y","09:00:00","11:50:00","S","44","","Nazarian, Fatemeh, Ibrahimi","TBA","44","The economic environment of business and the forces influencing the firm. Duplicates credit in GSBA 549.","GSBA","20233"
"15832","GSBA-548","GSBA","745","3","3","Corporate Finance","C","","N","","","","64","","Piacentino, Giorgia;Abrams, Scott","OFFICE","64","Modern theory of corporate investment and financing decisions. (Duplicates credit in GSBA 521a and GSBA 521b.)","GSBA","20233"
"15833","GSBA-548","GSBA","745","3","3","Corporate Finance","C","","N","","","","63","","Piacentino, Giorgia;Abrams, Scott","OFFICE","63","Modern theory of corporate investment and financing decisions. (Duplicates credit in GSBA 521a and GSBA 521b.)","GSBA","20233"
"15834","GSBA-548","GSBA","745","3","3","Corporate Finance","C","","N","","","","64","","Piacentino, Giorgia;Abrams, Scott","OFFICE","64","Modern theory of corporate investment and financing decisions. (Duplicates credit in GSBA 521a and GSBA 521b.)","GSBA","20233"
"15836","GSBA-548","GSBA","780","3","3","Corporate Finance","C","","N","14:00:00","16:20:00","MW","46","","","JKP204","46","Modern theory of corporate investment and financing decisions. (Duplicates credit in GSBA 521a and GSBA 521b.)","GSBA","20233"
"15842","GSBA-549","GSBA","780","3","3","The Firm in the National and International Economy","C","","N","14:00:00","16:20:00","TH","44","","Bristow, Duke","JKP204","44","The economic environment of business and international forces influencing business.  Duplicates credit in GSBA 526 and GSBA 544.","GSBA","20233"
"15843","GSBA-548","GSBA","33","3","3","Corporate Finance","C","","Y","11:00:00","12:20:00","TH","0","","Schurman, Steve","JKP110","0","Modern theory of corporate investment and financing decisions. (Duplicates credit in GSBA 521a and GSBA 521b.)","GSBA","20233"
"15844","GSBA-548","GSBA","33","3","3","Corporate Finance","C","","Y","12:30:00","13:50:00","TH","0","","Schurman, Steve","JKP110","0","Modern theory of corporate investment and financing decisions. (Duplicates credit in GSBA 521a and GSBA 521b.)","GSBA","20233"
"15906","GSBA-566","GSBA","406","11","11","Evaluating Business Performance","C","","N","","","","52","","Fields, Kevin, Clark;Nix, Emily;Bogle, James;Gabrys, Robertas;Abrams, Scott;DeFond, Mark, Leroy;Kovacevich, Rex, Alan;Plotts, Julia, Gardner","JKP102","52","Thematic introduction to finance, statistical and decision analysis, marketing, financial accounting and reporting, competitive market analysis, external communication, and financial and organization measures of effectiveness.","GSBA","20233"
"15993","GSBA-510","GSBA","33","3","3","Accounting Concepts and Financial Reporting","C","","Y","12:30:00","13:50:00","MW","1","","Aaron, Tony","JKP110","1","Information systems for public reporting and for management decision-making; theory of asset and income measurement; interpretation and uses of accounting data and financial statements; analysis of cases.","GSBA","20233"
"15994","GSBA-548","GSBA","33","3","3","Corporate Finance","C","","Y","12:30:00","13:50:00","TH","31","","Bristow, Duke","HOHEDI","31","Modern theory of corporate investment and financing decisions. (Duplicates credit in GSBA 521a and GSBA 521b.)","GSBA","20233"
"15995","GSBA-548","GSBA","372","3","3","Corporate Finance","C","","Y","12:30:00","13:50:00","TH","2","","Bristow, Duke","ONLINE","2","Modern theory of corporate investment and financing decisions. (Duplicates credit in GSBA 521a and GSBA 521b.)","GSBA","20233"
"16006","GSBA-519A","GSBA","585","1.5","1.5","Strategic Formulation for Competitive Advantage","C","","N","13:00:00","16:00:00","S","50","","Bhambri, Arvind","JKP210","50","Analyses of environments and competition, the basis of competitive strategy, strategy models, and the achievement of sustainable competitive advantage. Duplicates credit in GSBA 540 and GSBA 529.","GSBA","20233"
"16016","GSBA-590","GSBA","33","6","6","Directed Research","C","","N","","","","4","","","OFFICE","4","Research leading to the master's degree. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.","GSBA","20233"
"16060","GSBA-583","GSBA","641","2","2","The Global Context of Business (IELP)","C","","N","08:00:00","10:20:00","MWF","48","","","JKP204","48","The economic and political realities of cross-border commerce in the 21st century. IELP. Requires international travel.","GSBA","20233"
"16089","GSBA-597","GSBA","33","1","3","Consulting Project in Business","C","","Y","","","","0","","","OFFICE","0","Individual or team project solving real business problems for an existing business entity, domestic and/or international. Proposal, field research, analyses and oral and written presentations. Open only to master and doctoral students.","GSBA","20233"
"16098","GSBA-595","GSBA","33","0.5","2","Internship in Business","C","","Y","","","","1","","Voigt, Carl, W.","OFFICE","1","Supervised on-the-job business experience in the student's area of interest. (Curricular Practical Training) Graduate business students only. Graded CR/NC.","GSBA","20233"
"16099","GSBA-595","GSBA","411","0.5","1","Internship in Business","C","","Y","","","","0","","","OFFICE","0","Supervised on-the-job business experience in the student's area of interest. (Curricular Practical Training) Graduate business students only. Graded CR/NC.","GSBA","20233"
"16100","GSBA-595","GSBA","33","1","1","Internship in Business","C","","Y","","","","0","","","OFFICE","0","Supervised on-the-job business experience in the student's area of interest. (Curricular Practical Training) Graduate business students only. Graded CR/NC.","GSBA","20233"
"16101","GSBA-595","GSBA","33","0.5","2","Internship in Business","C","","Y","","","","0","","","OFFICE","0","Supervised on-the-job business experience in the student's area of interest. (Curricular Practical Training) Graduate business students only. Graded CR/NC.","GSBA","20233"
"16102","GSBA-595","GSBA","33","0.5","1","Internship in Business","C","","Y","","","","0","","Abrams, Scott","OFFICE","0","Supervised on-the-job business experience in the student's area of interest. (Curricular Practical Training) Graduate business students only. Graded CR/NC.","GSBA","20233"
"16103","GSBA-595","GSBA","415","0.5","1","Internship in Business","C","","Y","","","","0","","","OFFICE","0","Supervised on-the-job business experience in the student's area of interest. (Curricular Practical Training) Graduate business students only. Graded CR/NC.","GSBA","20233"
"16104","GSBA-602","BUSD","33","3","3","Selected Issues in Economic Theory I","C","","Y","12:00:00","13:50:00","MW","2","","Marino, Anthony, Michael","HOH114","2","Methodology and research perspectives of economics; contribution of the economics paradigm to accounting, management, finance, marketing, and decision sciences. Recommended preparation: Admission to doctoral program in business administration or departmental approval.","GSBA","20233"
"16107","GSBA-604","GSBA","33","3","3","Regression and Generalized Linear Models for Business Applications","C","","Y","14:00:00","16:50:00","M","0","","Lennox, Clive;Mukherjee, Gourab","ACC312","0","Theory and application of linear regression models; role of substantive theory in statistical model building; model specification, estimation, diagnostic checking; the general linear hypothesis.","GSBA","20233"
"16109","GSBA-603","GSBA","33","3","3","Causal Inference Research Methods","C","","Y","13:00:00","15:50:00","T","0","","","ACC312","0","Contemporary approaches to causal inference in observational data for applied research in the social sciences.","GSBA","20233"
"16111","GSBA-625","GSBA","33","3","3","Experimental Design and Analysis for Behavioral Science","C","","Y","13:00:00","15:50:00","M","0","","","HOH706","0","Introduction to design, implementation and analyses of experiments. Designing experimental procedures (manipulations, measurements). Analyzing ANOVAs with manipulated and measured factors, mediation, reliability and discrimination analyses.","GSBA","20233"
"16125","GSBA-790","GSBA","33","1","12","Research","C","","Y","","","","0","","","OFFICE","0","Research leading to the doctorate. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.","GSBA","20233"
"16126","GSBA-790","GSBA","33","1","12","Research","C","","Y","","","","0","","","OFFICE","0","Research leading to the doctorate. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.","GSBA","20233"
"16130","GSBA-794A","GSBA","33","2","2","Doctoral Dissertation","C","","Y","","","","0","","","OFFICE","0","Credit on acceptance of Dissertation.","GSBA","20233"
"16131","GSBA-794B","GSBA","33","2","2","Doctoral Dissertation","C","","Y","","","","0","","","OFFICE","0","Credit on acceptance of Dissertation.","GSBA","20233"
"16132","GSBA-794C","GSBA","33","2","2","Doctoral Dissertation","C","","Y","","","","1","","","OFFICE","1","Credit on acceptance of Dissertation.","GSBA","20233"
"16133","GSBA-794D","GSBA","33","2","2","Doctoral Dissertation","C","","Y","","","","1","","","OFFICE","1","Credit on acceptance of Dissertation.","GSBA","20233"
"16134","GSBA-794Z","GSBA","33","0","0","Doctoral Dissertation","C","","Y","","","","0","","","OFFICE","0","Credit on acceptance of Dissertation.","GSBA","20233"
"16212","DSO-401","BUAD","1","2","2","Data Analysis with Spreadsheets","C","","Y","12:00:00","13:50:00","H","35","","Pereira, Francis","JFFLL103","35","Applied understanding of how spreadsheets are used to analyze business information. Create real world software applications for use in accounting, finance, marketing and operations.","DSO","20233"
"16215","DSO-431","BUAD","1","4","4","Digital Innovation as Competitive Advantage","C","","Y","12:00:00","13:50:00","MW","36","","Lindholm, Inge, Cristie","ACC205","36","Implementing transformative digital technologies. Strategies to complete with ERP, blockchain, cloud, cryptocurrency, fintech, insurtech, API economy, digital platforms/ecosystems, open data, AI and ML.","DSO","20233"
"16219","DSO-424","BUAD","1","4","4","Business Forecasting","C","","Y","10:00:00","11:50:00","MW","48","","Gabrys, Robertas","JFFLL103","48","A variety of forecasting techniques used by a variety of businesses. Emphasis on learning to apply these techniques to real data.","DSO","20233"
"16221","DSO-528","GSBA","33","3","3","Blended Data Business Analytics for Efficient Decisions","C","","Y","14:00:00","15:20:00","MW","42","","Ansari, Arif","BRI5","42","Build Analytical Models for Classification, Clustering and Association Problems. Leverage third party ""Big Data"" for enriching and monetizing data. Develop data mining and business analysis.","DSO","20233"
"16222","DSO-551","GSBA","33","3","3","Digital Transformation in the Global Enterprise","C","","Y","18:30:00","21:30:00","M","15","","Reppe, Rik","JFFLL103","15","Leveraging large enterprise system applications for strategic value; managing organizational transformation of global enterprises through digital business platforms; coping with disruptive technologies.","DSO","20233"
"16223","DSO-551","GSBA","33","3","3","Digital Transformation in the Global Enterprise","C","","Y","18:30:00","21:30:00","M","17","","Reppe, Rik","JFFLL103","17","Leveraging large enterprise system applications for strategic value; managing organizational transformation of global enterprises through digital business platforms; coping with disruptive technologies.","DSO","20233"
"16225","DSO-699","GSBA","33","3","3","Special Topics","C","","Y","14:00:00","17:00:00","F","8","","Javanmard, Adel","ACC312","8","Exploration of emerging topics, literature and research techniques in contemporary data sciences, operations management, supply chain management, and/or decision support systems.","DSO","20233"
"16226","DSO-699","GSBA","33","3","3","Special Topics","C","","Y","11:00:00","12:20:00","MW","2","","Rusmevichientong, Paat","ACC312","2","Exploration of emerging topics, literature and research techniques in contemporary data sciences, operations management, supply chain management, and/or decision support systems.","DSO","20233"
"16227","DSO-528","GSBA","33","3","3","Blended Data Business Analytics for Efficient Decisions","C","","Y","17:00:00","18:20:00","MW","14","","Ansari, Arif","JKP202","14","Build Analytical Models for Classification, Clustering and Association Problems. Leverage third party ""Big Data"" for enriching and monetizing data. Develop data mining and business analysis.","DSO","20233"
"16228","DSO-528","GSBA","33","3","3","Blended Data Business Analytics for Efficient Decisions","C","","Y","17:00:00","18:20:00","MW","38","","Ansari, Arif","JKP202","38","Build Analytical Models for Classification, Clustering and Association Problems. Leverage third party ""Big Data"" for enriching and monetizing data. Develop data mining and business analysis.","DSO","20233"
"16229","DSO-670","GSBA","33","3","3","Current Research in Operations Management","C","","Y","11:00:00","13:50:00","H","1","","Gavirneni, Nagesh","ACC312","1","Critique of the current research-based literature in operations management to include scheduling, forecasting, MRP, technology planning, inventory management, and facilities location and layout. Duplicates credit in former IOM 670.","DSO","20233"
"16230","DSO-435","BUAD","1","4","4","Enterprise Data Architecture","C","","Y","14:00:00","15:50:00","TH","45","","Shook, Douglas","JFFLL103","45","Management of enterprise data architecture including data structures, conceptual data modeling, logical data modeling, structured query language (SQL), and physical optimization of high performance data architecture. Duplicates credit in former IOM 435.","DSO","20233"
"16231","DSO-443","BUAD","1","4","4","Business Model Innovations in the Media Industries","C","","Y","10:00:00","11:50:00","TH","19","","Pereira, Francis","ACC303","19","How rapid changes in information-communication technologies blur the distinctions between ""entertainment"" and ""productivity,""  giving rise to new business models, services and products that integrate both.","DSO","20233"
"16232","DSO-599","GSBA","33","3","3","Special Topics","C","","Y","18:30:00","21:30:00","W","25","","Ross, Ted","JKP212","25","Selected topics reflecting current trends and recent developments in data sciences, operations management, supply chain management and/or decision support systems.","DSO","20233"
"16233","DSO-599","GSBA","33","3","3","Special Topics","C","","Y","18:30:00","21:30:00","W","9","","Ross, Ted","JKP212","9","Selected topics reflecting current trends and recent developments in data sciences, operations management, supply chain management and/or decision support systems.","DSO","20233"
"16234","DSO-545","GSBA","33","3","3","Statistical Computing and Data Visualization","C","","Y","15:30:00","16:50:00","MW","4","","Martin, Lorena","JKP202","4","Data cleaning and reshaping; good vs. bad graphics; univariate, bivariate, trivariate, hypervariate and time series graphics; interactive graphics; web-related computing.","DSO","20233"
"16235","DSO-545","GSBA","33","3","3","Statistical Computing and Data Visualization","C","","Y","17:00:00","18:20:00","MW","8","","Martin, Lorena","JKP212","8","Data cleaning and reshaping; good vs. bad graphics; univariate, bivariate, trivariate, hypervariate and time series graphics; interactive graphics; web-related computing.","DSO","20233"
"16236","DSO-455","BUAD","1","4","4","Project Management","C","","Y","16:00:00","17:50:00","TH","36","","Takayama, Kathy","ACC205","36","Topics related to project management in a variety of industries such as real estate projects, new product launch, plant location, etc.","DSO","20233"
"16237","DSO-599","GSBA","415","1.5","1.5","Special Topics","C","","Y","18:30:00","21:30:00","M","39","","","JKP210","39","Selected topics reflecting current trends and recent developments in data sciences, operations management, supply chain management and/or decision support systems.","DSO","20233"
"16238","DSO-595","GSBA","415","0.5","2","Internship in Data Sciences or Operations","C","","Y","","","","0","","Vyas, Nick","OFFICE","0","Supervised on-the-job business experience in the student's area of interest (Curricular Practical Training). Recommended preparation: completion of required MBA, MSGSCM, or MSBA courses.","DSO","20233"
"16239","DSO-599","GSBA","415","1.5","1.5","Special Topics","C","","Y","18:30:00","21:30:00","M","13","","","JKP210","13","Selected topics reflecting current trends and recent developments in data sciences, operations management, supply chain management and/or decision support systems.","DSO","20233"
"16240","DSO-522","GSBA","33","3","3","Applied Time Series Analysis for Forecasting","C","","Y","11:00:00","12:20:00","MW","12","","Maslova, Inga","JKP102","12","Survey of forecasting and time series methods. Models for stationary and nonstationary time series; ARIMA model identification, estimation, and forecast development. Seasonal and dynamic models. Web registration open only to graduate business and accounting students. Duplicates credit in former IOM 522. Recommended preparation: (GSBA 506a and GSBA 506b) or GSBA 524 or (GSBA 516 and GSBA 545).","DSO","20233"
"16241","DSO-522","GSBA","33","3","3","Applied Time Series Analysis for Forecasting","C","","Y","11:00:00","12:20:00","MW","37","","Maslova, Inga","JKP102","37","Survey of forecasting and time series methods. Models for stationary and nonstationary time series; ARIMA model identification, estimation, and forecast development. Seasonal and dynamic models. Web registration open only to graduate business and accounting students. Duplicates credit in former IOM 522. Recommended preparation: (GSBA 506a and GSBA 506b) or GSBA 524 or (GSBA 516 and GSBA 545).","DSO","20233"
"16242","DSO-462","BUAD","1","2","2","Managing a Small Business on the Internet","C","","Y","16:00:00","17:50:00","T","34","","Selby, Richard","JFFLL103","34","Foundational knowledge for managing a small business on the internet including strategies, tools, and resources integrated with hands-on skills for developing a small business website. Duplicates credit in former IOM-462.","DSO","20233"
