"SECTION","COURSE_CODE","SCHOOL","SESSION","MIN_UNITS","MAX_UNITS","COURSE_TITLE","MODE","Link","PUBLISH","START_TIME","END_TIME","DAYS","TOTAL_ENR","MODALITY","INSTRUCTOR_NAME","ASSIGNED_ROOM","TOTAL_ENR1","COURSE_DESCRIPTION","DEPARTMENT","origin"
"17254","CHEM-322B","LAS",119,0,0,"Organic Chemistry","L","","Y","13:00","15:50","TWH",0,"","","SGM207",0,"Chemistry of the carbon compounds of the aliphatic and aromatic series; laboratory preparation of typical compounds of both series.","CHEM","20242"
"17255","CHEM-322B","LAS",119,0,0,"Organic Chemistry","L","","Y","13:00","15:50","TWH",0,"","","SGM207",0,"Chemistry of the carbon compounds of the aliphatic and aromatic series; laboratory preparation of typical compounds of both series.","CHEM","20242"
"17256","CHEM-322B","LAS",119,0,0,"Organic Chemistry","L","","N","13:00","15:50","TWH",0,"","","SGM207",0,"Chemistry of the carbon compounds of the aliphatic and aromatic series; laboratory preparation of typical compounds of both series.","CHEM","20242"
"17257","CHEM-322B","LAS",119,0,0,"Organic Chemistry","L","","N","13:00","15:50","TWH",0,"","","SGM207",0,"Chemistry of the carbon compounds of the aliphatic and aromatic series; laboratory preparation of typical compounds of both series.","CHEM","20242"
"17258","CHEM-322B","LAS",119,0,0,"Organic Chemistry","L","","N","13:00","15:50","TWH",0,"","","SGM207",0,"Chemistry of the carbon compounds of the aliphatic and aromatic series; laboratory preparation of typical compounds of both series.","CHEM","20242"
"17260","CHEM-490","LAS",59,1,8,"Directed Research","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Individual research and readings. Not available for graduate credit.","CHEM","20242"
"17272","CHEM-594A","LASN",59,2,2,"Master's Thesis","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Credit on acceptance of Thesis. Graded CR/NC.","CHEM","20242"
"17274","CHEM-594B","LASN",59,2,2,"Master's Thesis","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Credit on acceptance of Thesis. Graded CR/NC.","CHEM","20242"
"17276","CHEM-594Z","LASN",59,0,0,"Master's Thesis","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Credit on acceptance of Thesis. Graded CR/NC.","CHEM","20242"
"17278","CHEM-596","LAS",59,1,1,"Internship for Curricular Practical Training","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Part-time or full-time, practical work experience in the student's field of study. The internship must be located at an off-campus facility. Students are individually supervised by faculty. May not be taken until the student has completed at least one semester of enrollment in the graduate program.","CHEM","20242"
"17280","CHEM-790","LASN",59,1,12,"Research","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Research leading to the doctorate. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.","CHEM","20242"
"17282","CHEM-794A","LASN",59,2,2,"Doctoral Dissertation","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Credit on acceptance of Dissertation. Graded IP/CR/NC.","CHEM","20242"
"17284","CHEM-794B","LASN",59,2,2,"Doctoral Dissertation","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Credit on acceptance of Dissertation. Graded CR/NC.","CHEM","20242"
"17286","CHEM-794C","LASN",59,2,2,"Doctoral Dissertation","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Credit on acceptance of Dissertation. Graded CR/NC.","CHEM","20242"
"17288","CHEM-794D","LASN",59,2,2,"Doctoral Dissertation","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Credit on acceptance of Dissertation. Graded CR/NC.","CHEM","20242"
"17290","CHEM-794Z","LASN",59,0,0,"Doctoral Dissertation","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Credit on acceptance of Dissertation. Graded CR/NC.","CHEM","20242"
"17807","CNTV-332","CNTV",287,2,2,"The Art of Motion Picture Editing","C","","Y","13:00","15:30","TH",0,"","Glick, Avi","SCA203",0,"Analyzing and deconstructing all the elements of the art of creatively manipulating visual images through editing.","CNTV","20242"
"17812","CNTV-392","CNTV",287,4,4,"Filmmaking Intensive","C","","Y","9:00","11:50","MWF",0,"","Mccall, David;Blake, Bonnie, S.","SCA316",0,"The basic technical and aesthetic concepts underlying motion picture production and an exploration of visual language.","CNTV","20242"
"17813","CNTV-392","CNTV",287,4,4,"Filmmaking Intensive","C","","Y","9:00","11:50","MWF",0,"","Haffter, Petra;Okeeffe, James","SCA310",0,"The basic technical and aesthetic concepts underlying motion picture production and an exploration of visual language.","CNTV","20242"
"17814","CNTV-392","CNTV",287,4,4,"Filmmaking Intensive","C","","Y","9:00","11:50","MWF",0,"","","TBA",0,"The basic technical and aesthetic concepts underlying motion picture production and an exploration of visual language.","CNTV","20242"
"17816","CNTV-413","CNTV",287,4,4,"Digital Editing","C","","Y","9:00","11:50","MWF",0,"","Villa Barriga, Rommel","SCAB134",0,"Introduction to non-linear editing techniques, hardware, digitizing, logging, and special effects, using the AVID Media Composer editing system.","CNTV","20242"
"17818","CNTV-325","CNTV",287,3,3,"Digital Cinematography","C","","Y","9:00","12:50","TH",0,"","Schwartz, Philip, D.","SCESTG2",0,"The craft of cinematography for digital media; includes lectures, on-set video production exercises, and scene studies.","CNTV","20242"
"17820","CNTV-410","CNTV",287,4,4,"Non-Fiction Filmmaking","C","","Y","9:00","12:50","TH",0,"","Blush, Doug","SCA203",0,"Conceiving, researching, writing, producing, directing, and editing an original non-fiction work and exploring practical training in techniques of non-fiction film.","CNTV","20242"
"17823","CNTV-405","CNTV",287,4,4,"Studio Producing and Directing","C","","Y","9:00","11:50","MTWH",0,"","Maquiling, David","SCA209",0,"Understanding the craft and art of directing in the studio system, and developing a working methodology for creative producing.","CNTV","20242"
"17829","CNTV-419","CNTV",287,4,4,"Inside the Business of Film and Television","C","","Y","17:50","22:00","TH",0,"","Sherman, Kim","SCA110",0,"An overview of the contemporary studio system, independent films, and television, including script analysis, pitching, optioning properties, the marketplace, representation, career management, and networking.","CNTV","20242"
"17831","CNTV-478","CNTV",287,4,4,"Horror Film Analysis and Production","C","","Y","9:00","13:20","TH",0,"","McKendry, Rebekah, W","SCA310",0,"The fundamentals of horror filmmaking, analysis of horror as a genre and professional opportunities in the entertainment industry.","CNTV","20242"
"17990","CTAN-330","CNTV",287,2,2,"Animation Fundamentals","C","","Y","19:30","22:00","TH",0,"","","SCB205",0,"An introduction to the fundamentals of animation, covering such topics as timing, anticipation, reaction, overlapping action, and metamorphosis.","CTAN","20242"
"17996","CTAN-462","CNTV",287,2,2,"Visual Effects","CL","","Y","19:00","21:30","MW",0,"","Bastian, Maurice, J.","SCB102",0,"Survey of contemporary concepts and approaches to production in the current state of film and video effects work.  Digital and traditional methodologies will be covered, with a concentration on digital exercises illustrating modern techniques.","CTAN","20242"
"18003","CTCS-511","CNTV",44,4,4,"Seminar: Non-Fiction Film/Video","C","","Y","9:00 13:00","11:50 15:50","TH TH",0,"","Renov, Michael","SCA216 SCA110",0,"Aesthetic, rhetorical, and ideological issues in non-fiction film and video.","CTCS","20242"
"18005","CTCS-564","CNTV",44,4,4,"Seminar in Film and Television Genres","C","","Y","11:00","14:50","MW",0,"","Imre, Aniko","SCA214",0,"Advanced study of a selected genre of film and/or television  its relationship to history, society, and culture, as well as to genre theory.","CTCS","20242"
"18006","CTCS-518","CNTV",37,4,4,"Seminar: Avant-garde Film/Video","C","","Y","10:00","13:50","MW",0,"","Lippit, Akira Mizuta","SCA316",0,"Aesthetic, historical and ideological issues in avant-garde film and video.","CTCS","20242"
"18007","CTCS-790","CNTV",37,1,12,"Research","C","","Y","TBA","TBA","",0,"","","SCA214",0,"Research leading to the doctorate. Maximum units which may be applied to the degree to be determined by the department.","CTCS","20242"
"18008","CTCS-790","CNTV",44,1,12,"Research","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Research leading to the doctorate. Maximum units which may be applied to the degree to be determined by the department.","CTCS","20242"
"18013","CTCS-469","CNTV",50,4,4,"Film and/or Television Style Analysis","C","","Y","10:00","13:50","MW",0,"","Marzola, Luci","SCA112",0,"Intensive study of the style of an auteur, studio, film or television making mode in terms of thematic and formal properties and their influences upon the art of film.","CTCS","20242"
"18014","CTCS-469","CNTV",51,4,4,"Film and/or Television Style Analysis","C","","Y","13:00","17:50","TH",0,"","Boyd, Todd, E.","SCA108",0,"Intensive study of the style of an auteur, studio, film or television making mode in terms of thematic and formal properties and their influences upon the art of film.","CTCS","20242"
"18355","CTIN-202","CNTV",287,2,2,"Foundations of Game Development","CL","","Y","17:00","19:20","TH",0,"","Zobrist, Ed","SCB102",0,"Foundational concepts for game designers, including playcentric design and flexible skills and knowledge for collaboratively creating and discussing playable systems.","CTIN","20242"
"18452","CTPR-428","CNTV",287,4,4,"Summer Production Workshop","C","","Y","9:00","12:50","TH",0,"","","TBA",0,"To investigate disciplines of Cinema-TV with emphasis on one of the following areas: writing, directing, editing, camera, sound, producing, interactive, computer animation or digital.","CTPR","20242"
"18471","CTPR-240","CNTV",287,4,4,"Practicum in Production","C","","Y","12:00","15:50","MWF",0,"","Mccall, David;Blake, Bonnie, S.","SCA316",0,"Basic production techniques; introduction to the cinematic elements, production techniques, and equipment; film and/or videotape production. Not available for major credit to CNTV majors.","CTPR","20242"
"18473","CTPR-240","CNTV",287,4,4,"Practicum in Production","C","","Y","12:00","15:50","MWF",0,"","Haffter, Petra;Okeeffe, James","SCA310",0,"Basic production techniques; introduction to the cinematic elements, production techniques, and equipment; film and/or videotape production. Not available for major credit to CNTV majors.","CTPR","20242"
"18475","CTPR-240","CNTV",287,4,4,"Practicum in Production","C","","Y","12:00","15:50","MWF",0,"","","TBA",0,"Basic production techniques; introduction to the cinematic elements, production techniques, and equipment; film and/or videotape production. Not available for major credit to CNTV majors.","CTPR","20242"
"18487","CTPR-460","CNTV",287,4,4,"Film Business Procedures and Distribution","C","","Y","12:00","15:50","MTWH",0,"","Maquiling, David","SCA209",0,"Financing, budgeting, management as applied to films; problems of distribution, including merchandising, cataloging, evaluation, and film library management.","CTPR","20242"
"18504","CTPR-428","CNTV",287,4,4,"Summer Production Workshop","C","","Y","9:00","12:50","TH",0,"","","TBA",0,"To investigate disciplines of Cinema-TV with emphasis on one of the following areas: writing, directing, editing, camera, sound, producing, interactive, computer animation or digital.","CTPR","20242"
"18610","CTPR-540","CNTV",37,2,2,"Intermediate Sound","C","","Y","19:00","22:00","MH",0,"","","SCAB130",0,"Practical and aesthetic considerations relating to recording, editing and sound design.","CTPR","20242"
"18615","CTPR-573","CNTV",37,2,2,"Developing and Producing the Advanced Project","C","","Y","10:00 14:00","12:50 16:50","TH TH",0,"","","SCA362 SCA356",0,"An advanced preproduction workshop in which students complete the development and production planning of an advanced project to be executed in CTPR 581 or CTPR 582.","CTPR","20242"
"18620","CTPR-581A","CNTV",921,4,4,"Individual Production Workshop","C","","Y","TBA","TBA","",0,"","","",0,"Individual experimental projects involving the creative use of visuals (live action or animated) and sound. Qualifying courses: CTPR 532 (for directors); CTPR 558 (for producers). Graded IP/Letter.","CTPR","20242"
"18621","CTPR-581A","CNTV",921,4,4,"Individual Production Workshop","C","","Y","TBA","TBA","",0,"","","",0,"Individual experimental projects involving the creative use of visuals (live action or animated) and sound. Qualifying courses: CTPR 532 (for directors); CTPR 558 (for producers). Graded IP/Letter.","CTPR","20242"
"18628","CTPR-581B","CNTV",921,2,2,"Individual Production Workshop","C","","Y","TBA","TBA","",0,"","","",0,"Individual experimental projects involving the creative use of visuals (live action or animated) and sound. Graded IP/Letter.","CTPR","20242"
"18629","CTPR-581B","CNTV",921,2,2,"Individual Production Workshop","C","","Y","TBA","TBA","",0,"","","",0,"Individual experimental projects involving the creative use of visuals (live action or animated) and sound. Graded IP/Letter.","CTPR","20242"
"18631","CTPR-582B","CNTV",921,2,2,"Advanced Production Seminar","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Advanced individual film or video projects under the guidance of a faculty mentor, without benefit of university equipment or resources. Graded IP/Letter.","CTPR","20242"
"18636","CTPR-581C","CNTV",921,2,2,"Individual Production Workshop","C","","Y","TBA","TBA","",0,"","","",0,"Individual experimental projects involving the creative use of visuals (live action or animated) and sound. Graded IP/Letter.","CTPR","20242"
"18637","CTPR-581C","CNTV",921,2,2,"Individual Production Workshop","C","","Y","TBA","TBA","",0,"","","",0,"Individual experimental projects involving the creative use of visuals (live action or animated) and sound. Graded IP/Letter.","CTPR","20242"
"18638","CTPR-581C","CNTV",921,2,2,"Individual Production Workshop","C","","Y","TBA","TBA","",0,"","","",0,"Individual experimental projects involving the creative use of visuals (live action or animated) and sound. Graded IP/Letter.","CTPR","20242"
"18645","CTPR-581Z","CNTV",921,0,0,"Individual Production Workshop","C","","Y","TBA","TBA","",0,"","","",0,"Individual experimental projects involving the creative use of visuals (live action or animated) and sound. Graded IP/Letter.","CTPR","20242"
"18660","CTPR-582A","CNTV",921,2,2,"Advanced Production Seminar","C","","Y","TBA","TBA","",0,"","","",0,"Advanced individual film or video projects under the guidance of a faculty mentor, without benefit of university equipment or resources. Qualifying courses: CTPR 532 (for directors); CTPR 558 (for producers). Graded IP/Letter.","CTPR","20242"
"18665","CTPR-582A","CNTV",921,2,2,"Advanced Production Seminar","C","","Y","TBA","TBA","",0,"","","",0,"Advanced individual film or video projects under the guidance of a faculty mentor, without benefit of university equipment or resources. Qualifying courses: CTPR 532 (for directors); CTPR 558 (for producers). Graded IP/Letter.","CTPR","20242"
"18668","CTPR-582A","CNTV",921,2,2,"Advanced Production Seminar","C","","Y","TBA","TBA","",0,"","","",0,"Advanced individual film or video projects under the guidance of a faculty mentor, without benefit of university equipment or resources. Qualifying courses: CTPR 532 (for directors); CTPR 558 (for producers). Graded IP/Letter.","CTPR","20242"
"18671","CTPR-582B","CNTV",921,2,2,"Advanced Production Seminar","C","","Y","TBA","TBA","",0,"","","",0,"Advanced individual film or video projects under the guidance of a faculty mentor, without benefit of university equipment or resources. Graded IP/Letter.","CTPR","20242"
"18673","CTPR-582B","CNTV",921,2,2,"Advanced Production Seminar","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Advanced individual film or video projects under the guidance of a faculty mentor, without benefit of university equipment or resources. Graded IP/Letter.","CTPR","20242"
"18674","CTPR-582B","CNTV",921,2,2,"Advanced Production Seminar","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Advanced individual film or video projects under the guidance of a faculty mentor, without benefit of university equipment or resources. Graded IP/Letter.","CTPR","20242"
"18681","CTPR-582Z","CNTV",921,0,0,"Advanced Production Seminar","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Advanced individual film or video projects under the guidance of a faculty mentor, without benefit of university equipment or resources.  Open to Production students only.","CTPR","20242"
"18682","CTPR-582Z","CNTV",921,0,0,"Advanced Production Seminar","C","","Y","TBA","TBA","",0,"","","",0,"Advanced individual film or video projects under the guidance of a faculty mentor, without benefit of university equipment or resources.  Open to Production students only.","CTPR","20242"
"18691","CTPR-585A","CNTV",921,2,2,"Advanced Producing Project","C","","Y","TBA","TBA","",0,"","","",0,"Supervised, individual study leading to the creation of a producer's package. The package will include script, schedule, budget, finance and marketing plan. Graded IP/Letter.","CTPR","20242"
"18692","CTPR-585A","CNTV",921,2,2,"Advanced Producing Project","C","","Y","TBA","TBA","",0,"","","",0,"Supervised, individual study leading to the creation of a producer's package. The package will include script, schedule, budget, finance and marketing plan. Graded IP/Letter.","CTPR","20242"
"18693","CTPR-585B","CNTV",921,2,2,"Advanced Producing Project","C","","Y","TBA","TBA","",0,"","","",0,"Supervised, individual study leading to the creation of a producer's package. The package will include script, schedule, budget, finance and marketing plan. Graded IP/Letter.","CTPR","20242"
"18695","CTPR-585Z","CNTV",921,0,0,"Advanced Producing Project","C","","Y","TBA","TBA","",0,"","","",0,"Supervised, individual study leading to the creation of a producer's package. The package will include script, schedule, budget, finance and marketing plan. Graded IP/Letter.","CTPR","20242"
"18696","CTPR-585Z","CNTV",921,0,0,"Advanced Producing Project","C","","Y","TBA","TBA","",0,"","","",0,"Supervised, individual study leading to the creation of a producer's package. The package will include script, schedule, budget, finance and marketing plan. Graded IP/Letter.","CTPR","20242"
"18721","CTPR-581A","CNTV",44,4,4,"Individual Production Workshop","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Individual experimental projects involving the creative use of visuals (live action or animated) and sound. Qualifying courses: CTPR 532 (for directors); CTPR 558 (for producers). Graded IP/Letter.","CTPR","20242"
"18725","CTPR-581B","CNTV",44,2,2,"Individual Production Workshop","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Individual experimental projects involving the creative use of visuals (live action or animated) and sound. Graded IP/Letter.","CTPR","20242"
"18727","CTPR-581Z","CNTV",44,0,0,"Individual Production Workshop","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Individual experimental projects involving the creative use of visuals (live action or animated) and sound. Graded IP/Letter.","CTPR","20242"
"18729","CTPR-581Z","CNTV",44,0,0,"Individual Production Workshop","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Individual experimental projects involving the creative use of visuals (live action or animated) and sound. Graded IP/Letter.","CTPR","20242"
"18731","CTPR-581Z","CNTV",44,0,0,"Individual Production Workshop","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Individual experimental projects involving the creative use of visuals (live action or animated) and sound. Graded IP/Letter.","CTPR","20242"
"18735","CTPR-582Z","CNTV",44,0,0,"Advanced Production Seminar","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Advanced individual film or video projects under the guidance of a faculty mentor, without benefit of university equipment or resources.  Open to Production students only.","CTPR","20242"
"18794","CTPR-585B","CNTV",921,2,2,"Advanced Producing Project","C","","Y","TBA","TBA","",0,"","","",0,"Supervised, individual study leading to the creation of a producer's package. The package will include script, schedule, budget, finance and marketing plan. Graded IP/Letter.","CTPR","20242"
"19154","CTWR-401","CNTV",287,4,4,"Writing the First Draft Feature Screenplay","C","","Y","13:00","15:50","MWF",0,"","Neufeld, Beverly","SCA342",0,"Writing an outline and the first draft of a feature-length screenplay. Emphasis on character interrelationships, conflict, and three-act structure.","CTWR","20242"
"19155","CTWR-212","CNTV",287,4,4,"Fundamental Topics of Writing for Film and TV","C","","Y","10:00","13:20","MW",0,"","Seibel, Deborah","SCB101",0,"Introductory course focusing on varying topics of fundamentals for feature writing and television writing.","CTWR","20242"
"19209","CTWR-401","CNTV",287,4,4,"Writing the First Draft Feature Screenplay","C","","Y","13:00","17:20","TH",0,"","Foley, Paul, R.","SCB304",0,"Writing an outline and the first draft of a feature-length screenplay. Emphasis on character interrelationships, conflict, and three-act structure.","CTWR","20242"
"19230","CTWR-422","CNTV",287,2,2,"Creating the Dramatic Television Series","C","","Y","14:00","15:50","MW",0,"","Seibel, Deborah","SCB101",0,"Examination and creation of the world, characters, and concept for an original hour-long dramatic series. Writing an outline for an original dramatic pilot.","CTWR","20242"
"19305","CTWR-212","CNTV",287,2,2,"Fundamental Topics of Writing for Film and TV","C","N","Y","13:00","15:50","TH",0,"","Neufeld, Beverly","SCA342",0,"Introductory course focusing on varying topics of fundamentals for feature writing and television writing.","CTWR","20242"
"19322","CTWR-212","CNTV",287,4,4,"Fundamental Topics of Writing for Film and TV","C","","Y","16:00","18:50","TH",0,"","Glick, Avi","SCB101",0,"Introductory course focusing on varying topics of fundamentals for feature writing and television writing.","CTWR","20242"
"21004","JOUR-205","ANSC",207,1,2,"Journalism Practicum","C","","Y","TBA","TBA","",0,"A","","ONLINE",0,"Field experience in journalism, public relations, or related field.","JOUR","20242"
"21005","JOUR-205","ANSC",226,1,2,"Journalism Practicum","C","","Y","TBA","TBA","",0,"A","","ONLINE",0,"Field experience in journalism, public relations, or related field.","JOUR","20242"
"21009","JOUR-205","ANSC",420,1,2,"Journalism Practicum","C","","Y","TBA","TBA","",0,"A","","ONLINE",0,"Field experience in journalism, public relations, or related field.","JOUR","20242"
"21020","JOUR-546","ANSC",773,2,2,"News, Numbers and Introduction to Data Journalism","C","","Y","17:00","20:40","T",0,"","","ANN307",0,"An overview of the basic quantitative analysis tools and techniques essential to give perspective to a journalistic story or to put it in context.","JOUR","20242"
"21022","JOUR-546","ANSC",773,2,2,"News, Numbers and Introduction to Data Journalism","C","","Y","17:00","20:40","H",0,"","","ANN307",0,"An overview of the basic quantitative analysis tools and techniques essential to give perspective to a journalistic story or to put it in context.","JOUR","20242"
"21030","PR-250","ANSC",138,4,4,"Strategic Public Relations and Advertising: An Introduction","C","","Y","17:00","19:30","TH",0,"A","Beyah, Clarissa","ONLINE",0,"Strategies/practices in the growing field of public relations and advertising, including landmark cases, campaign planning; special emphasis on historical roots, current and future practice.","PR","20242"
"21035","JOUR-560","ANSC",773,2,2,"Seminar in Mass Communication Law","C","","Y","13:00","16:40","T",0,"","Kotler, Jonathan","ANNL115",0,"Analysis of major elements of mass communication law, legal issues in contemporary mass communication, and the impact of legal trends on professional journalists.","JOUR","20242"
"21036","JOUR-560","ANSC",773,2,2,"Seminar in Mass Communication Law","C","","Y","13:00","16:40","W",0,"","Kotler, Jonathan","ANNL115",0,"Analysis of major elements of mass communication law, legal issues in contemporary mass communication, and the impact of legal trends on professional journalists.","JOUR","20242"
"21037","JOUR-560","ANSC",773,2,2,"Seminar in Mass Communication Law","C","","Y","13:00","16:40","M",0,"","","ANN305",0,"Analysis of major elements of mass communication law, legal issues in contemporary mass communication, and the impact of legal trends on professional journalists.","JOUR","20242"
"21041","JOUR-505","ANSC",166,1,1,"The Practice: Journalism's Evolution as a Profession","C","","Y","8:30","21:00","FS",0,"","Pecot-Hebert, Lisa","ANNL105A",0,"Analyzes the history, ethics and evolution of journalism; Students will be introduced to key innovations and innovators in journalism history as well as multimedia platforms.","JOUR","20242"
"21045","JOUR-506","ANSC",773,1,1,"Introduction to International Reporting","C","","Y","13:00","15:00","H",0,"","Hirsch, Afua, Caroline","ANN210",0,"Examines how globalization has changed the ways in which the world is reported, and the challenges and opportunities for journalists involved in international newsgathering.","JOUR","20242"
"21046","PR-490","ANSC",50,1,8,"Directed Research","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Individual research and readings. Not available for graduate credit.","PR","20242"
"21047","PR-490","ANSC",51,1,8,"Directed Research","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Individual research and readings. Not available for graduate credit.","PR","20242"
"21048","JOUR-490","ANSC",51,1,8,"Directed Research","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Individual research and readings. Not available for graduate credit.","JOUR","20242"
"21049","JOUR-490","ANSC",50,1,8,"Directed Research","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Individual research and readings. Not available for graduate credit.","JOUR","20242"
"21050","JOUR-528","ANSC",773,3,3,"Summer Digital Journalism Immersion","C","","Y","9:00","12:00","MTWHF",0,"","","ANN210",0,"A journalism immersion experience that orients and familiarizes students with the best practices and standards of cutting-edge multimedia, multi-platform fact gathering, reporting and storytelling.","JOUR","20242"
"21051","JOUR-528","ANSC",773,3,3,"Summer Digital Journalism Immersion","C","","Y","9:00","12:00","MTWHF",0,"","Plocek, Keith","ANN211",0,"A journalism immersion experience that orients and familiarizes students with the best practices and standards of cutting-edge multimedia, multi-platform fact gathering, reporting and storytelling.","JOUR","20242"
"21052","JOUR-528","ANSC",773,3,3,"Summer Digital Journalism Immersion","C","","Y","9:00","12:00","MTWHF",0,"","Mittelstaedt, Alan;Bustamante, Peggy","ANN405",0,"A journalism immersion experience that orients and familiarizes students with the best practices and standards of cutting-edge multimedia, multi-platform fact gathering, reporting and storytelling.","JOUR","20242"
"21053","JOUR-528","ANSC",773,3,3,"Summer Digital Journalism Immersion","C","","Y","9:00","12:00","MTWHF",0,"","","ANN406",0,"A journalism immersion experience that orients and familiarizes students with the best practices and standards of cutting-edge multimedia, multi-platform fact gathering, reporting and storytelling.","JOUR","20242"
"21059","PR-525","ANSC",57,3,3,"Multimedia Content Creation for Brand Storytelling II","C","","Y","18:00","21:45","W",0,"","Le Veque, Matthew, K","ANN209",0,"Conceptualization and creation of strategic, research-based, primarily image and video multimedia content for use by organizations of all types.","PR","20242"
"21060","JOUR-462","ANSC",138,4,4,"Law of Mass Communication","C","","Y","18:00","20:30","TH",0,"A","","ONLINE",0,"Press law; government controls on the news media; legal responsibilities of the journalist.","JOUR","20242"
"21062","PR-536","ANSC",57,3,3,"Digital, Social and Mass Media Public Relations Strategies","C","","Y","18:00","21:45","M",0,"","Le Veque, Matthew, K","ANN209",0,"Analysis of shifting media environment; development and execution of multi-platform campaigns based on organizational goals and audience characteristics.","PR","20242"
"21133","JOUR-579","ANSC",226,1,2,"Journalism Internship","C","","Y","TBA","TBA","",0,"A","Pecot-Hebert, Lisa","ONLINE",0,"Field experience in journalism, public relations, or related field.","JOUR","20242"
"21134","JOUR-579","ANSC",420,1,2,"Journalism Internship","C","","Y","TBA","TBA","",0,"A","Pecot-Hebert, Lisa","ONLINE",0,"Field experience in journalism, public relations, or related field.","JOUR","20242"
"21139","JOUR-590","ANSC",57,1,12,"Directed Research","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Research leading to the Master's degree. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.","JOUR","20242"
"21140","JOUR-590","ANSC",50,1,12,"Directed Research","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Research leading to the Master's degree. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.","JOUR","20242"
"21141","JOUR-590","ANSC",50,1,12,"Directed Research","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Research leading to the Master's degree. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.","JOUR","20242"
"21142","JOUR-590","ANSC",51,1,12,"Directed Research","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Research leading to the Master's degree. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.","JOUR","20242"
"21143","JOUR-590","ANSC",59,1,12,"Directed Research","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Research leading to the Master's degree. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.","JOUR","20242"
"21145","PR-590","ANSC",59,1,12,"Directed Research","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Research leading to the master's degree. Maximum units which may be applied to the degree to be determined by the department.","PR","20242"
"21146","PR-590","ANSC",50,1,12,"Directed Research","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Research leading to the master's degree. Maximum units which may be applied to the degree to be determined by the department.","PR","20242"
"21147","PR-590","ANSC",51,1,12,"Directed Research","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Research leading to the master's degree. Maximum units which may be applied to the degree to be determined by the department.","PR","20242"
"21148","PR-590","ANSC",57,1,12,"Directed Research","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Research leading to the master's degree. Maximum units which may be applied to the degree to be determined by the department.","PR","20242"
"21173","JOUR-594A","ANSC",59,2,2,"Master's Thesis","C","","Y","TBA","TBA","",0,"","Garza, Oscar, G","OFFICE",0,"Credit on acceptance of thesis.","JOUR","20242"
"21174","JOUR-594A","ANSC",59,2,2,"Master's Thesis","C","","Y","TBA","TBA","",0,"","Tolan, Sandy","OFFICE",0,"Credit on acceptance of thesis.","JOUR","20242"
"21175","PR-594A","ANSC",59,2,2,"Master's Thesis","C","","N","TBA","TBA","",0,"","","OFFICE",0,"Credit on acceptance of thesis.","PR","20242"
"21177","JOUR-594B","ANSC",59,2,2,"Master's Thesis","C","","Y","TBA","TBA","",0,"","Garza, Oscar, G","OFFICE",0,"Credit on acceptance of thesis.","JOUR","20242"
"21178","JOUR-594B","ANSC",59,2,2,"Master's Thesis","C","","Y","TBA","TBA","",0,"","Tolan, Sandy","OFFICE",0,"Credit on acceptance of thesis.","JOUR","20242"
"21179","PR-594B","ANSC",59,2,2,"Master's Thesis","C","","N","TBA","TBA","",0,"","","OFFICE",0,"Credit on acceptance of thesis.","PR","20242"
